,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
93879,93879,6681978,BlueMountainCabins,2025-01-04T18:12:01.587Z,family friendly vacation rental cabins | near gatlinburg pigeon forge | sevier county tennessee | great smoky mountains | navy vet owned and managedbluemountaincabinscominstagramcombluemountaincabinsfacebookcombluemountaincabins,18,0,75
82482,82482,294968,Stevemyatt,2017-10-30T12:23:28.000Z,the only sensible way to live in this world is without rules joker,23,45,66
4177,4177,5648038,QuietTrouble,2022-01-07T04:52:22.719Z,patriot 1636 virginia i ve been in trouble since i don t know wheni m in trouble now and i know somehow i ll find trouble againhttpstruthsocialcomquiettrouble,2925,2689,25111
65152,65152,6667372,Godwinsrightnow,2024-11-17T04:11:46.937Z,he will wipe every tear from their eyes there will be no more death or mourning or crying or pain for the old order of things has passed away revelation 21,21,21,290
97770,97770,4092480,trinitykirkers,2021-01-25T01:25:45.853Z,trinity church is a local gathering of saints who love the lord jesus christ because he first loved uswoodinville washington,272,86,29
8535,8535,3609023,liberika,2021-01-14T05:43:30.886Z,the most blocked politigram microcelebritydm me lets talk telegram liberikaentp|8w9 niggers kikes faggots trannies commies and libtards go away god bless america,426,999,231
34831,34831,1640644,Putzywoo,2020-09-14T01:04:19.448Z,patriot gardener prepper and conservative had to leave my job of 27 yrs due to the mandated jab cannot participate in my volunteer job of 22 yrs due to the mandated jab new adventures ahead,133,284,762
85792,85792,3311330,EdBjorkvist,2021-01-12T07:22:04.073Z,i believe good fences make good neighbors i believe that a good laugh is necessary now and then i believe a good citizen must defend his own and not wait for the government i believe that a government that can give you everything is willing to take it away i believe if you ask a politician how stupid can they be they will make a concerted effort to show you,511,92,12391
101104,101104,6153644,not_our_guy,2022-11-18T05:20:13.318Z,antelope hill has said that my twitter account is a valuable contribution to art and literature worthy of preservation in print for generations to come,70,31,19
53053,53053,5766659,Alex648,2022-02-15T03:20:38.117Z,i am originally from portlandoregoni am a doctor an orthopedic surgeon doctor by profession currently working with the un as a military doctor,56,206,9
10246,10246,3424374,BetrayedByFox,2021-01-12T20:12:19.224Z,just a a guy without any pronouns that loves his country flag and everything it stands for i have absolutely no room for those wishing to change us into a communist haven,5001,9664,3167
62220,62220,2132725,USCPatriot67,2021-01-08T22:38:20.757Z,christ > family > countrytwitter thusc23truth social uscpatriot67just starting to become active on gab mar 2022 finding many great patriot accounts here that got kicked off twitter follow backs are greatly appreciated,21,89,17
37708,37708,80599,Cujo,2016-11-22T15:36:13.000Z,we are all donald trump raised in the southliving in appalachiapracticing physician nearly 50 yearsproamerica prochristian based and ungovernable jewish redneck deal with itlife is too short to waste time arguing with random trolls on the interneti follow back,1695,1659,9912
71854,71854,6591607,Europa_Native,2024-03-11T12:23:00.741Z,looking to make likeminded friends brothers who strive to make a difference understanding that the future is not superior to the past especially regarding europe and her colonies in north america and australasia who have evidentially drastically dropped from the heights of powerthe insidious combinations of constant noneuropean mass immigration miscegenation feminism demasculation lgbtq low white birth rates has destroyed our once beautiful culture enough is enough now,12,15,142
52857,52857,1995694,Stiv1683,2020-12-14T15:52:18.529Z,son of legal immigrants who escaped from behind the iron curtain while poland was under communist rule served in usmcr catholic,28,112,305
48810,48810,3186655,cottonpony,2021-01-11T18:07:35.030Z,god family country 2a ccw prolife constitution 25k account purged on twshove your mask trump is my president maga kag retired cfo will not comply fjb hebrews 12 132 cor 12 910gen 127,584,704,1322
8262,8262,1355889,Icenirising,2020-01-04T19:25:57.652Z,disclaimer the posting of stories commentaries videosreports documents and links embedded or otherwise on this site does not in any way shape or form implied or otherwise necessarily express or suggest endorsement or support of any of such posted material or parts therein,570,696,18995
