,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
12932,12932,6430255,GilbertCooper,2023-08-24T03:50:38.669Z,architectural technologist proud dad38 polska wyprawa antarktyczna polish antarctic station h arctowskipalmer station anvers island antarctica miami floridanature adventurous travel beach riding lifes roller coaster and living to the fullest,53,107,7
59491,59491,6139368,mary334,2022-11-05T20:03:54.226Z,cool and easy going,2,210,0
54037,54037,6516126,me_gab_me_gab,2023-11-16T05:57:25.914Z,still trying to verify email to be somebody,1,16,3
101161,101161,284478,MrMajestic,2017-10-03T00:14:15.000Z,all censorships exist to prevent anyone from challenging current conceptions and existing institutions george bernard shaw,51,29,146
1513,1513,6454030,cmbgreens,2023-09-16T16:32:36.417Z,a man with passion in promoting some good things among friends,0,115,4
83159,83159,5859585,ResisttheMS,2022-03-22T02:30:53.134Z,reporting the news the mainstream media won t,24326,9,25722
95599,95599,2126860,N3vermore,2021-01-08T20:03:45.823Z,roughcountry on twitter ap on fakebook rp on mewe,94,113,69
82713,82713,5886452,garylawie15,2022-04-09T16:42:55.050Z,scotlandaberdeen,2,13,2
29255,29255,1235136,BransonBob,2019-08-10T04:46:54.868Z,constitutional conservative pretrib five solas dispensational bible baptist my favorite political saying is better dead than commie red semper fi and they said believe on the lord jesus christ and thou shalt be saved and thy house acts 1631 secure your eternity,53,17,826
54491,54491,5870344,jason__,2022-03-29T06:55:03.258Z,| helping others achieve success | selftaught forex analysts | mentorshipeducation | free lifetime signals | dm for more info,19,249,5
73270,73270,5778242,Procedamus,2022-02-19T04:14:22.508Z,procedamus blog on substack spreading the good news of the old massora pro nobis sancta regina patitur nos ut in pace procedamus amenhttpsprocedamussubstackcom,49,96,263
64418,64418,2433483,CJ_Gustafson,2021-01-10T01:37:02.351Z,follower of jesus christ husband father son brother friend cto philippians 449,173,78,1147
28985,28985,1214159,ad360,2019-07-28T09:10:40.442Z,when did noah build the ark gladysgab group httpgabcomgroups3345 digitalblog httpad360cfblog ii httpad360mlmeme bank httpad360garsbnbongintdpvgeorgeoan http300imldavex22sgtpollyipotawk http360nmldigital tools httpad360webnodecommsm monkeys often find us offensivewe do outdoorpsych stuff on another gab channel ad360ie,1246,2004,10067
43577,43577,6299928,Azmir001,2023-04-16T07:30:04.659Z,online money,2,180,3
61672,61672,6234366,helmutwalter,2023-02-11T01:56:58.912Z,and jesus said unto them because of your unbelief for verily i say unto you if ye have faith as a grain of mustard seed ye shall say unto this mountain remove hence to yonder place and it shall remove and nothing shall be impossible unto you trust in the lord with all your heart and do not lean on your own understanding in all your ways acknowledge him and he will make straight your paths i can do all things through christ that strengthens me,35,262,4
83713,83713,2476485,KanekoaTheGreat,2021-01-10T03:33:04.131Z,httpswwwsubscribestarcomkanekoathegreathttpskanekoasubstackcomhttpsrumblecomuserkanekoathegreathttpstmekanekoathegreat,90372,925,4116
57537,57537,2157420,Bebe5555,2021-01-09T01:33:29.536Z,salty army reeeee i love a good laugh i have too many but i love them all,359,486,963
73026,73026,2274484,Codygirl,2021-01-09T14:43:46.446Z,godfamilyfriendsdogsguns,46,63,176
79758,79758,2091026,AprilBecker,2021-01-07T18:55:28.294Z,attorney business owner advocate candidate for cd3 las vegas nv,135,81,3
85477,85477,22786,thelastofthemohicans,2016-09-30T15:05:58.000Z,the urge to save humanity is almost always a false front for the urge to rule h l mencken,806,176,20114
61920,61920,2715972,raymondgmcmullen,2021-01-10T14:58:54.681Z,canadian nobody spouting off truly conservative big fan of trump and the us israel supporter ban islam,24,48,1237
52506,52506,2030786,Metalmasiah,2020-12-27T12:37:12.809Z,jesus is our lord and savior patriot texan maga savethechildren jesusisking pedojoehasgottogo endcorruption awakesince911 gamer ps4 traveler weallknowtrumpwon idkwhyihavesomanyhastags pro2a constitutionalist textualist iwillcallbothsidesout antimasker antiestablishment anticorruption imtoowhiteforcokeacola anon q trump endcensorship,822,1674,1282
99739,99739,399546,Molly_smith168,2018-02-02T17:25:16.000Z,i know you wont believe me but the highest form of human excellence is to question oneself and others socrates,10,16,1
45793,45793,3008183,Piddles,2021-01-11T05:46:53.754Z,dont mind mei am just a little nobody,21,98,285
24529,24529,3478934,musket1775,2021-01-13T03:07:54.684Z,ordinary average guy fan of american heroes,133,81,2910
67918,67918,5279682,JackBastide,2021-08-11T15:52:03.425Z,maga trump supporterhome based entrepreneurhappily marriedi love dogs and playing guitarfollow me ill follow you,129,141,97
88324,88324,1466156,Lawyerly,2020-04-30T20:11:05.143Z,lawyerly is a mobile app that seeks to give everyone access to the justice system our dedicated lawyers can help you right over your smart phone,7,28,3
46942,46942,1975560,gotitlikeuwantit,2020-12-09T17:11:00.148Z,trump is one of the greatest presidents this country has ever had anyone that supports the constitution is my friend maga 1a 2a stoppedophiles americafirst godwins,75,196,60
79490,79490,2206878,MagaJoe17,2021-01-09T06:55:01.194Z,listen to studiojfmcom athttpsstudiojfmcom,188,261,410
79511,79511,5133064,bgmoondog,2021-05-23T00:13:09.854Z,god country family do the right thing when nobodys looking aviation has been my life1a 2a us constitution maga,11,69,78
74404,74404,22922,rainoflead,2016-09-30T22:47:22.000Z,why is the rum always gone capt jack,2293,1406,4483
30536,30536,6174489,Rattlehead2000,2022-12-07T15:02:33.359Z,twas brillig and the slithy democrats did gyre and gimble in the federal building all mimsy were the republicans while blm burned everything rattlehead2000the unpopular opinion of the day,140,159,2496
56824,56824,52982,josephjohnson,2016-11-13T06:01:38.000Z,happily selfemployed deplorable in the snowflake ridden state of njhappily hawking my wares from long beach island all the way to cape may,323,191,445
75543,75543,534658,Shrtbusss,2018-06-27T01:31:43.000Z,yup this is me,5,1,1
72059,72059,1543828,Gabbymd,2020-06-19T04:47:25.629Z,patriot fighting the good fight god is great lots of work and praying to be done,87,82,283
32625,32625,4374618,Tecoboudreaux,2021-02-06T06:49:08.404Z,hello,3,23,2
77364,77364,1981789,WilHowBea,2020-12-10T13:06:39.443Z,us navy vet christian soldier ps 8914 i can handle the truth husband father papa friend,19,171,1
56852,56852,2220827,Browntrout22,2021-01-09T09:22:02.612Z,when is the time for brave men to exert themselves in the cause of liberty and their country if this is notgeorge washington,372,380,2507
16680,16680,3309218,Mamadeus9,2021-01-12T07:03:09.750Z,has the world gone mad hell is empty and all the devils are here shakespeare the tempestis it really about the dna all content is in the public domain and is for entertainment purposes reposts do not imply endorsement,1474,1833,57670
46230,46230,5981274,michael_todd,2022-06-30T17:20:09.941Z,stranger sojourner on the land at n america by profession a chaplaininordinary royal priest for a chosen people a royal priesthood a setapart nation a people for god s own possession to proclaim the virtues of him who called you out of darkness into his marvelous light i peter 29 lead a kingdomof heavennationalist workshop 8yrs running looking for more irl inreallife community building opportunities,36,69,202
30853,30853,4626816,HellRaizn2,2021-02-21T03:41:33.111Z,trump lost deal with it,157,223,15010
6951,6951,6355701,Abdulghaffar,2023-06-12T15:56:13.013Z,i am a book info,4,14,1
84782,84782,320741,zachhaller,2017-11-22T21:16:02.000Z,truth siren writer activist independent and nonpartisan building a media network for we the people all puns entendres intended,422,46,21
87985,87985,6062118,bettyjordan,2022-09-02T06:45:15.090Z,hello my name is betty jordan and i work for morrell insurance as a manager we at morrell insurance offer all the necessary services that you need to be successful in life i have been an insurance agent for over 15 years and i am fully experienced in various types of insurance plans such as flood insurance auto insurance and home insurance morrell insurance is happy to help you find the best coverage for your needs we will work with you to find the best plan for your budget,2,2,0
14930,14930,3075741,Rickywmclain,2021-01-11T12:07:01.983Z,us navy vet inventer or shall i say i remember,193,232,4585
42702,42702,1463034,Lrdess,2020-04-28T07:42:36.858Z,saveourchildren proud american 1a 2a voterid backtheblue wife mother grandmother love my family dm soliciting,188,454,151
64520,64520,3689850,jousley,2021-01-15T03:06:27.712Z,husband father of 4 grandpa catholic technologist tinkerer cat lover,13,74,16
44876,44876,6156461,Melissa_mentorship,2022-11-21T06:50:37.701Z,proudly endorsed by president trump high school graduate some college honors colloquium tucson arizona born and raised in michigan mississippian 10 years the big easy new orleans 3 years katrina back to the desertfinancial consultant forex trading crypto currency expert bitcoin mining instructor entrepreneur,29,129,158
2692,2692,912579,TelephoneJack,2018-12-01T17:41:48.000Z,i might disagree with your opinion but im willing to give my life for your right to express it voltaire,765,1841,2084
14203,14203,62867,OriginalVader1,2016-11-20T00:47:02.000Z,godfamily country conservative 2a maga lover of freedom boycottmsm democratsaretraitors boycottnfl endnfl nflprotectscriminals,1985,1658,78320
66646,66646,1978896,Aripple,2020-12-09T23:07:55.297Z,retired navy chief,10,40,1
36871,36871,2395470,fordmb1,2021-01-09T23:00:19.096Z,christian conservative politically independent i deplore the practice of killing unborn children and i love my wife children and grandchildren i support president trump and ifb,2396,2494,1397
60907,60907,5374224,TheBigRedPoodle,2021-09-17T15:56:20.772Z,stay out of my yard,29,35,941
12196,12196,2251231,missnosy,2021-01-09T13:17:01.034Z,pro trump vote out all rhinos,395,563,102
31029,31029,4081180,GregnKim,2021-01-24T17:29:23.230Z,christian constitutional patriot working at staying free awake pure blood 1+1=1 genesis 224 wwg1wga,83,196,870
33422,33422,6259929,jessica67,2023-03-08T04:31:29.027Z,sign up and receive $750 in your cashflash rewards $750 cash app is a real program from rewardzone in usaukjust claim now and enjoyentry the linkhttpsgetyourtoolsappvajclrppg,4,175,6
48891,48891,2442678,appalled,2021-01-10T02:11:46.717Z,feeling a little nauseous,1735,1801,121
37734,37734,2095715,CherylTim,2021-01-07T21:03:19.908Z,im cheryl maga loving conservative i live in the area of ann arbor michigan i am concerned about our country we have an idiot in charge i am a small time blogger having some fun and learning new things i love reading romantic mysteries watching true crime and hgtv home shows also addicted to coffee chocolate and ice cream i do my best to live a good life while navigating my way through the whole aging process,105,107,274
61616,61616,3931121,flatlandusa,2021-01-19T23:58:31.770Z,kansas father oil field worker patriot,307,343,5247
98875,98875,4031814,MQUECHUA,2021-01-22T19:39:43.627Z,legal disclaimer any similarity with actual characters is pure coincidence and all i write is a rap song lirycsuperstraightletsgobrandon,265,98,25483
29687,29687,6565293,SusieChan,2024-01-23T14:37:36.096Z,poast httpspoastsusiechanodysee httpsodyseecomsusiechan7~harold rosenthal~odysee httpsodyseecomharoldwrosenthal0view=hometelegram httpstme+4mde3wsgctmxywuxgab httpsgabcomharoldrosenthalbitchute httpswwwbitchutecomchanneltooyds31pinnentropy httpsentropystreamliveharoldrosenthal,161,155,191
62239,62239,560518,Dbartlett65,2018-08-03T02:51:11.000Z,stopping leaks is a new form of censorship julian assange,40,57,34
42156,42156,4156537,Nikkibetts,2021-01-28T06:17:11.199Z,any society willing to give up a little liberty to gain a little security will deserve neither and lose both benjamin franklin,358,511,1510
11881,11881,546084,MarioStrohm,2018-07-23T14:08:07.000Z,i am from planet earth where humans are cruel and unusual and one other thing,1073,1327,4220
48074,48074,5263208,Gmannatee1,2021-08-06T04:12:42.418Z,,220,408,2562
87280,87280,3360587,TRAPTofficial,2021-01-12T14:39:22.456Z,still have almost 2600 left out of 3200 followers who are not racist assholes very happy about that got the invoice from andy and it s paid i have no respect for anonymous white nationalists total cowards with no pride listen to our newest song httpsffmtotraptaboveitallamerican rock band trapt poyb,2417,79,2562
11087,11087,3405179,hotdiggidtydog,2021-01-12T18:17:35.566Z,wifemotherpatriotchristianproud trump supporter,1343,1692,14614
45848,45848,134889,JustABitch,2017-01-27T18:36:49.000Z,libertarian proud american,1823,1090,2993
77884,77884,250358,Captchronic,2017-09-01T16:27:20.000Z,unapologetic white nationalist countersemiteeverybody to my left we got aks for to my rights only the wall nobody hates more,117,87,458
44696,44696,6245279,Remee,2023-02-21T23:57:57.343Z,believing and trust the process,56,474,5
51504,51504,130543,dougkeenan,2017-01-08T00:53:52.000Z,author maker skywatcherwwwbigskymapcomwwwparmencom,30,54,36
52093,52093,6688152,MaryAnnElla,2025-01-24T18:48:22.142Z,godfearinglady,7,37,4
94203,94203,1063104,Tommyc953,2019-03-26T12:53:10.000Z,drummervocalist patriot,646,0,10188
35410,35410,2216530,BeatleforTrumpandTruth,2021-01-09T08:30:07.405Z,proud to be banned permanently from twitterwhy for retweeting trumps peaceful go home video the same one that got him permanently banned by demonic jackjesus my saviorjfkjfk jrqwwg1wgasave the childrengod winswhen not fighting for truth disclosure declass and eradication of evil i am a husband a father a rock drummer a single digit handicap golfer and sports lover our earth is beautifully created open your eyes and your hearts humanity love is all,1158,1415,10446
98869,98869,6609170,WisdomWhispers,2024-05-05T05:15:00.475Z,years back when i started following jesus life took on a whole new meaning it was like stepping into a new adventure where every day held something special with jesus by my side even the ordinary moments felt extraordinary his presence made everything brighter and his guidance gave me a sense of purpose and direction through the ups and downs jesus was there offering love comfort and strength following jesus isnt just about belief it is about experiencing life in a meaningful way,3,6,10
62315,62315,1550150,The_Quiet_Qne,2020-06-24T01:16:32.151Z,cultivating awareness and equanimity think for yourself develop the right understanding wwg1wga thegreatawakening thegreatawakeningworldwide newzealand digitalsoldiers,573,987,4186
54276,54276,170827,keithhardcore,2017-05-11T22:23:46.000Z,in a time of universal deceit telling the truth is a revolutionary act george orwell,557,521,7338
69751,69751,6346647,HeirRevisionist,2023-06-03T16:48:05.369Z,just another white american waiting for the bullets to flyfree the j6 prisonersstop white genocidestop white replacementname the jew,131,74,10269
7560,7560,6234145,Georgerealprice,2023-02-10T17:32:33.369Z,god firsti teach how to build passive income wealth turn your knowledge into profits 10years experience in trading backup dm me for more info,236,502,422
27774,27774,6599753,kiymyers37,2024-04-04T09:41:42.290Z,ru mpel max ist ihr zuverla ssiger ansprechpartner wenn es um pra zise und umsichtige wohnungsra umungen und hausra umung wien geht unsere kunden scha tzen vor allem unsere transparenten und wettbewerbsfa higen preise fu r alle arten der ra umungen wienra umungenwienhttpswwwruempelmaxat,61,351,0
78972,78972,6695925,ThreseT,2025-02-21T18:23:32.100Z,love jesus my family and america toorebuking the chemical sky,0,1,1
81020,81020,6642685,WallyRobby,2024-08-30T13:41:38.590Z,trump 2024,0,5,0
83163,83163,1467704,StormieNight,2020-05-02T15:58:40.604Z,im just here for the magahomeschooling ftw south carolina born and bred,13,30,30
6141,6141,5678958,Janet_Lee,2022-01-18T20:55:43.621Z,proud conservative trump wonpro lifei love my country and all it stands for we give our heads and hearts to god and our country one country one language one flag i pledge allegiance to the flag of the united states of america and to the republic for which it stands one nation under god indivisible with liberty and justice for all pro 2a to the bonefree speech so fuck off if you feel differentfollow or don t i don t care i m not here to win a popularity contest,575,774,4510
96311,96311,4983865,Ambrn92,2021-04-05T02:08:52.632Z,48 miss my salty southern roots living in the midwest,3,7,2
19463,19463,3359109,Peaowe67,2021-01-12T14:32:33.773Z,i love dogs i have a campaign at givesendgo under need funds to help mom helping my mother has been a challenge if you are so moved to donate it would be appreciated,532,328,11523
2536,2536,2444538,Patriot_Annie,2021-01-10T02:19:31.158Z,defiant deplorable banned from twitter love god family snark animals patriots 2a and america do not fear for i am with you do not be afraid for i am your god i will strengthen you i will help you i will uphold you with my victorious right hand is 4110follows likes and reposts do not necessarily reflect agreement with the content,1021,517,11796
38058,38058,384366,pauline1,2018-01-13T10:14:56.000Z,uk patriot love trump and maga patriots unite world wide,3280,2020,202132
55709,55709,6033610,Becky_harison2,2022-08-17T10:20:56.345Z,a cool lady to be with want to meet new friends,0,22,2
91172,91172,4405064,stairman,2021-02-06T17:52:38.092Z,retired stair builder conservative motorcycle enthusiast gun ownerhunter sick of liberals,759,3,6227
97471,97471,749951,HoaksterRon,2018-09-22T14:43:48.000Z,much of the social history of the western world over the past three decades has involved replacing what worked with what sounded good thomas sowell,44,5,632
