,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
8707,8707,6684065,Roman_Gil,2025-01-10T06:36:09.831Z,ba political science with distinction california state university vietnam war combat veteran us army 25th infantry division bronze star for valor combat infantry badge and others,146,49,6382
76047,76047,77944,jimmythefool,2016-11-21T21:15:37.000Z,jimmythefool on twitter jimmythefool music on youtube i can see the world as it is what it is becoming i will no longer tolerate it,20,20,8
47624,47624,3052363,Pepeleque1776,2021-01-11T10:13:43.834Z,patriot proudboy god steele worker father,394,127,6833
81503,81503,283172,peirce,2017-09-29T04:23:45.000Z,i know you wont believe me but the highest form of human excellence is to question oneself and others socrates,7,4,39
93953,93953,1017655,DrWho65,2019-03-05T21:17:52.000Z,out of the box thinker dr who fan and social media warrior the lamestream media is just that and conspiracy is just a word somebody please make canada great again globalist politics is a sham but trump is the man,111,147,1731
81967,81967,345478,ajones,2017-12-18T16:10:32.000Z,the only sensible way to live in this world is without rules joker,57,210,1
34135,34135,2234321,TRED59,2021-01-09T11:47:34.268Z,husband father grandfather 6 trump supporter maga pro life live by our constitution 1st a 2nd a nra supporter deleted from twitter and parler no 1st a worthless platforms,1044,598,23954
63291,63291,5675,artcinco,2016-08-28T06:13:39.000Z,inactivist justice beer drinker i play guitar word find me on the fediverse and matrix yo,1341,1545,2052
82444,82444,1003215,AverageAmerican84,2019-03-02T03:38:47.000Z,we must secure an existence for our people and a future for white children,1,8,16
6822,6822,2081342,Dakattack92,2021-01-07T14:19:17.006Z,christ 1st trump won screw biden the demoncraps fakebook twatter 2nd ammendment advocate pro small government believe nothing question everything print guns not money christ is king istandwithisrael there are only 2 genders mfm anything else is simply an abomination free ross ulbricht free snowdenfree julian2 documents i live my life by the bible + the us constitutionrecallbidanharrispatriotparty abortionismurderi follow back everyone,5323,9664,9690
69746,69746,1875887,Imonfire2021,2020-11-12T17:42:17.142Z,all american woman melissa is my name i like the simple life fishing and anything to do with water love animals and the lord,92,44,1904
74364,74364,5273798,Roald_Moy,2021-08-10T05:53:40.677Z,im an 100 gnostic pureblooded unvaxxed norse viking who is 100 antilgbtq pedos usrahell and khazarashkenazi jews these zionist rats are congenital liars and gangsters most niggers and muslims coming on boats to europe are murderers rapists and thieves,39,25,775
