,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
30857,30857,2343606,MikeMoore777,2021-01-09T19:08:50.002Z,musician,1045,1833,557
60779,60779,6017498,Bethlance,2022-08-03T20:04:06.062Z,i want to be open and free,21,30,24
83660,83660,2219253,MadMax17,2021-01-09T09:02:57.629Z,,380,22,52
92078,92078,2067492,SAMart01,2021-01-07T02:57:15.488Z,jesus follower mom wife texan american,120,169,18
96158,96158,308975,citris1,2017-11-19T17:11:08.000Z,stopping leaks is a new form of censorship julian assange,14,9,3462
26655,26655,333722,Jesusis1Lord,2017-12-09T12:01:37.000Z,heart for god,517,779,3252
51761,51761,6161760,LamarCampbell,2022-11-25T22:21:04.854Z,my life and the way i live it is so exceptional that i thank my creator for everything,24,294,2
90157,90157,5995397,RoseCityNationalists,2022-07-15T02:24:44.462Z,rose city nationalist club is a fraternal organization for nationalists in the pacific northwest tmerosecitync,408,63,97
26710,26710,462881,nofreepasses,2018-03-24T12:38:40.000Z,my galaxy brain power doesnt exist but if i didnt have breakfast i would feel hungry,82,369,527
57798,57798,1178243,smorgasbord,2019-07-12T13:34:20.029Z,swedish truther pro people against the psychopathic elite the globalist agenda banksters frb un eu,985,2923,189
55725,55725,188605,jdgalt1,2017-06-06T18:31:23.000Z,western us mostly libertarian projew and proisrael no new wars americafirst gamergate antisjw jexodus stopantifaterrorists thuglivesdontmatter,966,809,14251
1718,1718,5693517,SgtLindsey,2022-01-21T20:32:37.890Z,former marine disabled retired married living free in northwest florida and truly blessed,181,356,965
69821,69821,6280326,Erichillsmiles718,2023-03-28T15:14:45.716Z,life is too short to be anything but happy,1,11,0
73941,73941,5928800,jane_jackie11,2022-05-11T12:07:09.260Z,just here for fun,35,60,1
68113,68113,7905,Obake888,2016-09-02T00:27:12.000Z,we hold these truths to be selfevident that all men are created equal that they are endowed by their creator with certain unalienable rights that among these are life liberty and the pursuit of happiness,551,826,4119
2830,2830,6233070,HeinrichKrueger407,2023-02-09T19:30:35.154Z,gott kommt zuerst behandle jeden mit liebe leben zu retten war schon immer eine meiner obersten priorita ten good sense of humor,25,289,71
