,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
75089,75089,6385379,alaminvi,2023-07-10T16:52:13.378Z,welcome to onlinemoneyz your onestop destination for exciting gift card offers game deals mobile app offers and much more we are dedicated to providing you with the best discounts and opportunities to save money while enjoying your favourite activities whether you re a gamer a mobile app enthusiast or someone who loves a good deal we ve got something for everyonediscover the best gift card offers game deals and mobile app discounts at onlinemoneyz visit our website for exclusive,3,20,3
18550,18550,5624472,BradV8,2021-12-28T23:08:11.698Z,i getongab to see what this bubble is about now im gab4lifei may not be here often but im herefree speech must scare most people because they complain about not having it on other social media but dont come herethats odd semi retired admin of american freedom convoy 2022httpsgabcomgroups59447,607,155,1008
25374,25374,4938930,Nikihendrix123,2021-03-27T01:16:30.660Z,try to no laugh,2410,4498,25
84707,84707,4960,AustralianMan,2016-08-27T11:31:40.000Z,australian dropbear conservationist surfer emu war veteran paid by the kremlin to shake sauce the bottle,458,29,14
71345,71345,2997913,RescueNinja,2021-01-11T05:06:46.803Z,antiglobalism antisocialism antimsm propaganda anticensorship hollywood is dead to me no vaccine mandates,162,276,350
2228,2228,2099236,FlashRamey,2021-01-07T22:23:09.671Z,i love my husband kids and grandkids i love my country its time to hold politicians to their oath of office audits audits audits god bless our soldiers on the field of wars they are our heroes god bless our police in the war on the streets they are our heroes god bless we the people we can all be heroes in our own ways ask not what your country can do for you but what you can do for your countryjfk,2424,2201,28057
27314,27314,6670768,Onlyif,2024-12-01T14:53:06.932Z,back on gab after 4 years off so great here feels good to be back,9,36,26
46409,46409,2269721,JoLisaVenus,2021-01-09T14:25:35.905Z,freedom is never more than one generation away from extinction said a great man once,60,177,106
14527,14527,6589133,Isabella890,2024-03-05T07:34:31.675Z,a surgeon doctor and investor,93,439,1
16898,16898,3551770,Cynnistermom,2021-01-13T20:28:43.730Z,wife mother sister grandma love golf bowling joking around love my country love my freedom 1a 2a wwg1wgayea thou i walk through the valley of the shadow of death i will fear no evil for thou art with me,633,504,4626
100652,100652,4180720,BlessedKarlofAustria,2021-01-29T23:57:52.914Z,unofficial account endorsing the canonization of blessed karl of austria traditionalist catholic catholic apologist,50,48,588
39644,39644,2294548,mikesnh,2021-01-09T16:01:42.065Z,carbon based life form pure blood original dna no gene therapy vaccination manipulation,110,272,270
94590,94590,47703,peterthiel,2016-11-06T03:04:35.000Z,from zero to one,124,1,2
97514,97514,5880108,Victoriabarnes,2022-04-05T11:01:48.436Z,am here to make new friends and also to learn as well,15,22,13
5648,5648,350704,DonnaGudrun,2017-12-19T14:45:35.000Z,si vis pacem para bellum,1186,1895,8140
87470,87470,396032,DoesThisMakeMyBotLookBig,2018-01-27T13:07:23.000Z,don t poke the bearin a time of universal deceit telling the truth is a revolutionary act george orwell,177,511,202
