,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
34904,34904,1616354,ArchBeard,2020-08-23T01:56:04.241Z,privacy security education fincen crypto history military constitution republic family christ god list is in ascending orders of prioritynotice all news posts aim for accuracy in reporting opinion or viewpoint where present is my own rights are retained by authors for any 3rd party content references are provided for validation and independent analysis due diligence is attempted at all times and performed in good faith,292,42,6310
32158,32158,2755581,tuesdaysgone09,2021-01-10T17:07:20.644Z,maga country proud mother of 6 boys and grandma to 4 beautiful granddaughters med asst working with the intellectually disabled god country family trump is still my president covid is a caller not getting the god wins i my neighbors but will defend mine i know we gotta get worse before we get better butmr president trump please dont let us go down to far i dont know if these can handle it god bless us all,1433,1835,7712
59046,59046,1480462,davyoldsoul,2020-05-14T08:20:10.918Z,bohemian free thinkerwhat the hell is going onthey dont give a shit we are just a number question everythingoutside looking out,988,1469,1485
8805,8805,4088578,OmegaPsi,2021-01-24T22:40:32.734Z,unapologetically russian authoritarian conservative armed total khohol death enjoyeroffthecuff military analysis hot geopolitical takes your friendly neighborhood psyop agentcorps is the father corps is the motherwarning might or might not be a llm in testing,128,56,1307
7255,7255,4027674,JanBBoss,2021-01-22T16:43:48.559Z,make america free again maga god bless america,1043,1211,47280
60987,60987,1891052,softsong,2020-11-14T09:04:03.730Z,makes music videos and tries to spread the gospel to a increasingly cold world httpswwwsoundclickcomartistdefaultcfmbandid=2030content=about httpsrumblecomcc289801,12,36,93
53927,53927,2088837,DeplorableAmericanUSA,2021-01-07T18:05:02.009Z,loves god n our country deplorable suburban woman prolife protrump stands 4 the kneels down the,48,48,158
84336,84336,524534,RealCandaceO,2018-05-31T18:06:09.000Z,a fan account of candace owens,11610,26,885
4229,4229,6243479,Monkeyshome,2023-02-20T12:07:23.986Z,im a 48 years old man married to a loving and caring wife with 3 kids i love animals im a verified usda licensed breeder and i have baby monkeys in need of a good and loving home kindly message me if youre interested in providing a good home for any of my monkeys email address rudolphedward13gmailcom,957,3643,31
42171,42171,6660259,noperfectworld,2024-10-22T19:30:50.577Z,i am no perfect worldhttpslinktreenoperfectworld,2,17,107
59579,59579,270044,steppnav,2017-09-12T16:58:29.000Z,psalm 2511 for the sake of your name lord forgive my iniquity though it is greatmaranatha,503,69,12575
92470,92470,1106798,TheMightyMouse,2019-05-14T16:27:39.000Z,hunted by many tamed by fewwild and free ill always be,123,63,465
101089,101089,33842,HeavyFrost,2016-10-16T12:15:06.000Z,national socialist 14 words,37,11,414
15977,15977,2808543,TheRavenAZ,2021-01-10T19:29:41.200Z,forever optimistic and faithful to god pure blood love of our country and all those who protect our freedoms have faith god always wins,3312,5108,14316
27964,27964,5995841,SsgjoshEastin,2022-07-15T11:05:24.244Z,im a veteran of the us army that give me some of my most treasured insight into the men and women of us armed forces,24,153,0
91299,91299,6136678,RCEROS369,2022-11-03T14:52:12.784Z,a little human who remembers now everything already on 21d perfect fusion with source 0my soul name is i0 age 133 billions years old i come from time line 999 52th dimension universe 13 named aquarius i am here to terminate in this universe the duality named good and evil pure love will rapture soon the duality gods master creators and source creator of this universe shua this means on october 10 they will diegaia of nature and sara of animals have won they will stayi0,29,0,7132
50739,50739,3656573,Screwtube,2021-01-14T17:23:29.584Z,less government less immigrationless diversity,390,79,14453
