,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
79673,79673,40032,steelandfire,2016-10-22T08:27:27.000Z,identitarian pokemon god of the multiverse entrepreneur european nationalist software and web developer metalhead pak protector httpwwwpoliticalpragmatismcomhost of redwhite and blackpill and glancing blowshttpredwhiteandblackpilllibsyncom telegramhttpstmepikanewchannel,333,306,1539
39169,39169,1678609,Cricket8379,2020-10-07T02:01:58.926Z,god family constitution every baby is a gift from god to be cherished loved protected love respect and honor our vets active serving their families,563,613,11986
59096,59096,6529104,lostinmythirdeye,2023-11-29T11:39:55.502Z,i was born five minutes ago i hope to double my age soon,0,13,8
83838,83838,1186111,Wilhelm_Strasse,2019-07-14T23:14:25.701Z,im a british patriot who shares the truth about the world we live in those who control it and their planned agenda,856,18,18988
65293,65293,5690410,jeffdiner184gmailcom,2022-01-21T12:27:40.562Z,i believe in you you can do the thing or not whatever ain t my business small l valued red in new york state husband hunter diesel mechanic,0,24,0
45825,45825,2186750,Penguin2,2021-01-09T04:24:31.965Z,free speech is everything love and appreciate quality photography wwg1wga maga,1821,1861,5630
20331,20331,3698783,xg484,2021-01-15T05:16:02.080Z,well get em in 2022 midterms reallyanother fake election trump won 2020corruption is more prevalent than oxygen right now trump won make that election countstand up take it back or there will be nothing to take back,97,25,1033
34123,34123,4277995,WeKillCommies,2021-02-04T04:27:12.130Z,we have declared to the world that we are determined to die free men rather than live as slaves george washington live free or die,30,90,134
23721,23721,429332,G-ma,2018-03-03T11:09:20.000Z,in a time of universal deceit telling the truth is a revolutionary act george orwell,11,50,111
57259,57259,905799,Johnaohnaro,2018-11-27T18:47:41.000Z,community organizer,503,1055,2066
19886,19886,3526031,condechispon1,2021-01-13T14:52:14.165Z,los pastores sera n brutales mientras las ovejas sean estu pidas fray lui s de leo n,27,81,1
71371,71371,1996301,Floridaplorable,2020-12-14T17:41:23.449Z,christian father husband constitutionalist veteran 11b i follow gods path the way of the gun psalms 1441my life fortune sacred honor,562,651,553
22528,22528,2224511,PandaPup,2021-01-09T10:05:54.193Z,god firstprolife protect the first amendment protect the second amendmenta lie doesnt become truth wrong doesnt become right and evil doesnt become good just because its accepted by a majority booker t washington,592,723,10140
76936,76936,1809763,AutumnBueno,2020-11-09T03:34:17.163Z,god president trump rules forever maga please build me up patriots autumnbueno,11,43,66
95291,95291,1514812,chrisrossini,2020-05-30T16:36:31.814Z,catholic ron paul institutefriday cohost of the ron paul liberty report,252,25,632
64194,64194,6443589,Kaidilahcen799,2023-09-06T09:06:40.900Z,do you want to increase the visibility of your business and bring in more potential customers now you can take advantage of the advertising service on google mapswe provide you with an advertising service on the best online search destination to make it easier for your customers to reach you this service will allow you to view specific information about your business such as your location hours of operation and reviews potential customers will be able to easily find you via google maps,0,75,27
18615,18615,3590906,ryanrayborn7,2021-01-14T02:39:56.031Z,the people may chuse whom they please,93,147,904
55665,55665,5483388,SarahAmelia2022,2021-10-25T16:40:21.582Z,happy widow mother of two kids,31,60,7
50523,50523,6337735,Dondario,2023-05-25T11:44:23.445Z,adamitepure bloodchristian identitycdlnational socialisttribe of gad,158,61,2023
93878,93878,473901,TheGrumpyEnglishman,2018-03-31T10:23:31.000Z,proud husband father grandfather and pureblood patriotnever call me british im english and proud of it ive no shame in admitting i am a populist the them and us that heavily favours the them is perfectly clear for those of us who can see through the bs,433,467,2453
37937,37937,4315127,FazzaBin,2021-02-05T09:38:00.791Z,every picture has a story and every story has a moment that i would love to share with you,23,73,1
35326,35326,3384164,Darvian,2021-01-12T16:38:59.805Z,jesus christ is my redeemer live and walk in the holy spirit its contagious this is the will of our father godconstitutional americanlive free,2514,3850,5080
1629,1629,5289117,CPAP_Cyborg,2021-08-14T18:48:37.968Z,scifi geek avid cpap enthusiast truth seeker above all else biological woman christian maga patriot 2a pureblood veterans,53,166,193
61049,61049,2095717,Redeemed2021,2021-01-07T21:03:22.502Z,suspended on twit 182021 god is good and the cabal like babylon in revelation is going down down down this was my profile on twit and who followed me there redeemed2020 jesussaves4evaeph 61012 amb 4 christ i pray for our leaders followed by genflynn prayingmedic inthematrixxx emeraldrobinson gojackflynn m2madness lifenews and lesliemarshall,2140,2480,41116
27889,27889,1452719,Diegotara,2020-04-19T17:55:33.764Z,surviving the sixth extinction the sixth wave of sars cov 2 and the 3rd wave of feminism,309,159,8662
7687,7687,152003,1948kitty,2017-03-11T05:48:57.000Z,the only way to deal with an unfree world is to become so absolutely free that your very existence is an act of rebellion albert camuswhen you no longer are afraid to die every demon out of hell will run,33499,118257,15962
98145,98145,1422550,amymanning,2020-03-22T19:17:21.241Z,romance author disguised as an english teachernationalistconstitutionalist,21,83,17
77730,77730,734947,Caines_law,2018-09-15T20:29:25.000Z,live free or die,22,60,43
31405,31405,6394806,janonmart,2023-07-20T02:12:12.503Z,we are in this beautiful art from 30+ years its like a religion to us we are based in new jersey usa we use best materials my shop linkhttpswwwetsycomshopnjbladesstore,20,185,15
745,745,897573,LiberateUS,2018-11-25T23:02:45.000Z,maga wwg1wga uscg vet proud patriot trump supporter from upstate sc,4615,6142,79150
63320,63320,3169728,Juliacancook121,2021-01-11T17:12:58.271Z,private chef graduate of culinary institute of america,560,714,1385
85503,85503,5892652,TheMadPiper,2022-04-13T21:41:26.396Z,from the highlands i came and to the highlands ill return when my work is done,55,71,678
4009,4009,5385120,Wally_Watchman,2021-09-22T13:51:13.681Z,standing for freedom playing rhythm and blueshttpswallywatchmancom,2128,4558,11702
25373,25373,5843311,Joel94,2022-03-13T17:18:50.574Z,food maven friend of animals everywhere writer communicator introvert internet junkie,49,83,3
7240,7240,5936150,Ehiejxbekeixnxkxoekej,2022-05-17T13:06:25.011Z,i m sorry,986,1624,9
4151,4151,2848392,RonLawrence,2021-01-10T21:19:36.927Z,god created man in his own image god is great god is good god is negligent negligent ok he neglected to give man enough sense to not burn his own house down or did he nah i think stupidity is choice we all have to make to think or not to think god gave you a brain how you use it is your choice all neglect to be paid for throughout eternitygod created adam and eve so i guess it was the devil that put all the whores on gab,2330,2336,30444
42317,42317,99384,Clarew,2016-12-01T01:29:11.000Z,loving wife and mom oh and grandma child of god and follower of his son used to sing in a rock and blues band for over 20 yearsworried where are country is headedno globalism no one world orderthats just a bit of who i amand what i am about,988,1109,2596
90902,90902,5634897,Banners4Freedom,2022-01-03T06:15:04.332Z,when god breathes on something it will trigger major chain reactions one small idea to reach out to those around us can have a drastic impact and with the help of others like yourselves we can stir the pot with a larger spoonwe have raised over $375000 since nov 1st 2021 have up over 170+ billboards thought provoking ads across the usa we are powered by the people,80,8,422
79671,79671,44597,chad_thundercock,2016-10-31T21:06:04.000Z,the notion that a radical is one who hates his country is naive and usually idiotic he is more likely one who likes his country more than the rest of us and is thus more disturbed than the rest of us when he sees it debauched hl mencken,23,19,8
49606,49606,1596260,SoonerMatt,2020-07-28T19:53:20.614Z,believer husband dad both parties are guilty trump supporter us navy bg products,32,76,42
23175,23175,5949442,Jullie12,2022-05-29T03:32:46.808Z,god interest me everything he created interest me the nature really do,276,681,12
90588,90588,4858734,CodeIAMTHATIAM639,2021-03-09T19:10:17.113Z,since 2014 in the love and name of jesus have been researching and exposing satans nazis starting with us west point military academy ltc michael aquino former church of satan and church of set pedophile monster out of the bush nazi cia pentagon in america and nazis in united nations who are slaughtering gods children and all life on earth,52,72,576
15514,15514,577690,TheHangingProphets,2018-08-08T22:04:57.000Z,like a dying soldier singing love songs to his tethered unconscious in a last valiant attempt to strike at the killers of the light fiat lux vvvvvnow on subscribestar for music memes and movies httpswwwsubscribestarcomthehangingprophets,254,1510,417
66917,66917,193376,Zedders,2017-06-18T23:46:58.000Z,all censorships exist to prevent anyone from challenging current conceptions and existing institutions george bernard shaw,158,220,56
94858,94858,3382321,JoJoEllen,2021-01-12T16:33:08.594Z,i do what i can do those whom are given everything appreciate nothinga little laughter helps,456,116,10644
7076,7076,6318323,ShahariarRabbi,2023-05-05T18:52:17.548Z,shahariarrabbi is a skilled digital marketer and graphic designer with a passion for creating visually stunning and effective marketing campaigns with a keen eye for detail and a dedication to staying uptodate with the latest industry trends shahariarrabbi has established a reputation as a goto professional for businesses looking to enhance their online presence,0,38,4
38697,38697,107048,Hard,2016-12-07T01:35:10.000Z,ad hominem attacks is low iq territory people with high iq do not debate or discuss points with ad hominem attacks if faggot and retard is one of your go to responses to what people have to say sorry but you are just as low iq as any nigger watch any christopher langan debate and he never resorts to ad hominem attacks,329,311,4387
54757,54757,1580966,DokNorland,2020-07-15T17:17:28.775Z,httpsodyseecomjeandunordc,486,206,7887
71513,71513,1681906,KahunaSmoothie,2020-10-08T09:11:59.979Z,proud american veteran,3,11,4
73865,73865,5519882,lightningstarchild,2021-11-11T20:58:55.778Z,for god hath not given us the spirit of fear but of power and of love and of a sound mind,179,273,292
54368,54368,20257,tinawhite,2016-09-26T01:28:12.000Z,biblical christiansaved only by jesus and not on my own support economic freedom hawkish foreign policy and strong defense prolaw enforcement and strict criminal justice proisrael prolife textualist especially concerning the bible and the constitution,1543,1603,356
66808,66808,388932,shellsarin,2018-01-17T01:31:29.000Z,in a time of universal deceit telling the truth is a revolutionary act george orwell,335,381,42
100587,100587,1577491,MustLoveDogs,2020-07-14T15:45:16.761Z,become ungovernablepureblood,98,67,2305
65513,65513,762510,IClaudias,2018-09-27T00:04:29.000Z,censorship is the tool of those who have the need to hide actualities from themselves and from others charles bukowski,153,144,2344
78603,78603,3524314,Takkedoff,2021-01-13T14:31:09.962Z,expecting the freedom we deserve as americans life isn t easy everyone carries some sort of cross suck it up,262,447,2084
25687,25687,2487177,NobilisProDeo,2021-01-10T03:54:19.939Z,aryan veteran u s constitutional patriot national socialism hitlerwasrightprivacy notice warningany person andor institution andor agent andor agency of any governmental structure including but not limited to the united states federal government also using or monitoringusing this website or any of its associated websites you do not have my permission to utilize any of my profile information nor any of the content contained herein,795,261,16083
87264,87264,1626528,foxfirejames,2020-09-03T04:01:54.528Z,christfollower innovator outdoorsman,209,62,7009
32646,32646,2636267,Thundercat67,2021-01-10T10:58:18.230Z,a cajun irishman i am a patrioti love my countrytrump is the best president since george washington dual citizenship father is american mother is britishgod bless america and rule brittania,567,810,5093
13012,13012,2271160,Leannemaree05,2021-01-09T14:32:50.534Z,aussie patriot melbourne victoriamagapresident trump is the best president ever,1794,1903,58547
80178,80178,6659973,Snodawg62,2024-10-21T18:47:57.951Z,freeborn man of the usa patriot to the bone while realizing our country isn t perfect lover of good humor shytestirrer of the first water meme spreader,0,4,0
68478,68478,6060551,Markson_john,2022-09-01T18:16:02.689Z,success doesnt come to youyou go get it | forex crypto trader | usa | trading mentor | 1 on 1 trading mentoring | retire richer | send me a dm to learn from me,21,57,5
76177,76177,6328584,Alen360,2023-05-16T19:13:40.956Z,simply alen,11,27,4
70912,70912,533895,Reesee,2018-06-24T11:56:12.000Z,in a time of universal deceit telling the truth is a revolutionary act george orwell,37,101,154
26633,26633,1846864,SpiderSnyper,2020-11-10T19:41:23.408Z,watchman for gods peeps must laugh always qd in post 2105 im in wyoming david rothschild rainn wilson blocked me maga fightback fightlikeaflynn wwg1wga lets expose pizzagate releasethekraken rumble httpsrumblecomcsarahsnydertrbitchute httpswwwbitchutecomchannelyt7pnxjiiw1wemail sarahsnyder888gmailcompaypal paypalmesarahsnyder777facebook httpswwwfacebookcomsarahsnyder7165quantum entarotment httpswwwfacebookcomqentarotment,446,686,2022
58949,58949,142546,WadeTate,2017-02-09T21:15:58.000Z,20 year natural rheumatoid arthritis survivor destroying disease naturally for two decades in remission without taking drugs natural cure pioneerdisease fighter educator healer spiritual treasure and lover of teamhumanarthritiscureme rregencom,2473,5480,778
43727,43727,3837944,LynnfromTexas,2021-01-17T15:44:54.231Z,christian love president trump love first lady melanias poise waiting for trumps next move love all animals,444,627,3888
92294,92294,384426,NicholasBoyle,2018-01-13T11:28:27.000Z,thought criminal,116,69,205
61248,61248,4656240,TropicalBreeze810,2021-02-21T23:01:36.722Z,love to quiltbake and love my country mama bear john316,109,174,1251
684,684,3945889,JBach54,2021-01-20T13:05:46.755Z,catholic conservative through and through i live in pa and cant wait for wolfe to go i love my wife first and foremost and then the eagles76ersnittany lions we love the beach and warm weather and our 3 grown kids and their spouses and our 3 grandchildren we love an support our president donald j trump we are true patriots and love the 2nd a and god and our constitution,830,819,25768
97876,97876,5599102,unvaxxedspermtokennubtc,2021-12-14T19:06:34.029Z,communityrun profreedom decentralized and proven safe cryptocurrency for anyone against forced vaccinations and tyranny to use and exchangewebsite unvaxxedspermio proven safe token sniffer httpstokensniffercomtoken0x0dea5ac2898e6aa637ece0db750fd6d35e460392telegram httpstmeunvaxspermbschow to buy httpsyoutube4sbpfbcdjt4contract 0x0dea5ac2898e6aa637ece0db750fd6d35e460392us dollar basically i m just not gonna use it ugh i knowi m sorry hahah,26,4,70
24823,24823,6684380,gbdma,2025-01-11T10:16:41.411Z,single looking for a soulmate,6,43,4
59910,59910,163026,SocialSamurai,2017-04-20T11:35:00.000Z,when you put yourself in a position of moral superiority to others in order to avoid doing the work necessary for your own self improvement you have crossed the rubicon into evil,22,53,7
48459,48459,974369,Ianbertram2,2019-01-26T02:50:47.000Z,the age of the demonic globalist is overthe age of the patriot has begunwwg1wga,450,654,1311
34912,34912,3529266,JDonte,2021-01-13T15:30:09.931Z,the answer may be bitcoin what was the question,121,139,7897
7494,7494,6703166,RAWQueefCoin,2025-03-10T20:02:58.991Z,speak softly and carry a large stick,0,8,5
46118,46118,1084237,DolomiteMcjones,2019-04-20T20:06:40.000Z,sick of getting banned from other social media platforms need a good place to honk and also be honked at,12,25,8
63574,63574,12003,kringeesmom,2016-09-11T02:08:49.000Z,there is a fine line between censorship and good taste and moral responsibility steven spielberg,204,217,290
88363,88363,5384393,Linda00000,2021-09-22T07:19:03.918Z,im linda by name im here for a serious relationship that can easily lead to marriage,58,109,0
91993,91993,3940179,BeautifulBlessings,2021-01-20T05:50:04.878Z,1 corinthians 15 14 kjv 1 moreover brethren i declare unto you the gospel which i preached unto you which also ye have received and wherein ye stand 2 by which also ye are saved if ye keep in memory what i preached unto you unless ye have believed in vain 3 for i delivered unto you first of all that which i also received how that christ died for our sins according to the scriptures 4 and that he was buried and that he rose again the third day according to the scriptures,345,164,3911
76995,76995,6687296,LazyguyG,2025-01-21T23:20:17.814Z,bored and need infomation,1,4,0
956,956,6675139,Bellanelson1201,2024-12-19T06:42:23.198Z,single mother of 1 living happilytrump supporterphilanthropist and lover of music,19,58,9
98440,98440,92947,SmokNcronic420,2016-11-27T17:18:02.000Z,all censorships exist to prevent anyone from challenging current conceptions and existing institutions george bernard shawwwg1wga,1701,1981,24445
80874,80874,5983558,Sacknikky,2022-07-03T07:38:57.240Z,im honest and god fearing i dont fake life and im good listener but dont fuck with mei love fashionim still single but not desperate,16,70,6
60624,60624,3936659,HideousPatriot,2021-01-20T03:46:49.024Z,maga they stole it let s take it back if taco prices go up thanks to these commiesi m gonna have to break some shit cleveland browns super bowl 2023 my kids and 2 cats think i m pretty coolso there s that have faith in god not in man follow all patriots,571,801,1085
75594,75594,2068389,Nieash,2021-01-07T03:23:59.659Z,love freethinking people,19,62,288
45423,45423,2352335,RMBSF,2021-01-09T19:58:04.935Z,live by luke 637,37,11,15
73040,73040,5125419,Illuminatus1,2021-05-18T02:26:36.478Z,progressive firebrand maga snowflake melting machine deep state international illuminatus commissioner heteromarried manstud sorry magats white male rage counselormy pronoun boss,137,163,10461
57675,57675,5170465,Susan90,2021-06-16T17:27:35.210Z,im a trump supporter my email solianvickky40gmailcomim a diehard trump girl,143,254,321
56880,56880,270258,EoghanMag,2017-09-12T21:13:01.000Z,i know you wont believe me but the highest form of human excellence is to question oneself and others socrates,11,25,217
8271,8271,3547133,ForRealEveryDayIsOppositeDay,2021-01-13T19:33:09.381Z,conservative retired stem teacher nssar member son of a korean war veteran maga and 2a focused bed breakfast innkeepermaker and tinkerer antique and vintage dealercollector tractors and homesteadingfond of birds too married 40+ years to my high school sweetheartthe real world is the world you create quote by fred mutchler 1976,6782,8869,199
59443,59443,734364,caroleromig,2018-09-15T11:29:33.000Z,thebiblebytesblogspotcom painter thinker lover of beauty,458,276,550
763,763,3122790,JayRoss55,2021-01-11T14:43:39.513Z,in the beginning of a change the patriot is a scarce man and brave and hated and scorned when his cause succeeds the timid join him for then it costs nothing to be a patriot mark twain notebook 1935 no chats,4870,4418,135720
52914,52914,4016489,IseeRed,2021-01-22T04:24:33.036Z,father husband rn veteran constitutionalist against all enemies foreign and domestic,186,225,2561
29031,29031,201638,FactsNotPolitics,2017-07-13T12:39:23.000Z,proverbs 1715 he who justifies the wicked and he who condemns the justboth of them alike are an abomination to the lordjohn 31617 for god so loved the world that he gave his only begotten son that whoever believes in him will not perish but have everlasting life 17 for god did not send his son into the world to condemn the world but that the world through him might be saved god 1st humanity 2nd earth 3rd,2343,2123,28838
81770,81770,527026,HendrikvanLeeuwen,2018-06-08T09:25:17.000Z,there is a fine line between censorship and good taste and moral responsibility steven spielberg,39,122,8
31139,31139,165079,jamespower,2017-04-22T13:35:17.000Z,artist musician song writer survivalist wwwwtwbandcom,93,54,970
100592,100592,147542,cgomez000,2017-02-23T16:37:30.000Z,the goal of the regime in dc is to scuttle america i used to think the left had a suicide pact now i see that murders their plan,297,74,13497
99176,99176,2584129,Mckinneybiker,2021-01-10T07:23:27.662Z,god loving constitution loving freedom loving trump loving patriot i follow back all patriots,17,60,193
55780,55780,2435067,MichaelDayton,2021-01-10T01:43:29.277Z,god made me free ill fight to stay that way demsregressivesleftists = nwo communistsocialist domestic enemies trump won honored that my first vote was for the great ronald reagan fuel hauler proud to keep america running on reliable american energy upgrading my ar15 to an f15 thanks for the advice resident xiden god bless america and god bless oklahoma where america still exists,568,139,8228
34832,34832,2591713,Barbossa1776,2021-01-10T07:49:46.831Z,not a republican not a democrat just a constitution lovin american realist abolish the federal reserve and irs america always first,1747,2083,3355
