,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
96573,96573,2335439,Justmr,2021-01-09T18:35:57.474Z,loving god family my country n my dog,1,16,1
90077,90077,1461674,God__Wins,2020-04-27T14:23:22.211Z,i ve read the back of the book godwins in the meantime god loves you jesus rose from the grave trust in him light overcomes darkness darktolight maga,81,38,56
70594,70594,1527052,BobAnon,2020-06-04T20:20:17.576Z,i only came here for the memespronouns fren ruqqus httpsruqquscombobanon1776,549,525,20296
79954,79954,769292,Brigit2018,2018-09-30T03:32:49.000Z,trumplican nonvaxxed freethinking american,84,192,1384
82610,82610,4828373,LadyLiberty727,2021-02-27T23:08:29.315Z,god and country all other comes next because if you dont have both you have nothing else,326,247,3867
41167,41167,5882384,BibleAliveAfterTheFall,2022-04-06T20:39:57.550Z,hear this warning and help spread it >>> httpsbitly3lkkppfbible prepper empattack apocalypse survive war,53,221,1
29356,29356,3955652,Christinaatwood,2021-01-20T17:53:10.219Z,christian patriot wife mom daughter sister friend neighbor,1274,1260,17966
43906,43906,6239037,Reamallan69,2023-02-15T19:08:17.422Z,whatever you want for yourself want it for your brothers,47,99,1
55552,55552,6722333,Phuntsho,2025-05-08T14:53:45.146Z,citations from recognized medical or scientific journalsverified qualifications and board certificationspositive feedback from verified users and independent reviewers,1,13,4
36003,36003,1943698,zallis,2020-11-28T11:15:29.293Z,new federal state of chinahttpsnfscpress,481,513,23827
32316,32316,2121113,crazylady992,2021-01-08T16:14:01.989Z,mother grandmother wife ca conservative patriot ifbap campfire survivor trump supporter pray for america biden is not my president lets go brandon give peace a chance demsgod bless america,3398,3466,8765
33052,33052,5142793,Bjm2118345,2021-05-29T10:20:28.723Z,faith in jesus saves for god and country born in the usa proud to be an american god created the family not man prayer is 1st line of defense,326,247,6758
61977,61977,3142457,michaelnielsen2009,2021-01-11T15:46:18.611Z,president trump will always be my duly elected president,11,18,89
17239,17239,895742,SmrkeyBlondeo,2018-11-24T20:52:38.000Z,i know you wont believe me but the highest form of human excellence is to question oneself and others socrates,484,930,2091
56349,56349,538211,firstngoal,2018-07-08T23:06:46.000Z,when in doubt let your horse do the thinkin,230,269,1747
30450,30450,5899586,Pablo50,2022-04-18T09:52:55.751Z,male nurse crypto investor,16,40,2
4439,4439,5101270,BigBrother97,2021-05-05T13:22:41.319Z,if you want a vision of the future imagine a boot stamping on a human face foreverbig brother is watching you george orwell 1984 letsgobrandon,2149,4202,839
57385,57385,333841,acocco,2017-12-09T16:28:51.000Z,never wake a woman because then shell be awake,3054,902,46416
28692,28692,6464057,leejing,2023-09-26T21:58:47.498Z,a happy life requires three attitudes to the past be indifferent to the present to cherish to the future to believe,13,109,2
90142,90142,34408,ZOG,2016-10-17T05:46:55.000Z,there was times when people would burn books because they didnt like what people were doing michael berryman,146,51,18
72852,72852,6628212,phatbottom66,2024-07-17T05:22:16.662Z,maligners of the good german people get blocked and mutedjews get blocked and mutedjew apologists and supporters get blocked and mutedflat earth retards get blocked and mutedleftist spergs and communists get blocked and mutedliberal shitweasels get blocked and mutedantifa fags get blocked and mutedpeople who yelltype in all caps get blocked and muted immediatelyif i havent offended you yet be patient as i have a huge backlog ill get to you in due course,87,38,6547
91277,91277,2312987,thelogicalarea,2021-01-09T17:01:12.705Z,our mission is to expose the illuminati to prevent their ultimate goal which is the new world order please like comment and share every post as this page is always shadowbanned on all big tech platforms why are we shadowbanned because we post the truth we won t ever give uppay off your house in 57 years on existing income no catch no theory this is real if you have a mortgage are tired of making payments month after month go to > httpwwwoneminutemortgagequizcom,181,138,281
23780,23780,1654869,Hootay,2020-09-23T00:36:39.522Z,early retirement moving back to the beach,447,463,11391
15661,15661,2087403,Straycowboy,2021-01-07T17:27:16.029Z,live in longview texas facebook refugee trump supporter degrees in mech engineering electrical electronics jewelryarts metalworking formerly in business as a custom jeweler for over 20 years also industrial manufacturing oil industy experience age 52 bisexual also on parler mewe,193,331,231
28998,28998,1229193,MsHazard,2019-08-07T05:50:01.747Z,patriot and christian,49,102,43
8169,8169,782085,Christiana1956,2018-10-05T05:07:51.000Z,i am 2nd americafirst bebest prolifejesus is lord woke peacethroughstrength goodministries onewithgod risingjudgementday,2055,6606,2
83287,83287,1485077,datingsitee1122,2020-05-18T02:00:14.076Z,free online dating free online dating sites best free online dating sites online dating sites pof dating site etc also get to know more about and you can get more information click here or visit this website httpslionpiecomauthat s now changing the company says for starters pof is gearing up to launch a collection of new features designed to bring its app into the more modern age of dating,249,3,1
11036,11036,785047,ShadowNo1,2018-10-06T18:59:14.000Z,on here for friendship and to help expose and bring down global corruption no dms pleaseand i am not interested in bitcoin,1870,1956,129
85552,85552,1548040,enMed,2020-06-22T11:15:18.854Z,servicios informa ticos y redesempresas auto nomos particulareswwwenmedeu wwwenmednet,69,98,7
27227,27227,5119356,Jimmym2990,2021-05-14T11:22:32.782Z,patriot dad husband guitarist i swear a lot sorry i m pissed off at what america is becoming i love my country and always will fight for our constitutional republic and the freedom it represents to the world independent conservative stuck in deep blue idiot land new england happy to speak freely on gab thank you a please no racism or antisemitism or i will block youi follow back patriotsno unsolicited private messages i will not respond thanks,1312,1625,13158
90741,90741,577510,117,2018-08-08T21:17:26.000Z,reject the modern world not because it is modern but because it is fake gay and jewish,113,191,331
25176,25176,3810899,JohnnyBuck,2021-01-17T01:08:45.182Z,child of the most high god christian conservative and proud of it trump supporter all the way a us marine,1558,1706,22474
31370,31370,6380434,Mynameisjudith,2023-07-05T18:01:11.638Z,easygoing love to have fun,6,23,5
19239,19239,3234441,salty1chewbacca,2021-01-11T22:10:17.832Z,cant help but laughing at people who have to use pronouns there are only 2 genders same people who say listen to the science dont understand basic biology two chromosomes xx or xy i would rather stand with god and be judged by the world than stand with the world and be judged by god potato head biden is not my president,1153,1801,1864
89822,89822,2204969,1776united,2021-01-09T06:38:25.927Z,use hashtag 76united based in atlanta ga patriotic and historically inspired apparel companyest 2009http76ucomobile,541,4,42
95629,95629,3589164,DrDaveJanda,2021-01-14T02:28:24.697Z,dr dave janda practiced orthopedic surgery for 32 years a health care policy analyst authorthe awakening of a surgeon radio show host operation freedom,765,76,504
50147,50147,3922275,Patriot4Life64,2021-01-19T18:48:29.071Z,honk honk maga i am a human being not an experimental subject for the crazy people in davos i will not eat ze bugs i will not take your poisonous jabs i will not obey,1190,442,38829
1899,1899,2646292,ThePatriotHub,2021-01-10T11:40:42.667Z,hunterfishermansniperget a ghillie suitif you have to put judeo in front of christian youre a jewislambadjudaismbadchristiangoodits that simplethe time for pretenders and false prophets is overirishuspatriotchrist is king quis ut deus i chastise the pretender vetslivesmatterfreethej6ersarchangelmichael jesusoldier pure saveourchildrenthevaxxsux 2allday,4241,5982,19620
18829,18829,894431,Spugliohawk,2018-11-24T01:28:27.000Z,there was times when people would burn books because they didnt like what people were doing michael berryman,511,918,2126
28677,28677,6688485,Emmaadams01,2025-01-26T00:55:05.839Z,real estate music yolo maga,61,227,6
2731,2731,6189646,sally_cheerful,2022-12-24T03:42:46.698Z,enjoy every single day of my life,545,2019,57
9854,9854,1942018,Bfstush,2020-11-27T23:09:55.404Z,im a christian and a patriot with a long family history on this continent i am on here to help expose the truth and see it for myself i dont block because i feel it is a cowardly act to not be willing to debate ones ideals and it can be a double edged sword in the end that account you are debating may be apart of the new world order and i believe if you can wake a bunch of them up it can possibly lead them to be a destructive force within their organization,378,418,6165
16554,16554,6151569,KimberlyVanZile,2022-11-16T10:31:58.039Z,im here to tell the truthi did not sell my birthright for 30 pieces of silverjews are lying thieving all out antithesis of all life on earth should be rounded upi dont play corporate politics i dont vote for a masters tyrants or dictatorsi do not do research for the lazy the information i give it is up to you to do your own research,86,44,2343
80997,80997,5242925,EmethAlethia,2021-07-29T02:21:15.881Z,husband to americavssocialism,2,40,11
76215,76215,5799516,Kentdonald,2022-02-26T23:41:20.118Z,it isn t always going to be convenient but always try to do what s right,1,15,0
44896,44896,6379585,philanthropist_davejohnson1434,2023-07-05T06:30:29.966Z,im dave johnson the winners of the powerball lottery the winning amount of $2983 million im giving out $30000 to those my mind chooses,7,73,4
65451,65451,2877,HalTurnerShow,2016-08-24T13:16:12.000Z,newstalk radio live from metro new york city mon fri 9001000 pm eastern us time on wbcq 7490 6160 khz wrmi on 5950 khz and wwcr on 7520 khz free speech no matter who doesnt like it web site httpshalturnerradioshowcom,936,165,1704
61919,61919,258617,FreeKramer,2017-09-06T03:04:30.000Z,censorship is saying im the one who says the last sentence whatever you say the conclusion is mine ai weiwei,74,97,91
97282,97282,597210,Joshua_84,2018-08-17T03:49:08.000Z,in whom the god of this world hath blinded the minds of them which believe not lest the light of the glorious gospel of christ who is the image of god should shine unto them 2 corinthians 44,207,100,3917
37856,37856,5643810,Veradov,2022-01-06T00:10:07.750Z,isn t online dating a blast okay maybe it can be challenging at times but it s still exciting that you have the chance to meet someone special who you might have never met elsewheremy name s vera an avid gymgoer and if you ask my friends a bit quirky at times i m looking for a man who compliments my life and is ready to enjoy all that this world has to bring to the table if you think we might be a good match send me a messagethank you,17,97,0
83023,83023,3967823,TheDivineRogue,2021-01-20T22:18:38.237Z,we the people one sovereign nation under god prophetic child of god light truth seeker empath lemurian sirian starseed 5d mother gaia new earth ascension,765,469,193
