,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
89717,89717,5483732,largewhitefamilies,2021-10-25T19:46:12.202Z,white have another baby,341,1,-20
39708,39708,6092415,james0021,2022-09-24T11:58:26.860Z,respect anyone especially elders my parents taught me that the choices you make dictate the life you leadif you did the crime you paid the finewe were never bailed out by our parentswe were always told that if you get in trouble at school or whereeverwhen you got home it would be doublewe were responsible for our actions,175,334,92
22185,22185,5638269,Kellykov,2022-01-04T06:22:07.561Z,retired rn grandmother and conservative who loves critical thinking and disappointed in all the sheep,75,51,2414
89928,89928,2215480,Pinetree01,2021-01-09T08:18:35.278Z,retired aeronautical eng looking for a better and just world,72,13,2495
63754,63754,3298861,DrSuziQKraken,2021-01-12T05:44:44.941Z,wwg1wga trumpwon saveamerica,746,786,6939
30272,30272,5129718,justinpilet,2021-05-20T14:25:15.222Z,brown for my spear headred for my shaftblack to fix them togetherunited we are invincible,293,293,36412
23431,23431,3090477,Magamannn,2021-01-11T13:00:23.304Z,lawn care in michigan 30+ years,1677,2065,5185
81248,81248,3187408,Carey_phil62,2021-01-11T18:10:05.285Z,i am still a proud coal miner retired and a christian i believe in honest democracy,214,510,593
11396,11396,6140503,Xiuym,2022-11-07T03:01:18.696Z,18yrs old national socialist accelerationist revolutionary straight edge agnostic 1488,425,396,5042
81688,81688,6384382,Soulodyssey,2023-07-09T18:54:26.249Z,how was your knapp are you woke nowim old school i believe in respect of eldersand the right to live ones life in peace im a spiritual being if you believe in things going back to the way they were then thats not progression i stand for true sovereignty and the right to full autonomy over ones own life the world has been put into a state of sleepbut now is the time for all to awaken stop fighting ova color it was never about that color was just the tool used for division,1,14,10
16685,16685,3304215,DanielThrift,2021-01-12T06:22:15.096Z,rm6302700gmailcomchristian nationalist repent change your inner self your old way of thinking regret past sins live your life in a way that proves repentance seek god s purpose for your life already the axe of god s judgment is swinging toward the root of the trees therefore every tree that does not bear good fruit is cut down and thrown into the fire,655,509,29757
42110,42110,6472962,bakowesdjauoplws,2023-10-05T18:26:52.047Z,buy verified paypal accounts buyverifiedpaypalaccounts24 hours replycontactemailusukseogmailcomskype usukseotelegram usukseo whatsapp+1256 3844840httpsusukseocomproductbuyverifiedpaypalaccountsbuy verified paypal accounts usuk usa ca phone number email and bank accunt and buy verified cashapp accounts 100 satisfaction guarant,0,5,15
22400,22400,164186,Lynda,2017-04-21T00:10:16.000Z,wwwgracedoctrineorg editorsocial media my brother is pastorteacher jim rickard grace fellowship church messenger st plainville mawe are a nondenominational freegrace ministry spreading the salvation message of our lord jesus christhttpswwwyoutubecomchannelucgtrpqg2wuldkjfpv2llekw,4558,9558,995
97639,97639,660719,shanemryan,2018-08-25T05:24:15.000Z,free speech is all i ask,76,98,1039
69433,69433,2426291,PatriotReggie,2021-01-10T01:07:58.032Z,follower of the king proud to be a texas patriot trump wonby a lot ex leo married to ex leo wwg1wga i love gab,3531,3480,10264
27776,27776,6597866,rajokob253,2024-03-28T15:39:54.268Z,grow your business improve your website ranking by using highdabacklinksservice get more customers and online presencegoodbacklinkcomhttpsbitly3xhesn1,17,272,0
87282,87282,5270076,Lucasbrockwood,2021-08-08T22:15:15.287Z,texan catholic husband father of 3 boys,67,38,560
25195,25195,3169267,LeeSouthwell,2021-01-11T17:11:30.907Z,the lord is my light and my salvation whom shall i fear the lord is the stronghold of my life of whom shall i be afraid psalm 271 esv,77,187,146
13498,13498,3849612,Back_in_the_USSA,2021-01-17T20:36:09.688Z,the exodus is herekulak and culturally displaced person fusa,1026,1060,17790
45095,45095,307080,awhitaker,2017-11-18T12:43:47.000Z,what is freedom of expression without the freedom to offend it ceases to exist salman rushdie,5,12,3
56766,56766,3280351,TheGoodNight,2021-01-12T02:53:08.616Z,trust in godchrist is king,362,180,7438
57827,57827,63981,FederalFarmer,2016-11-20T12:24:49.000Z,stopping leaks is a new form of censorship julian assange,19,20,3
67599,67599,1004719,ScottishRoots,2019-03-02T13:19:01.000Z,mother wife conservative and christian i love my country i stand with 45best president ever,156,282,710
14149,14149,6167226,CRAIGPARRATT,2022-12-01T02:28:42.764Z,i missed my freedoms and i want it back,0,18,2
26974,26974,3824905,SayNoToDopes,2021-01-17T07:53:35.476Z,you dont need to know me you need to know christ john 1517 these things i command you that you love one another not proud only standing for the truth and christ in it revelation 2214 blessed are those who do his commandments that they may have the right to the tree of life and may enter through the gates into the city keep all ten commandments earth is a level planei dont belong to any religion only christ,635,898,3781
37855,37855,3818367,BeansandTaters,2021-01-17T04:00:20.671Z,i am a christian conservative farmers wife mother grandmother i am like the old neighbor friend across the way who always has a pie or some dessert to serve you while we visit at the kitchen tablecheck out my little youtube channel httpswwwyoutubecomchannelucjuqhilvxb6kouibnauixq,262,474,465
81440,81440,967957,FAKAZA,2019-01-21T11:51:57.000Z,the only valid censorship of ideas is the right of people not to listen power stewarthttpfakaza2018comhttpshypehopzacom,6,12,9
47811,47811,2907507,Victoriames,2021-01-11T00:42:08.830Z,christianwifemother and defender of our great republic i live in beautiful western nc,102,212,587
20159,20159,323303,bong_jamesbong2001,2017-11-25T21:44:01.000Z,vet male i post news that you might not see anywhere else especially on msm just read my gabs not explainable in 300 characters i do know the limits of patriotism i quit fecesbook before quitting fecesbook became cool suspended from twitter and will not recant my hatred for antifayou cant fight city hall it keeps changing its namejack kerouac,1065,948,36651
26966,26966,6338856,larryjames618,2023-05-26T09:27:43.914Z,im a widower father with two lovely daughter helen and emelin i am kind and honest man stay safe friend and family,262,441,18
6233,6233,6599462,ustopoffer,2024-04-03T10:06:23.439Z,discover unbeatable deals and discounts that elevate your shopping experience httpswwwustopoffercom,2,17,3
77088,77088,5445281,Kethboo,2021-10-10T21:59:12.076Z,senior account manager at binary option trade successful trading dm me now to get started,10,23,0
7270,7270,5756974,Macbell102,2022-02-11T12:13:11.597Z,it does not take a majority to prevail but rather an irate tireless minority keen on setting brushfires of freedom in the minds of men samuel adams,2742,2385,109266
64427,64427,5619603,Isabella234,2021-12-25T21:30:48.821Z,well looking forward to meeting with the right man i can spend the rest of my life with,9,43,17
24250,24250,188783,Fenris,2017-06-06T23:31:59.000Z,der gott der eisen wachsen lies der wollte keine knechte ema,33,29,13
14988,14988,5968971,Jamer9956,2022-06-17T23:31:35.055Z,im here to meet new people and have fun,52,162,0
61881,61881,5307892,13boom,2021-08-23T11:21:49.664Z,im over this shitshow scotty beam me up,16,57,30
53389,53389,1728670,tangxia50028354,2020-10-25T15:45:48.774Z,,723,1539,119
2658,2658,6384261,DancingSmile,2023-07-09T15:09:22.378Z,god is love,763,3626,218
13516,13516,6001428,valerieOlivia87,2022-07-20T15:38:13.531Z,account manager forex trader financial advisor seven figurecryptocurrency stock traders ask me how to earn over 529 btc,7,92,51
25117,25117,6493197,angelamaria11,2023-10-26T08:49:12.105Z,elevate your digital experience with efriend where worldclass solutions meet fivestar satisfaction explore our site for a taste of exceptional service your eproblems our priorityfollow the efriend channel on whatsapp httpswhatsappcomchhttpstmeefriend11,147,573,139
18833,18833,891835,Csmalst,2018-11-22T15:27:51.000Z,think for yourselves and let others enjoy the privilege to do so too evelyn beatrice hall,510,949,2034
53646,53646,823078,dianalexis,2018-10-24T22:21:11.000Z,in a time of universal deceit telling the truth is a revolutionary act george orwell,89,128,727
2590,2590,3046357,RainDownFire,2021-01-11T09:39:31.402Z,john 146 jesus is the way the truth the life no man comes to the father but by him maga patriot trump supporter prolife we the people standing against tyrannical corrupt leaders in our govt running rough shod over the us constitution godwinsgroups tw1 httpsgabcomgroups18768tw2 httpsgabcomgroups14428tw3 httpsgabcomgroups14420tw4 httpsgabcomgroups18804tw5 httpsgabcomgroups18809tw6 httpsgabcomgroups18815tw7 httpsgabcomgroups18820,13410,9999,361768
101050,101050,5482727,betweenevenings,2021-10-25T10:51:04.527Z,yoga artist songwriter instagram betweeneveningsart gallery waterzenfoliocom,13,3,640
95901,95901,1564692,survivalistprepping,2020-07-03T05:54:43.634Z,survivalist prepping is for everyone nobody knows when the next disaster emergency is going to happen survival preppers know how to be prepared whether youre a prepper or not we help everyone prepare for the unknown because we all want to survive and to keep our families neighbors and friends safe during any potential disasters and emergencies,156,2,0
54401,54401,2584555,MQniverse,2021-01-10T07:24:53.711Z,every record has been destroyed or falsified every book rewritten every picture has been repainted every statue and street building has been renamed every date has been altered and the process is continuing day by day and minute by minute history has stopped nothing exists except an endless present in which the party is always right ~ george orwell 1984 twitterparlerclouthub mqniverse tiktok youtube telegram miss qniverse,538,608,411
24044,24044,1140985,Gustav88,2019-06-23T16:46:37.000Z,ns historian alt rightwire kingofrocknroll88 only for whites and nationalists thugs and gangs need not request,134,116,1578
57458,57458,211917,Darkstars,2017-08-09T21:52:47.000Z,when you tear out a man s tongue you are not proving him a liar you re only telling the world you fear what he might say,303,459,6602
39209,39209,593747,Lady31,2018-08-15T19:30:25.000Z,married 30 yrs mum to 5 coffee cookies chocolate in that order freedom lover there is only xx and xy everything else is alphabet soup,33,132,166
16671,16671,4332922,beatnic,2021-02-05T18:56:23.756Z,if you dont like the way i drive stay off the sidewalk,2710,3007,46132
35704,35704,2330757,R_CORTLAND,2021-01-09T18:17:56.917Z,jesus is lordposts are opinionsi do not vouch for any contentfor entertainment onlyi do not waive any rightsi do not grant any permissions,798,839,20850
37303,37303,973923,EvelynDanielle,2019-01-25T18:01:14.000Z,q president trump true american patriots the platypus aussiecanadian i joined twitter to hear president trump he and i were both purged now im here to follow donald j trump the greatest president in the history of the world >>>> trust the plan <<<<as of march 1st 2024 i can no longer post interestinginformative memes or videos here i have been silenced again because of $ i hope i woke up a few sleepers along the way carry on,1389,1661,14323
26389,26389,1875666,Primerib68,2020-11-12T17:22:21.664Z,calibration technician by daybeer enthusiast by night,73,31,1259
35985,35985,6595875,mrbadgif,2024-03-23T08:11:57.075Z,im free,26,109,4
15371,15371,1154121,SamiAhmed,2019-07-07T04:00:09.916Z,hey frens its just me gab is my storm shelter if the twatter blows down update my twitter is gone forever since march 1 2021 ill never be back and im glad to be here insteadformerly itsfuckinsamicheck out my telegram httpscafesamiahmednet,873,1187,5425
