,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
47903,47903,3953149,Rpritchettsr66,2021-01-20T17:00:29.341Z,bs in occupational safety and health from southeastern oklahoma state universityass in biomedical electronicsformer combat medic in army national guardmarried to an army veteran 36 years,468,173,10523
30679,30679,5864163,Fractured2,2022-03-25T15:16:37.315Z,just me,103,181,374
1331,1331,730203,IronFan,2018-09-13T16:19:47.000Z,gab made me do ityes i m an xlr8ionist,472,198,5427
21102,21102,3150348,LD969696,2021-01-11T16:10:43.660Z,,497,766,6914
17612,17612,42607,Cetera,2016-10-30T06:53:53.000Z,decisions should be made in haste and regretted at your leisure,622,341,3711
14523,14523,3226914,Illusionofchoice,2021-01-11T21:13:25.065Z,ex british soldier veteranpatriot christian father possible national socialist the more i learn the more i want it wicked sense of humour truthseeker unapologetic politically incorrect let the fun times commence pureblood,1108,1570,6957
24984,24984,4961796,Antonio11793,2021-03-31T21:23:06.732Z,brazilian traditional catholic and antiwoke geek,74,58,1922
93372,93372,6640977,EvieQueen,2024-08-26T18:30:30.297Z,evie 14 of the vks a misfit a flirt heartbreaker daughter of the evil queen blueberry princess fashionista genius founder of evies 4 hearts apple enthusiast rotten to the core fairest in the land straight a student especially remedial goodness 101 long live evil my lovesmal jay carlos you stole my heart charmedtheft|| penned by jada,62,61,99
8786,8786,6650123,Susiebrady062,2024-09-22T01:41:59.344Z,i m a woman of integrity and i believe in what in words,0,11,0
38831,38831,6642099,Rhonda052620,2024-08-28T21:26:34.054Z,i love the lord he s my strength,8,57,12
12134,12134,1924253,Diannefranc,2020-11-22T16:22:15.855Z,songwriter recording artisthttpssoundcloudcomdiannefranctyrannydiannefrancprodth8a,5,41,19
952,952,891443,realVonHelton,2018-11-22T08:33:01.000Z,the only way to deal with an unfree world is to become so absolutely free that your very existence is an act of rebellion albert camusuber conservative pro life pro 2a eclectic paganus army 17th cav 1cd ran for the house of representatives under the us taxpayers party was a writein for prez twice member of the young republicans for years was on the ohio republican platform committeeim the original birther i exposed obama as a non americani am unvaxxedpure blood,3382,7250,5416
25947,25947,5910399,Starlineorphange,2022-04-26T20:05:14.060Z,ceodirector bright star children care center ugim a man on a journey of saving lives of street children and the less privileged in uganda,188,540,17
42698,42698,3984218,Rightsideup2021,2021-01-21T05:28:59.705Z,blahblahblah i dont give a fuck,0,4,0
50241,50241,768538,tracythemighty,2018-09-29T23:54:25.000Z,catholic american god family country in that order the truth is more important than feelings global warming is a scam to take your money and your freedom there is no such thing as transgender people aren t born that way they are groomed that way covid is at best the flupneumonia rebranded and at worst our own government s bio weapon to usher in the great reset which is communism on a global scale may god help us allbecome ungovernablewherearethemen,1059,1082,7512
935,935,6682961,DolandJP,2025-01-06T16:42:45.758Z,time make the most moment and also break it down never can tell what tomorrow brings,93,494,104
42784,42784,3871,ejosh1,2016-08-26T03:38:31.000Z,conservative gen xer disabled vet pc is a cowardly way to tell ppl to shut the fuck up and i refuse to shut up ht1 swaw usn retired nuclear welder served on uss kitty hawk uss john c stennis uss ronald reagan uss mckee lover of all things metal especially iron maidenrenonevada,632,339,1184
9165,9165,2089574,murderfancier,2021-01-07T18:21:23.047Z,h c t a pat i t they profess to be curious in homicide amateurs and dilettanti in the various modes of bloodshed and in short murderfanciers thomas de quincey 1827 b ow b d b i i,6590,6715,5371
79208,79208,514173,protestico,2018-05-12T23:57:29.000Z,in a time of universal deceit telling the truth is a revolutionary act george orwell,30,106,2404
47990,47990,3896979,ufcjiujitsu,2021-01-19T00:33:57.139Z,if life gives me lemons i just add some vodka madchild,944,798,19852
101067,101067,6685094,SavagePrincess,2025-01-13T18:31:06.424Z,are you feeling lonely stressed or just need someone to talk to im here for you whether you want to chat about your hobbies relationships movies or simply share your thoughts im here to listen without judgment i m a friendly empathetic and patient conversationalist who loves connecting with people this is your safe space to be yourself and feel lighter after our conversation i m 24,1,1,6
75040,75040,1090415,ChrisRey,2019-05-01T03:53:28.000Z,crazy cat dudeheavily armed and highly trained,112,136,695
93676,93676,4695990,FeckinEejits,2021-02-22T15:53:12.148Z,get some,5,17,22
78832,78832,6558128,Hugh_Latimer,2024-01-12T06:55:54.097Z,master ridley play the manreformed faithchristianpatriot,58,122,450
49493,49493,6719693,Elizabethxx,2025-04-26T17:04:23.752Z,more love less ego,1,4,1
98211,98211,4740924,GrtSanta,2021-02-24T17:19:49.857Z,god wins god bless you all q+++,670,990,1300
89513,89513,2541856,Redleg1,2021-01-10T05:38:48.488Z,god family country veteran here to be with other like minded patriots iron sharpens iron union pipe fitter,201,97,5890
41469,41469,6004131,boweljames,2022-07-23T04:29:22.365Z,x business coach crypto exchange expert bitcoin investment,34,120,1120
9066,9066,3552557,Toxicwhitemalle1,2021-01-13T20:40:28.762Z,trump fan from day 1 retired leo with 30 years of service life member saf nra goa pro 2 second amendment patriot backtheblue patriotsraisingupangry trumpwon new to gab on parler i am toxicwhitemale1 on twitter i am exlawdawg1 father of us border patrol agent backtheblue,1911,2553,11612
96301,96301,323568,Galaxxydoll,2017-11-26T00:50:26.000Z,stop fearing the devil more than you fear god i am a patriot i believe in the constitution and our great country keep that antisemitism garbage to yourself if i see you post any that is an immediate unfollow wwg1wga i am pure blood,98,242,677
74662,74662,6432405,LawfulAwful,2023-08-25T20:10:18.432Z,no hate just the pursuit of truth,11,36,93
74796,74796,3287877,apoyodechile,2021-01-12T03:44:45.441Z,make america great again chilean american amplifying president donald trump messages maga kag americafirst trumptrain q,287,259,8449
55920,55920,1245622,Finfar,2019-08-19T10:06:35.895Z,slo patriot,77,154,521
11340,11340,4113453,Truffle_Shuffle,2021-01-26T01:02:18.109Z,son brother husband father seeker of truth freedom and life skills,63,226,113
87362,87362,449138,groversi,2018-03-15T22:13:52.000Z,christian and conservative in that order author of the amorality of atheism httpswwwamazoncomdp1691058394,5813,36,1923
38779,38779,6414974,taizuddin1975,2023-08-09T08:13:12.208Z,mohammad taiz uddin khan,7,38,4
67413,67413,6608528,ionas24,2024-05-02T13:33:08.482Z,read me you are looking for quality and the best prices you are in the right place and your child is waiting for a gift from you lets find out httpsbitlygiftforyourbaby3jfins5,2,15,8
30970,30970,2425170,Hockeyluv71,2021-01-10T01:03:32.927Z,catholic married to a smokin hot husband conservative 2a lovin deplorable trumpian i believe in usa capitalism small govt babies liberty godmerica,47,98,489
38568,38568,5793932,L_AngeDeLaMer,2022-02-24T14:27:14.241Z,servant of jesus cousin to sharon marie tate and johnny cash,11,33,144
