,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
80158,80158,1767665,COGal,2020-11-07T03:42:49.574Z,jesus is the truth,177,182,5203
34926,34926,384868,WellGal231,2018-01-13T16:59:00.000Z,nature wellness truth justice medical freedom certified holistic health practitioner certified nra instructor wellness information posted is for individual discernment educational purposes do your research web correctedconnectionswellnessabmpcom,3434,711,4126
29813,29813,294299,Picklespond,2017-10-29T02:39:11.000Z,i might disagree with your opinion but im willing to give my life for your right to express it voltaire,44,23,16
11403,11403,2782624,LNi,2021-01-10T18:22:19.557Z,north carolina~ wife mother of 2,87,434,4404
10681,10681,4420552,PresidentShinedog,2021-02-06T21:49:21.500Z,ultramaga president trump is our legitimate president fjb not looking for a relationship i am here to raise holy hell and bring down the illegitimate president happilymarried biden can kiss my ass,676,659,23832
52795,52795,2838091,Caileagh,2021-01-10T20:44:25.103Z,im happy newly retired and enjoying life as best as i can in the beautiful and mostly free state of tennessee,57,17,520
50890,50890,892658,TheBurgundyGhost,2018-11-23T00:07:13.000Z,the communist manifesto is historys biggest book of comedy sadly people didnt get the joke and treat it as a religion,8,26,76
101996,101996,5978204,ThomasLSoIhjem,2022-06-27T16:00:44.643Z,citizens i protect the weak innocent and defenceless i stand ready to defend my country,163,535,2
30717,30717,4022181,BlueLock,2021-01-22T12:39:12.263Z,taking a closer look at the synthetic invisible system viruses are you ready to take a deep dive into the rabbit hole,212,165,4782
93765,93765,536358,GunOwners,2018-07-02T16:10:17.000Z,a fan account of goa account reserved for goa,332,9,411
34258,34258,2351238,SweetNative,2021-01-09T19:48:53.402Z,enrolled oneida member from the iroquois nation turtle clan mother married 40 years 6 kids and 26 grandchildren owner of holistic medicine believe everyone has an opinion i dont do social chatting on any media except here and it is only to share truth not find a new best friend and if you have no common sense dont bother pm me i will ignore you i dont do stupid,638,708,12676
98874,98874,4080997,RetCivServ,2021-01-24T17:21:14.813Z,i prefer thinking outside the box rather than being boxed in by conventional thought,391,29,22926
45477,45477,6332659,TheBigBooper,2023-05-20T19:15:03.253Z,recommended by 4 out of 5 people that recommend things go jax state gamecocksdeovindice deusvult avechristusrex praytherosary dumspirosperofearthebeak,33,118,12
47134,47134,6675501,feciy90083,2024-12-20T16:10:00.761Z,high da backlink profile service will help your website improve ranking in search engines increase traffic and online presence certainly the da point of your website will be improvedgoodbacklinkcomhttpsbitly4g7vesv,1,96,0
98295,98295,1918792,Zahbudda,2020-11-20T17:00:54.773Z,veteranprivate business a blessed manwork in progresslive in a log cabin in beautiful southern appalachian mountainsmeditate on his word both day and nightnatural born americansouthern by the grace of godit is easier to fool someone than to convince them they have been fooledsamuel clemens,334,68,2603
53494,53494,3702991,Wisconsingoy,2021-01-15T06:33:39.077Z,nnz,59,115,112
27805,27805,6512419,sulcata,2023-11-12T08:29:11.533Z,on this site you can buy your new tortoise 247 with an easytouse secure shopping cart as well as read up on some of the several different live tortoises for sale that we offer we also offer everything you need to maintain grow and potentially breed these tortoises see our complete list of tortoise supplies we have for sale we are your onestop tortoise shop,50,238,20
13587,13587,4155526,CG1862,2021-01-28T04:14:57.252Z,deo vindice | unreconstructed | no reconciliationthe beatings will continue until morale improves,166,146,4285
60636,60636,3974161,chooperusa,2021-01-21T00:46:18.388Z,god family my country,34,103,524
24808,24808,452474,Pamrusso,2018-03-19T22:34:40.000Z,my top priority is to preserve our republic for my children and grandchildren i support whatever it takes to accomplish this americafirst an attack upon our ability to tell stories is not just censorship it is a crime against our nature as human beings salman rushdie,1992,3041,2105
98672,98672,2088113,Max13,2021-01-07T17:45:59.568Z,a free thinker truth seekergod bless all,174,51,3156
27240,27240,3401890,PatriotSister69,2021-01-12T18:01:43.321Z,swore my allegiance to my country not a name or party,344,241,5254
25443,25443,166676,chasb441,2017-04-24T06:29:00.000Z,exmilitary 25 years love my country love my kids grandkids and 2 dogsoops nearly forgot and the wife hobbies include amatuerham radio old in body young in mind the mind says yes but the body says no,369,498,519
86922,86922,3140929,Gabrielseymour,2021-01-11T15:41:49.287Z,christian husband father of 5 small business owner in portland all of christ for all of life my interests include writing stories and poetry business writing music singing psalms reading great books smoking cigars drinking red wine building my section of wall in the new christendom and equipping young men to thrive,3539,64,3511
82455,82455,533938,scheisssturm,2018-06-24T14:58:41.000Z,the only way to deal with an unfree world is to become so absolutely free that your very existence is an act of rebellion albert camus,2078,179,98843
19082,19082,3099379,montelep,2021-01-11T13:28:18.069Z,we need christmas everyday repent promise to sin no more do the right thing everyday in all mattersto change the world start with yourselfgovernments will not change till people change,1290,613,31771
82521,82521,5441415,Wrongthink_Wellspring,2021-10-09T13:40:52.404Z,used to think right now im told i think wrong,5,42,232
68492,68492,5991022,Jeniferjenet,2022-07-10T15:49:24.537Z,a loving woman to be with believe in god in god we trust all other we trake,56,52,203
90819,90819,1052832,SJW_Central,2019-03-18T01:58:57.000Z,attorney writer translator,11,6,115
67123,67123,3350649,Kixberry,2021-01-12T13:25:36.747Z,trumpwon make america great again,634,972,1676
63107,63107,3794735,larpingboon,2021-01-16T19:51:04.241Z,gib,530,549,3317
53635,53635,3831325,DA_NE1301,2021-01-17T13:01:37.854Z,this place is an echo chamber a politician asking for money is a politician that should be hungsome people say i see things that are not reali am a tax slavei now live in a small mexican town in the usi now need to speak spanish in order to buy things from the gas stationdeportation is not happening,169,383,766
98095,98095,2952023,TheStableGenius,2021-01-11T02:45:30.526Z,,729,76,6827
86834,86834,6682921,Dropshipalpha,2025-01-06T15:01:13.096Z,steadly being erased from mankind,26,3,1626
100495,100495,953754,LDSAnon,2018-12-30T04:50:53.000Z,latterday saint patriot teacher martial artist shooting enthusiast musician writer,53,9,4
93914,93914,2412275,Tanya1717,2021-01-10T00:10:26.289Z,maga enthusiastchristiansurviving seattle,784,695,14934
29889,29889,88216,TomSawyer,2016-11-25T16:45:15.000Z,what you say about his company is what you say about societyhttpswwwyoutubecomwatchv=pmmmg6mwo,1869,1754,4946
25169,25169,2341874,Beh0lder,2021-01-09T19:01:00.856Z,helping those we can is the highest idealhere for the dank memes and conversations wwg1wga anon psyhchonaut,148,273,1487
57183,57183,6574947,damadpriest,2024-02-09T03:06:23.385Z,i and some of my close like minded individuals delve into the hidden truths behind the events and narratives that shape our world we believe that there are powerful forces at work both visible and invisible that manipulate and control the masses for their own gain uncover these lies and deceptions we will talk about the great conspiracys of this planet and also ways to tune into with yourself and nature also we talk the mysterys of the past societys rumbledamadpriest,11,42,89
17332,17332,902482,BitcoinDicuond,2018-11-26T23:44:50.000Z,firmiter in fide,632,1104,2177
90885,90885,4131572,Nicole1523,2021-01-26T22:38:30.353Z,do not comply dont let them destroy our beautiful country and take our freedom away together we win,379,123,5273
11491,11491,5147520,Doom5DayDave,2021-06-01T18:30:30.761Z,a patriot ex fb jailbird banished from fb may 2021 i will not sit down i will not shut up pennsylvania decendant of the american revolutionprayheavenly father i come to you in prayer asking for the forgiveness of my sins i confess with my mouth and believe in my heart that jesus is your only son and that he died on the cross that i might be forgiven and have eternal life i believe he rose from the dead and i ask you to come into my heart right now to be my savior,1742,1805,42849
82854,82854,4436591,Organicgardeninginnc,2021-02-07T01:47:17.488Z,hello i am new to gab i have been a gardener all my life i currently live in nc zone 7b here is a video from my youtube channel that explains my background a bit if you are interested in learning how to grow organic nutrient dense food i would be honored to have you follow me here and on youtube too httpsyoutubepv06ir4yrsu,33,67,155
77854,77854,261961,FCruz2601,2017-09-06T23:23:01.000Z,born in brazil rio de janeiromusician singer songwriter writer poet and designerauthor of more than 300 songs and diverse musical compositions of the most varied genres,28,71,48
16606,16606,902408,BerraPlachy,2018-11-26T23:18:31.000Z,i am special because im different and everyone loves me,445,887,1987
95910,95910,2555145,Timotheeology,2021-01-10T06:06:05.871Z,rules for retrogrades podcastbook cancelleddoxxedjd phl ma faithful rc to support my work httptimothyjgordoncom or httpstcokbykrhqjrxamp=1parlergabtwitter timotheeologyrumble httpsrumblecomctimothygordongabtv httpstvgabcomusertimotheeologyyoutubehttpswwwyoutubecomchannelucu3jdgyrbhurx6mnfgtoa,1701,96,924
11489,11489,6712427,Matchbook451,2025-04-04T01:22:38.491Z,looking for more books,0,23,0
22203,22203,6454769,Vinzenz_Kaiser,2023-09-17T15:49:09.383Z,let us correct the record and remember our heroes,10,17,6
35842,35842,1354580,CrazyBeach,2020-01-03T02:24:58.177Z,teamtucker married guntoting conservative in flusa proud to be american under trump i dont support ukraine and i dont support war i say what i mean and mean what i say fjb liberalsdemokkkrats are the scum of the earth stolen elections have consequences fuck joe biden and anyone who voted for the piece of shitgod bless america,2460,920,70956
78169,78169,4066760,TheophaniaEpiphany,2021-01-24T01:45:04.247Z,genesis and revalation deleted old profile came back after i realized i missed frogs never trust government trust christ his word repent in real time its running out,228,151,3499
70748,70748,3938802,Whaler21,2021-01-20T04:50:45.278Z,husbandfatherbrotheruncle love motorcycles big pete nd jim rule cowichan valleybc canada,15,48,14
77570,77570,6211038,Rasika,2023-01-18T01:35:55.656Z,sexual,3,141,3
29915,29915,5606466,Based_Department_,2021-12-18T02:55:19.068Z,1st thessalonians 214216 christian it is necessary that i should die for my people but my spirit will rise from the grave and the whole world will know i was right adolf hitler,210,200,744
101384,101384,137218,ForwardObserver,2017-02-02T15:58:23.000Z,in a time of universal deceit telling the truth is a revolutionary act george orwell,163,4,12
65496,65496,2106896,JennRN,2021-01-08T01:53:53.562Z,proud christian conservative american god bless america land that i love i believe in god family country maga,884,769,10988
52919,52919,6235136,Drdavidmoris,2023-02-12T01:27:13.153Z,dr david d moristravelerpets lovercreating peace among healthy peoplepetsarepartsofhumans,42,72,37
79225,79225,6636495,Mikael16,2024-08-12T09:28:22.157Z,ola voce esta querendo divulgar o seu canal do youtube clique aqui httpsyoutubei8k4grgyi e venha crescer comigo,5,6,3
86171,86171,267863,LightiintheBlack,2017-09-10T14:52:22.000Z,common sense advocate,293,361,1872
52528,52528,3892956,TRUMP4All,2021-01-18T21:36:32.298Z,trump4ever patriot christian prolife biden will never be my president supporting the homeless projectdignityfoundationorg freedomdinerus,2293,2163,1326
49929,49929,6102898,Maryhicks0147,2022-10-02T23:07:27.703Z,looking for an honest man to love and settle down with for the rest of my whole life,4,32,0
38947,38947,6074257,Davemike,2022-09-11T14:18:39.312Z,im unique,13,59,3
39428,39428,6099267,Janecarl609,2022-09-29T18:43:52.124Z,am jane carl i am 31 years old i am american nevada reno single with no kid,8,109,2
88385,88385,2147439,Caifan2316,2021-01-09T00:41:04.066Z,one morning at the meps center in dallas tx i took an oath to defend and support the constitution of the united states of america against all enemies foreign and domesticit seems like faith is bringing closer the day when i will be asked if i stand by my oath today i pray to god to grant me the strength to keep my oath true today i promise to god that i will keep god family and country firstalways ready time to embrace the suckfor god family and country,622,371,14449
82445,82445,6651643,chloemartinez8164,2024-09-26T18:52:12.959Z,god first,1,13,0
58292,58292,3359825,DiseasedKamalaToe,2021-01-12T14:35:37.028Z,i openly advocate for the physical removal of leftists who are not human beings and thus do not warrant any civil rights,188,196,2575
10417,10417,4279695,Rubio357,2021-02-04T05:13:25.000Z,patriot of these united states of america kag,94,127,267
8596,8596,2235522,Joshuaziaina,2021-01-09T11:57:47.165Z,christian evangelist in charge of the lighthouse ministry in london englandwwwlighthouseministrycouk to give towards evangelism the mission paypalmejoshuaziaina,903,2149,331
90828,90828,422862,WitchyHippie,2018-03-01T20:32:16.000Z,stopping leaks is a new form of censorship julian assange,8,0,1
98759,98759,2602580,Fancy_Pants73,2021-01-10T08:32:23.630Z,escapee from the crazy,12,45,10
10590,10590,824810,Starrzzy,2018-10-25T22:16:55.000Z,what is freedom of expression without the freedom to offend it ceases to exist salman rushdiei do not private chat i am a married woman,572,612,10717
20409,20409,736986,AHTribune,2018-09-17T10:27:52.000Z,american herald tribune is a genuinely independent online media,147,22,1965
98045,98045,180288,Summer9,2017-05-25T00:04:45.000Z,the only valid censorship of ideas is the right of people not to listen power stewart,44,68,239
83631,83631,5128290,CriticalMemeTheory,2021-05-19T16:38:24.625Z,had a meme featured on infowars so i am legit,24594,367,0
54922,54922,5863359,Duffy2201,2022-03-25T06:36:38.273Z,leaving the full vision of your life,7,36,4
