,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
76928,76928,60572,at0micandy,2016-11-19T04:26:56.000Z,tms up l pro british anti eu brexit professional husband dog pack alpha male can cook a bit published author patient man,219,429,214
95685,95685,1877351,Huldah1776,2020-11-12T20:07:19.220Z,solideogloria posttribber live each day in light of eternity ps 139the armies of israel looked at goliath and saw that he was too big to fight david looked and saw that he was too big to missjudahs king manasseh legalized child sacrifice he repented and was forgiven the nation of judah was not look for it in 2 kings 24 and the lord would not forgive suspended sentence yes with overturning lawshttpsjosiahgenerationblogspotcom201407themanassehjudgmenthtmlrangersua,441,186,12596
74164,74164,5046305,Ekati,2021-04-17T19:47:03.649Z,awake somewhere in greece,7,19,29
20677,20677,5693329,tremsburg,2022-01-21T19:57:55.587Z,i bought a grocery storehttpsgivesendgocomfowlerfoods,99,185,1657
52333,52333,5383147,tyrannysucks,2021-09-21T19:12:37.052Z,tyranny sucks but we will fight to the endvisit our store httpstyrannysuckscom,88,73,296
75831,75831,2266248,wilsonteam,2021-01-09T14:12:34.112Z,retired nurse thanks to ctfo online health business check it out wwwwilsonteammyctfocom,20,33,496
70867,70867,6684579,Sephora2112,2025-01-12T03:33:18.041Z,chasing dreams creating success,1,69,3
17255,17255,904208,WylyKylea2,2018-11-27T08:44:44.000Z,burnt out,514,938,1950
6664,6664,6417474,ashleycarlos,2023-08-11T14:28:12.337Z,fashionista lover soul good personality,6,32,3
82043,82043,2547566,SusanCAMTNV,2021-01-10T05:49:36.157Z,daughter of the king of kings wife mother of 6 3 adopted grandmother of 2 homeschool mom retired rn cat lover conservative patriot maga,220,305,1273
47944,47944,524725,Krystabrans,2018-06-01T09:39:49.000Z,the only way to deal with an unfree world is to become so absolutely free that your very existence is an act of rebellion albert camus,769,783,23284
27289,27289,189506,JulianRoepcke,2017-06-08T11:33:50.000Z,think for yourselves and let others enjoy the privilege to do so too evelyn beatrice hall,1040,2824,3
66658,66658,2545586,Z370,2021-01-10T05:45:50.212Z,were the middle children of history man no purpose or place we have no great war no great depression our great war s a spiritual war our great depression is our lives weve all been raised on television to believe that one day wed all be millionaires and movie gods and rock stars but we wont and were slowly learning that fact and were very very pissed off tyler durden,523,546,2418
3075,3075,3097629,habu71,2021-01-11T13:22:36.703Z,veteran pureblood christian patriot american,492,617,9805
63001,63001,3566380,SimonaEMorgan1220,2021-01-13T23:13:56.279Z,there will always be someone who cant see your worth dont let it be you,182,267,226
89866,89866,554709,Mark_Neal,2018-07-31T12:03:31.000Z,he that would make his own liberty secure must guard even his enemy from oppression for if he violates this duty he establishes a precedent that will reach to himself thomas paine,97,39,1567
88567,88567,151986,NikkiNGlocks,2017-03-11T00:27:30.000Z,without anonymity in discourse free speech is impossible and hence also democracy the right to speak the truth to power does not shield the speaker from the consequences of doing so only comparable power or anonymity can do that,757,740,1002
3798,3798,5936747,Clay0419,2022-05-18T01:13:21.274Z,patriot widower father christian for 30 years why do so many believers abandon their faith in seminary i spent a year investigating i found out why jesus + god the most successful scams in history read jesus hoax how st pauls cabal fooled the world for 2000 years 2019 by david skrbina phd httpswwwamazoncomgpproduct1732353239ref=oxscacttitle1smid=atvpdkikx0derpsc=1my agenda to understand and find common ground with others on the right who are different from me,155,249,442
99367,99367,445779,Citizen3117,2018-03-14T06:27:35.000Z,wise progressivism and wise conservatism go hand in hand theodore rooseveltthe socialistcommunistanarchist beast must be brought to heel me,147,129,3065
53411,53411,6322262,CherrWilliams,2023-05-10T09:46:09.168Z,fun to chat with,0,24,0
42674,42674,2771063,LourdesD,2021-01-10T17:55:19.557Z,patriot,617,804,533
84321,84321,3767117,Lkcxhead,2021-01-16T08:10:44.486Z,brexit like reading and cycling was on parler until the big tech had their way with free speech not a woke love animals and a carnivore too,224,291,232
86336,86336,185376,der_fuken,2017-06-03T14:00:25.000Z,meine investmentempfehlung fackel und mistgabelaktien die gehen bald durch die deckedgeneration dgende,355,162,305
25752,25752,5248358,RichardSimmons47,2021-07-31T15:46:44.872Z,america first republican living in floridazoomerdesantis 2022let s go brandonanti wokepro first and second amendmentyesterdays conspiracy theory is tomorrow s news storynot a supporter of the democrat communist partythere is no hate speech exception to the free speech rights protected by the first amendmentlaura loomer when someone says hate speech they mean a statement that embarrasses exposes or inconveniences a leftist,98,412,1040
5830,5830,19655,felis_concolor,2016-09-24T21:43:31.000Z,mya mya myamyamya prrt mya,2236,2975,10569
51870,51870,593944,Johnsea5,2018-08-15T22:22:32.000Z,retired software engineernavy chief e7 ftgc serves onboard the uss ticonderoga cvs14 uss bradley de1041 and uss caron dd970 involved in the recovery of the apollo 16 apollo 17 and skylab trumpsupported all the waydirect descendance of roger williams 1st governor of rhode islandparler jcvasquez52 ifbenglish only please,2466,2721,4261
6376,6376,131436,bawdz,2017-01-09T03:36:52.000Z,42 year old aussieuk patriot sick of political correctness and cancel culture political although not aligned with any major partyonenation or a1there are 2 genders islam is a cult i follow back all patriots maga trumpwon original twitter suspended at 30k + tweets and many followers hoping to catch a few herefind me elsewhere > httpslinktreebawdz,578,682,3116
84703,84703,310103,KangarooNationalist,2017-11-20T02:46:40.000Z,when lightning is striking blows are falling history is turning and the stupid ones are groaning oh isnt this violence awful we say to hell with such lilylivers they havent seen anything yet james mason,135,14,14
41121,41121,2197015,faust310,2021-01-09T05:37:54.306Z,watchmanwarrior for i am that i am god almighty lord and savior jesus christ praise his holy namethe fear of the lord is the beginning of wisdom and knowledge of the holy is understanding prov 910it is the spirit that quickeneth the flesh profiteth nothing the words that i speak unto you they are spirit and they are life john 663and have no fellowship with the unfruitful works of darkness but rather reprove expose them eph 511,128,322,56
84708,84708,5651191,dodgydeveloper,2022-01-08T02:43:29.577Z,i make webapps to help people dodge covidinduced tyranny,799,2,246
100727,100727,4494026,Abugart,2021-02-08T17:56:15.372Z,2d animator and ilustratorif you are looking for an animation character design illustration or fine sketches send me a message>>currentlyopen for commisionscontact contactabugartcomgod is real im christian,53,42,162
58688,58688,2697015,charlescaruso,2021-01-10T14:13:29.923Z,entrepreneur cre ations olfactivescharlescarusowanadoofr,10,53,130
53305,53305,6372014,Juliescarter,2023-06-28T04:33:44.408Z,need 100$ without sending moneyyou have a chance to win free gift card giveawaycash app 750$ google play 100$ amazon gift card 500$ available,3,87,4
7897,7897,2647866,Loftgirl,2021-01-10T11:47:30.980Z,i left the perfect safety of glorious red texas for the warzone of chicago together we can restore our precious usa get involved in your communities if you havent already acquaint yourself with your neighbors our strength lies in both our faith and our love of country and our numbers find something in common with your neighbors in my city its the fight against crime people want to help im wired to fight for the defenseless,6914,6820,72065
52464,52464,22705,Dutchadian,2016-09-30T04:50:08.000Z,there s nothing wrong with my preferences thanks,348,324,1362
7675,7675,203486,LMN,2017-07-22T14:19:00.000Z,think for yourselves and let others enjoy the privilege to do so too evelyn beatrice hall,7557,28162,3
86214,86214,4038254,DocJim50,2021-01-23T00:22:12.351Z,white nationalist love and protect your folkembrace your homeland and experience naturehaplogroup im253 mtdna hg hadmixture k13 south dutchlivingdna viking index 35,319,317,6308
63780,63780,1480146,Repmarine,2020-05-14T02:22:24.525Z,parler refugee conservative 2a 1a trump usmc veterans draintheswamp pelosiforprison penceisatraitor savethechildrendeleteparlerhttpstmejoinchatok7qs2n073lmmtcx,5175,5424,13676
68406,68406,6702633,porterthames,2025-03-09T22:32:25.163Z,hello friends,8,19,12
89549,89549,1048329,Marcus_A,2019-03-15T19:50:37.000Z,you are the link between your ancestors and your descendants manage your life accordingly,347,141,14807
101665,101665,5769190,Suzzyblizz,2022-02-15T22:36:56.772Z,god bless america,10,41,1
