,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
55560,55560,6031771,gitanjali786,2022-08-16T05:32:19.452Z,httpswwwsiscertificationscomiso27001certificationhttpswwwsiscertificationscomcmmicertificationhttpswwwsiscertificationscomiso41001certification,10,85,87
57139,57139,6627328,HEATHEN551969,2024-07-14T10:02:23.307Z,white heathen,18,51,40
78948,78948,6663050,Aatox,2024-11-01T18:02:50.592Z,hi we are finnish band who makes instrumental music almost on every genre if you want to support us to reach our dream 10 000 subscribers on youtube go listen our new song in your way on youtube thank you,3,6,8
798,798,5381002,ILoveAmericaNews,2021-09-20T23:11:16.202Z,im just a regular guy who loves america has an enormous crush on sidney powell and reads way too much news god bless you all and god bless americafmr air force programmerretruthed by president trump,24838,9408,130153
1668,1668,5576254,GabPayPayton,2021-12-06T18:34:20.991Z,i work for gabpay i handle credit card processing applications and assist with implementation requirements if you are in need of credit card services please visit this link for our preapp httpswwwgabpayinfo,1939,511,1804
38566,38566,3806025,wearandtear,2021-01-16T23:29:50.473Z,forged on planet earthmay we never falter,166,236,1491
7371,7371,6723516,americabest,2025-05-15T12:24:46.973Z,if you can find me buried in book you can find me by the beach sipping wine with a friend,52,378,12
87417,87417,3461982,121jigawatts,2021-01-13T00:53:57.694Z,also follow me on truth social 121jigawatts there as well,118,251,671
73897,73897,5374539,RRTIndustries,2021-09-17T18:47:27.505Z,the home of drollery and delight,727,119,2296
393,393,2147217,RedBloodMerican,2021-01-09T00:40:00.102Z,be skeptical of everything think for yourself and make up your own mindthink critically trust in god,227,285,2974
23626,23626,6441654,SirRupert,2023-09-04T16:21:03.598Z,q sent me,36,115,444
85125,85125,5237607,sjwellfire,2021-07-26T16:56:10.413Z,sjwellfire final days report is an end times ministry focused on equipping the saints in preparation for coming troublous times and for the end of days referred to in the book of the revelation follow scott with final days assembly as he shares current news biblical teachings and his dreams in his final days reports,171,20,3148
2565,2565,4319587,DogPaws4,2021-02-05T11:40:01.627Z,we got to let love rule pure blood i love america i love god and jesus with all my heart i also love all animals love wild dogs so much they are so beautiful i love all native american indians trump is the best president ever americafirstperiod i am a maga patriot iwwg1wga iamatrumpgirlmaga i love dogs i love all our military people,7962,9485,116894
78097,78097,5696505,RussGubby,2022-01-22T07:56:00.997Z,god bless 777,12,45,209
75957,75957,522701,DaveBuckler,2018-05-29T15:45:08.000Z,what is freedom of expression without the freedom to offend it ceases to exist salman rushdie,18,37,38
89038,89038,5375248,EvolvedTruth,2021-09-18T02:24:56.665Z,exposing the war on consciousness reconnecting with nature freedom is essential httpsbiositeevolvedtruth,91,27,211
36837,36837,2398975,Victoria1144,2021-01-09T23:13:42.438Z,here for uncensored truth sharing and awakeningfacebook prisoner id victoria trinitytwitter censored id victorianoreentwebsite loveinactionnowcommaga thegreatawakening jfkjr,132,196,3920
32912,32912,2239161,JonPym,2021-01-09T12:23:03.061Z,former copilot on the oumuamua transporting the ancient builder race around the universe i still use klerksdorp spheres research tartarian empire veteran,48,115,454
40193,40193,5559564,jillianmele37378,2021-11-29T23:42:32.751Z,television news anchor and reporter fox entertainment group,106,280,17
76857,76857,1925301,Peterrmacisaac,2020-11-22T21:57:25.908Z,retired law enforcement marksman outdoorsman i was born for a storm a calm does not suit me,179,161,289
73872,73872,981620,Tolly1951,2019-02-26T19:22:32.000Z,if liberty means anything at all it means the right to tell people what they do not want to hear george orwell,130,56,3347
4897,4897,6696342,Einsen,2025-02-22T21:44:37.243Z,its me im back again prayer warrior european persistent widow and 40something engineer ezekiel 3316 sorry im not here to talk about politics just science engineering and foodcooking,235,532,510
13775,13775,3704903,J_N_E_T,2021-01-15T07:15:48.993Z,mother grandma patriot independent thinker investigator of truth our constitution is the law of the land stand for our flag fight against tyranny corruption and evil liberty and justice for all wwg1wga god wins,511,586,1832
91797,91797,2293020,Free2Engage,2021-01-09T15:57:04.437Z,im a christian man from georgia usa i believe in southern pride jesus as lord and savior truth over falsehoods sweet tea and freedom for all covid is real but not the next black plaguei am anticovidvax 1000 it is not a vaccine it is an experimental serum at best and a depopulation scheme at worst the truth is usually somewhere in the middle q is fake news the plan is to keep millions of desperate people sitting on their hands im old and im sometimes a little grumpy,1192,320,20312
91536,91536,6688016,purplepath,2025-01-24T09:05:14.862Z,nuclear enthusiast,3,1,85
97722,97722,3848523,Judysmith63,2021-01-17T20:12:43.350Z,photographer author flagger,25,14,1
44788,44788,5884153,davidmihajlovofficial,2022-04-07T23:40:59.955Z,born in veles macedonia popularly known by his stage name davidofficial is multitalented musician,261,336,0
15550,15550,420223,DjEricBecker,2018-03-01T05:14:57.000Z,want to believe in my country againtired of the divide and conquer mentality class race religious gender war over it all i remember a day when there was a lot more unity i long for better days if not guess its time to make like cher and move to uranus or was that saturn,849,2188,9
10913,10913,5826346,melodywattson,2022-03-07T01:33:16.917Z,life is like a beautiful melody only the lyrics are messed up,241,311,9
82893,82893,7687,MarkDice,2016-09-01T20:56:27.000Z,media analyst bestselling author of the war on conservatives seen on fox news newsmax oan e history channel more,227732,28,1271
53218,53218,23740,UncleKennyTx,2016-10-04T19:25:39.000Z,were not voting our way out of this all politics in this country now is just dress rehearsal for civil war billy beckcivilization a system of primate farming which holds the family hostage in order to enthrall the individual to the hierarchy via james lafond,252,73,839
21296,21296,2418864,MaxFischer,2021-01-10T00:36:42.101Z,real human being,186,261,1662
14549,14549,5976126,ISABELLA_PATRIOT,2022-06-25T12:46:37.284Z,christian patriot lover of christ love my family love my country love my president trumpvote for trump twice,482,425,1331
63613,63613,2478107,Lindajo19,2021-01-10T03:35:47.720Z,conservative in god we trust wwg1wga save the children,44,105,98
98896,98896,324276,Malladawg,2017-11-26T17:22:52.000Z,i know you wont believe me but the highest form of human excellence is to question oneself and others socrates,199,243,0
59090,59090,357282,LibertyLover500,2017-12-20T15:37:48.000Z,if liberty means anything at all it means the right to tell people what they do not want to hear george orwell,709,1399,7680
1839,1839,2439669,Whipper61,2021-01-10T02:00:20.648Z,aussie trump supporter father to two teenage girls who think i am a conspiracy theorists have been called worse things in my time,816,1091,10082
91678,91678,2774978,Patriootti,2021-01-10T18:04:20.108Z,professional shitpostercasual fedposterexposer of shills and fakersblocked by 100s everything is 100 serious 100 of the time member of the blueandblack movement,287,106,10637
3935,3935,1706420,M1NDB3ND3R,2020-10-17T03:38:19.084Z,3 twitter accts 3 fb accts nextdoor acct godfamilycorgitrumpwon2xsfjbredwhitebluebloodedpatriotifbapno dmz,1310,1540,7096
85910,85910,607793,know1intrinsic,2018-08-19T20:58:04.000Z,the only way to stop an evil person determined to use violence is a good person better trained in the use of violencesarcasm and satire abound 1 cor thirteenan untested unjabbed pureblood with natural immunitynra benefactorgoa lifeamateurradiousccaezekiel 31821 you ve been warnedconstitutional republic deal with it you have mass stabbings lady mtg,754,67,14058
5317,5317,3571906,WilliamLeeRobert,2021-01-13T23:52:20.049Z,billy bob,92,534,67
90351,90351,561830,Bobbyy,2018-08-04T08:04:32.000Z,the only valid censorship of ideas is the right of people not to listen power stewart,426,467,23927
90672,90672,5897,HarmfulOpinions,2016-08-28T17:07:41.000Z,tim morrison,5524,273,236
75409,75409,422975,wcwyatt2,2018-03-01T20:51:44.000Z,i might disagree with your opinion but im willing to give my life for your right to express it voltaireformer navy ew1 vietnam vet montana state bsee john hopkins msse certified systems architecture ewelint sme pmipmp certified happily married,70,66,315
97394,97394,41240,wv,2016-10-26T22:08:21.000Z,democracy is the theory that the common people know what they want and deserve to get it good and hard,195,87,1282
96373,96373,2954975,1SG_WiLdBiLl,2021-01-11T02:55:22.096Z,retired us army veteran god wins,146,304,3
101427,101427,436824,USMCBOLDPATIOT,2018-03-05T19:40:42.000Z,if liberty means anything at all it means the right to tell people what they do not want to hear george orwell,6,10,3
79019,79019,6214586,Kiran_west1,2023-01-20T22:30:49.394Z,beautiful kind jovial honest and great sense of humor,5,32,4
101579,101579,2461236,ElmRich,2021-01-10T03:02:51.581Z,capitalist conservative a little right of rush retired former forester and logger christian that prays to the god of abraham isaac and jacob,143,304,30
76592,76592,124397,allee,2016-12-21T15:42:49.000Z,censorship is the tool of those who have the need to hide actualities from themselves and from others charles bukowski,420,505,1440
88002,88002,513954,DonJrTweets,2018-05-12T08:37:22.000Z,formerly a fan feed account for donald j trump jrs tweets posts written by me are in square bracketsi am no longer posting here to see copies of djt jrs tweets please follow donaldjtrumpjrtweets,3778,13,457
17859,17859,738206,antjys6,2018-09-18T03:24:11.000Z,proud white middleclass american tax payerunapologetic and unfearfulimpeachbiden impeachbidenharris,205,259,679
18665,18665,5020786,KathyBarnette4Truth,2021-04-12T00:31:43.603Z,grassroots bosslady | miracle worker | ultramaga | wife | homeschool mom | author | veteran | former republican candidate for us senate pa,42768,29,1531
90388,90388,60015,Countrycats,2016-11-18T23:06:03.000Z,the greatness of a nation and its moral progress can be judged by the way its animals are treated gandhi,425,85,467
44552,44552,442330,Ps6922,2018-03-10T11:27:48.000Z,wwg1wga but apparently not on twit someday freedom will ring patriots never retreat,315,604,3836
56398,56398,6713980,Ceoxxx,2025-04-10T15:01:43.171Z,shortfall of gravityfollowback,1,1,0
99796,99796,156362,DoubleJack,2017-04-08T22:47:41.000Z,if liberty means anything at all it means the right to tell people what they do not want to hear george orwell,37,31,0
14595,14595,495788,rsswars,2018-04-13T20:06:18.000Z,feeds from news sources conspiracy forumshttpwwwrsswarscom,877,2235,1
60522,60522,155576,DarkHelmet8,2017-04-05T16:19:56.000Z,the only sensible way to live in this world is live while you can nothings guaranteed,8,4,153
34543,34543,6134321,GABAGOOLz,2022-11-01T17:03:55.492Z,preeminent ~volkz~ nationalism o 14we must secure the existence of our people and the future for white children unite aryan pride world wide 88 owere determined 2 safeguard the existence reproduction sustenance blood purity freedom independence for our volk fatherlands perseverance to white working class familys friends pure life~swift death vallhalla awaits for all me european brother sister warrior volkz~nationalist sl`ainteagust`ainteskaal,397,86,26293
14976,14976,2253331,mike1970,2021-01-09T13:24:49.642Z,father husband trump supporter,582,731,3310
29511,29511,6247931,jerissanne,2023-02-24T02:22:01.302Z,dreams into visions visions into reality,19,40,5
88231,88231,2630813,Jesse_BZH,2021-01-10T10:36:32.315Z,breizh stourmer nationaliste breton breiz atao,178,95,4303
48959,48959,262605,nineeleven,2017-09-07T05:51:59.000Z,official genie of gab,5356,499,6935
38837,38837,344896,IIHotelYorba,2017-12-18T14:50:25.000Z,an attack upon our ability to tell stories is not just censorship it is a crime against our nature as human beings salman rushdie,133,226,1202
72441,72441,6154876,Grace463,2022-11-19T07:42:15.406Z,never to be caught on fresh,0,72,0
15000,15000,480691,bigcat8,2018-04-06T19:34:50.000Z,the only valid censorship of ideas is the right of people not to listen i stand at the ready i do follow back usa patriots j6x1000,2617,2720,43294
45583,45583,1397184,cheetahj25,2020-02-20T17:14:41.536Z,married two teenagers computer scientist entrepreneur investor libertarian christian,262,296,3752
83452,83452,5337530,CMJames12,2021-09-02T07:24:09.834Z,problem solver pipeliner designer of construction equipment awake and passionate about the people in my small circle,537,74,4909
43459,43459,556777,jptveten,2018-08-01T01:49:08.000Z,the only thing necessary for the triumph of evil is for good men to do nothing edmund burke in a time of universal deceit telling the truth is a revolutionary act george orwell,1299,166,15182
89302,89302,3116690,texasnatmov,2021-01-11T14:23:33.415Z,the texas nationalist movement the largest organization promoting texas independence texit httptnmme,521,3,17
11550,11550,1066527,StalwartPatriot,2019-03-28T20:46:00.000Z,im a god loving follower of the us constitution not afraid to speak the truth wwg1wga,73,119,303
