,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
86983,86983,734277,kamikaze7,2018-09-15T09:35:40.000Z,the kamikaze pilot can fly twice as far because he isnt going back,218,118,2390
11277,11277,6068983,faysalSEO,2022-09-07T23:01:13.240Z,welcome sir since 2017 i have been working as a senior seo specialist web developer at a large it institute and have been done thousand of projects for various agencies i always believe two words quality work and best results i have more than 5 year experience on seo and have 4 year experience on website developmentim providing seo service website development service for usa uk ca au ir fr mx gr nl za ch or any other countries that you want,263,628,1
75993,75993,735940,Rocky7,2018-09-16T16:35:06.000Z,there is a fine line between censorship and good taste and moral responsibility steven spielberg,39,104,12
18631,18631,5147555,4rghlar,2021-06-01T19:03:40.905Z,ethnic americani follow back patriotsidentitarianpatriotrabble rouserwe will not be replacedwe will not be censoredamericafirst,134,153,143
24217,24217,5105315,DecoyOctopus69,2021-05-06T22:43:01.767Z,i use arch btw,53,125,64
9536,9536,82596,jjws,2016-11-23T01:33:37.000Z,for 15 years with the aid of an awesome team i was editor of europes most successful computer magazine there at the birth of the internet so geek friendly but no time for sjws love bitcoin detest authoritarianism and islam,2239,3889,9104
96870,96870,5369969,JornH,2021-09-16T02:03:51.019Z,biological supremacist pie iesu domine dona eis requiem,111,123,3235
93702,93702,3781376,Parisa049,2021-01-16T15:30:00.968Z,christian patriot mom grandma photography nature animal lover,734,243,536
19753,19753,5937271,navabharat,2022-05-18T10:37:31.314Z,hindi news latest news in hindi breaking news hindi navabharat,104,251,1534
77873,77873,306057,Kyle1775,2017-11-17T12:14:12.000Z,censorship is telling a man he cant have a steak just because a baby cant chew it mark twain,92,299,103
84181,84181,5134758,pampopper,2021-05-24T03:47:02.763Z,pam popper is an internationally recognized expert on nutrition medicine and health her informed educational programs articles and videos have been used by consumers all over the world to regain andor maintain their health her professional development programs for health professionals help them to convert or start a practice focused on health instead of sick carea bestselling author her newest book is covid operation what happened why it happened and what s next,585,0,678
55555,55555,1984838,mananan,2020-12-11T05:55:12.787Z,wwg1wga,407,433,3392
31769,31769,2500026,Moorgard,2021-01-10T04:15:03.103Z,patriot woodworker,1171,2097,46
22030,22030,5004814,MageofSolitude,2021-04-08T21:51:04.592Z,proud european woman america first white lives matter forever ethnonationalist antiimmigration politically homeless antidemocraprecucklican exposeandexpelthejew lover of animals music and art antiabrahamic religions that are used to destroy europeans,1761,1068,21007
4714,4714,569395,LDunai,2018-08-07T16:50:10.000Z,censorship is telling a man he cant have a steak just because a baby cant chew it mark twain,51,220,18
76515,76515,6730413,AKA_WDS,2025-07-03T17:32:43.941Z,is it me or is everything getting spicier,2,7,113
91133,91133,2468748,WethePeople1010,2021-01-10T03:17:23.718Z,,620,825,2571
44254,44254,6639421,Teresa231,2024-08-21T15:33:44.706Z,im single because i actually want a serious relationship that leads to something good im 34 years old and i want a man whos going to care and give me attention always,8,148,0
8005,8005,2559307,Hamer_home,2021-01-10T06:14:49.551Z,thank you for your direct messages my apologies i dont answer them no dms please,817,718,813
87167,87167,1736190,FighttheGoodFight33,2020-10-26T03:51:27.878Z,reborn in holy spirit read daily bread everyday conservative maga,23,30,80
62289,62289,1577999,Atashanee,2020-07-14T15:50:01.655Z,career marinehealthcare professionalemtd nurse notary publicadmission s coordinator certified travel agent supplemental nursing staffreal estate property mgtbusiness major culinary mixology graduate always in service helping otherslove beachgo campingfishing outdoor activitiesdancing larping gardening swimming pets alpacascats retiredand living life at beach patriotlove god country,499,309,4585
12511,12511,3510999,JamieAustralia,2021-01-13T11:27:12.037Z,i am a living man child of godjesus christ is king i withdraw my consent to be governed or contract with any corrupt compromised belligerent criminal corporate illegitimate parliament or government,1150,1108,16172
55240,55240,83402,havasulover75,2016-11-23T03:06:21.000Z,facebook deleted instagram deleted find me on snapchatpureblood cannabisadvocate,398,101,1857
57196,57196,3715147,JASONsociety,2021-01-15T11:42:32.388Z,salvation is only a repentance away,1256,1721,9038
9396,9396,3004020,MrLong09,2021-01-11T05:30:18.744Z,pro free spechantipoliticiani have to ask why anyone has a twitter or facebook account if they know these companies hate them and wish they were dead why are you watching tv channels that run woke commercials 247 when they all are as bad as big tech sign off and make your day a little bit better,6046,8827,6229
97988,97988,5333998,BenRaimes88,2021-08-31T20:11:21.420Z,1st amendment shit talker who got banned on fb twitter ig and now gab new account gab doesnt allow all free speech,19,45,1445
86711,86711,1302002,marxlives,2019-11-06T03:27:11.702Z,someday you will die every word ever written,79,32,2697
66788,66788,420135,matrixman,2018-03-01T04:32:36.000Z,i was born in 1954 lived in california till 2017 when the whole family moved to idaho married for 35 years to robin our sons name is wade love camping fishing and going to the races i am a 45 year home business veteran helping people create an additional income stream and become debt free,203,94,276
32458,32458,414978,purepeaceful,2018-02-25T20:02:04.000Z,if liberty means anything at all it means the right to tell people what they do not want to hear george orwell,135,203,76
87022,87022,1748877,CommsPartisan,2020-10-30T01:23:29.629Z,christian oh patriot 11b comms firearms 1776 informationwar,93,61,170
