,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
45054,45054,6226104,Kathybask,2023-02-03T00:34:34.357Z,i am a great lady people always tell me that i am straight shooter i call it as i see it i am funny good hearted very loving and giving personif you like what you read then feel free to be a friend,37,122,4
95475,95475,6608927,EliBeer,2024-05-04T02:08:57.419Z,life down here is just a strange illusion heavy metal megadeth argentina,15,10,348
95044,95044,3030129,HKCozona,2021-01-11T08:01:44.597Z,reformed christian conservative married mom of 4 co az roots 2a supporter back the blue prolife abolish abortion,168,97,9554
75581,75581,2143478,Timingnl,2021-01-09T00:24:50.192Z,i bridge spirit and science ao topics like the impact of cosmic radiation and cosmic events space weather and real sky astrology are examples music composerproducer poet painter writer,69,133,59
61261,61261,199161,rightedition,2017-07-06T15:17:48.000Z,the only valid censorship of ideas is the right of people not to listen power stewart,88,31,15631
93876,93876,6175467,ericparker,2022-12-08T08:27:15.826Z,love to livefollow on twitter httpstwittercomiamparkereric,38,78,30
33823,33823,997487,turkeyhunter54,2019-03-01T01:41:59.000Z,im a huge trump supporter i love to fish hunt golf take photos and play with my lab i live in the land of the deplorables,1025,1052,1668
66022,66022,2574727,MatLewis,2021-01-10T06:54:54.293Z,proud christian veteran husband and father find truth ask questions don t take my kindness for weakness i follow back all patriots romans 109,134,144,694
42259,42259,5603394,Hoppeanista,2021-12-16T14:15:11.913Z,based anarchonationalist fan of the monkeys,206,559,8
49455,49455,2016559,EYEONE,2020-12-21T19:23:00.253Z,i was canadianproudly non gmotrudeau is a traitor and a thief and should be treated as suchi blockignore stupidif you find yourself blocked well you must be stupidi am human i am male i support accountability and less government less taxes less stupidfyi iwon $$ im not nwo tards,586,47,9990
55765,55765,5583018,drakekoefoed,2021-12-09T02:34:21.581Z,retired carpenter seaman lawyer correctional officer socialist since 1970 iww httpfreeebooksnetsearchkoefoed get my novels freewest texas usa lets look for what right and left agree on and stop being suckers for the 1https604c5646357bcsite123me,255,228,45791
26024,26024,4961321,Gepford,2021-03-31T19:01:27.645Z,6figure cryptocurrency enthusiast helping you grow your crypto and turn your investments into paid clients dm me wealth to commit your financial freedom,107,309,31
