,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
21411,21411,1487666,A_Latvian_national_socialist,2020-05-24T19:28:50.319Z,lat lai dzivo naciona lsocia lisms heil hitlereng long live national socialism heil hitlereuropeforwhiteshitlerwasrightbalticforthebalts,1650,860,198
35840,35840,815078,Ohlars,2018-10-21T04:33:53.000Z,censorship is saying im the one who says the last sentence whatever you say the conclusion is mine ai weiwei,60,73,531
63293,63293,1332405,POP17_vbandelin,2019-12-09T22:01:49.010Z,he who accepts evil without protesting against it is really cooperating with it,465,472,3005
77585,77585,409156,mobilephil,2018-02-21T07:07:52.000Z,hello ive been working as a fitness coach for over 30 years im from the uk but hate the way its being g sold down the river i cant stand leftie pc nutjobs or 3rd wave feminist nazis i like the us and like trump too,363,422,2296
88531,88531,346440,Fash_Forward,2017-12-18T18:21:42.000Z,whitelivesmatter itsokaytobewhite nodaca its ok to have pride in white people world wideon twitterhttpstwittercomforwardfash,155,67,130
81751,81751,1496218,MarieFrederik1,2020-05-27T22:37:16.867Z,born female still am conservative christian small bus owner purebloodprofessional boycotter citizen politically incorrect patron of small businesses objector to cancel culture protector of children cashfriday,1001,1613,2280
56403,56403,4431586,Dkhansen,2021-02-07T00:25:28.094Z,i will be more than happy to listen to your point of view in return i expect the same from you,43,46,842
46630,46630,473259,Aeolus1969,2018-03-30T21:42:20.000Z,the only way to deal with an unfree world is to become so absolutely free that your very existence is an act of rebellion albert camus,1209,2597,1467
82667,82667,5770820,charlottehartleyofficial,2022-02-16T12:27:39.381Z,professional crypto and stock expert,8,26,7
52096,52096,6597328,EllenMc12,2024-03-27T02:37:44.398Z,i think in song lyrics and laugh at stuff all by myself,4,35,1
30515,30515,6670765,dacoma91,2024-12-01T14:45:13.959Z,i am a dedicated professional in the field of digital marketing with extensive experience in creating and implementing online strategies that help businesses grow expand and thrive in an everevolving digital landscape throughout my career i have collaborated with brands across various industries to optimize their digital presence and achieve measurable results through innovative solutions and customized approaches,1,59,14
62956,62956,3431035,CKay542,2021-01-12T20:55:55.513Z,wife mom grandma to 3 beautiful babies kinda obsessed with jesus let your light so shine before men that they may see your good works and glorify your father which is in heaven matthew 516i am on here to spread the gospel and truth i will not answer dms,936,1108,18149
1580,1580,5294746,Brian_E_Stead,2021-08-17T08:46:11.048Z,god loving christian comedian and martial artist i am a proud scotsman sioux indian and american i write and act in films costarred in red woods 2021 i just got on imdb 2020 producer of stead tvbut one day i will change the world for the better with my filmstv and build shelters homesteads for women and childrenand veterans hollywood is dead long live pittsburgh the city of champions god bless us and group hug brian e stead,2220,3721,10414
41455,41455,6121158,JenniferKatherine22,2022-10-19T22:21:28.608Z,ready to meet new friends which would lead to a relationship,13,154,0
8630,8630,3933844,greenthumb71,2021-01-20T01:17:12.103Z,awake not woke were interested in truth freedom selfsufficiency food security and skillful offgrid living in canadas pacific northwest remaining optimistic by faith more than anything seen,993,1502,657
21668,21668,6071018,Vikkeyross,2022-09-09T05:55:09.643Z,i m looking for serious relationship not for gam,171,630,30
19105,19105,5789081,Itwasthedognotme,2022-02-22T20:09:19.081Z,holodomor survivor yet human im fighting 2nd round of some kind of cancer type lymphoma surgery found nothing pet scan positive in that area though strange and yet i am more saddened walking through the hospital seeing all these 35 year olds with balding heads kids under no uncertain terms should be facing the throes of cancer let alone autism heads need to roll and i mean it guillotines,590,398,8502
69869,69869,5899833,jackdonald,2022-04-18T12:56:25.346Z,may we think of freedom not as the right to do as we please but as the opportunity to do what is right,154,656,11
10461,10461,2541612,FastTruths,2021-01-10T05:38:19.317Z,proud americanadmire respect our veterans baby boomer i believe in god america family love potus45 is maga usa is a constitutional republic under nesara since 2000 alllivesmatter freespeech,1459,1441,270
91562,91562,501828,OhRutherFordBehave,2018-04-19T22:36:07.000Z,if liberty means anything at all it means the right to tell people what they do not want to hear george orwell,204,191,3023
25170,25170,1561670,AlyceInWonderland,2020-07-01T02:35:41.758Z,christian patriot trump supporter wife mother grandma,666,494,24406
72704,72704,874022,Deavitae,2018-11-14T00:57:02.000Z,would rather bleed for the truth than be comforted by a lie comfort killstruth is the only religionwelcome to my virtual echo chamberinfjpufferfishangloaustralianenglish,929,867,37932
30617,30617,5539083,Jenlove60061,2021-11-19T18:48:41.568Z,,18,34,6
25283,25283,1165484,simplejack,2019-07-10T13:10:03.607Z,husband and father of two free speech advocate there is no such thing as hate speech there is only speech how you interpret it is up to you,92,186,565
5012,5012,4973960,Vigilance1002,2021-04-03T04:17:39.542Z,member of the vigilance groupuniting people to make the world a better place via discussion and dissemination of informationlaw assists the wakeful not the sleepinglex vigilantibus non dormientibus subvenit by blacks law dictionary circa 1891,1920,3342,14516
33983,33983,2157586,1Jeremiah29,2021-01-09T01:34:32.029Z,proud patriot love god family america freedom,658,871,19
33976,33976,1991012,ballonmeister,2020-12-12T20:22:28.345Z,long term us resident limey i have waited a long long time to witness the current situation have at it guys we can do this no fear god is with us,34,111,90
14983,14983,5984177,beawesley2259,2022-07-04T01:21:36.428Z,hello am beatrice wesley by name i m kinda new here i don t chat long here you can add me up on hangout to chat me more better there beatricewesley040gmailcom and if you don t have one you can get it set up on your phone 909 8985413 let chat better therenice meeting you,8,137,0
101674,101674,1953570,LadyTruthSeeker2020,2020-12-01T12:30:25.053Z,the heart of the wise inclines to the right but the heart of the fool to the left eccles 102,43,43,827
77998,77998,1077706,dsparker,2019-04-12T01:26:53.000Z,love freedom hate statism,64,125,1801
62223,62223,2140659,Sharix1965,2021-01-09T00:10:36.332Z,56 yr old mom ma one pissed off patriot maga love my president donald j trump qarmy wwg1wgaworldwide christian that loves jesus godwins sharix1 on truthsocial,593,657,2843
92259,92259,2907729,Troxell88,2021-01-11T00:42:34.609Z,the bill of rights still has meaning to me what about you still believe in the american dream,6,37,73
98507,98507,2223682,DSpoonage,2021-01-09T09:56:05.139Z,ancient soul qanonuk starseed infja woke for 16 yearstrutherdms always open here to guideoritq oritb qanonukq business card creator,169,150,44
99685,99685,6701092,Newmoviedawnlad,2025-03-06T18:35:03.335Z,new movie download link full movie download best movie hollywood movie,2,1,5
5209,5209,6371912,_Cynthia__Jacob,2023-06-28T01:47:02.496Z,entrepreneur expert trader bitcoin miner forex trade binary trade account manager 247 online assistant dm to get started,7,218,9
98624,98624,149600,tv1,2017-02-28T08:53:17.000Z,parody account,125,0,1
46138,46138,1104871,Skylarjas,2019-05-12T09:26:25.000Z,calm,23,182,8
65889,65889,3967705,Tina474,2021-01-20T22:13:24.248Z,proud patriot proud mom jesus is my savior one nation under god atl braves ga bulldogs music soothes the savage beast rockon godawgs gobraves chopongodblessamerica,2,6,0
56237,56237,6698869,PurelyYou,2025-03-03T10:22:18.111Z,nourish your body elevate your mind embrace your best self,0,1,3
75889,75889,1864519,MightyM,2020-11-11T22:54:55.123Z,cpl holder 1st and 2nd amendment lovin patriot grandma living in a twilight zone waiting for someone to pinch me so i can wake up for this biden as president nightmare god bless the usa,134,313,334
29501,29501,6278382,Larabever,2023-03-26T23:31:16.847Z,selfrespect is the fruit of discipline,35,227,3
89004,89004,15670,HealthRanger,2016-09-17T01:55:36.000Z,naturalnewscom is an independent news resource that covers the natural health and wellness topics that empower individuals to make positive changes in their personal health naturalnews offers uncensored news that allows for healthier consumer choices via informed skepticism,4647,2,1541
65716,65716,2739067,BraamP,2021-01-10T16:09:57.299Z,john 14 6 jesus is the way the truth and the life no one comes to the father except through me,1856,1950,1223
93201,93201,2573509,AngelStarrLeFevre,2021-01-10T06:51:41.138Z,faithful member of the church of jesus christ of latter day saints christian wife mother conservative lover of freedom america,37,7,205
41327,41327,57249,ProfessorGroyper,2016-11-17T00:22:46.000Z,go to bedsecond groyper to ever existhttpspoastprofessorgroyperi post my videos herehttpswwwyoutubecomcprofessorgroyper,4064,783,14307
100148,100148,847836,Gastonit,2018-11-05T06:58:22.000Z,not a native english speaker but love the anons and patriots looking for a job in america i have a education in electromecanics and will learn everything to be a citizen of the united states wwg1wga thank you,61,22,415
41208,41208,123665,zappajive,2016-12-18T13:21:34.000Z,httpwhaleto,421,545,2030
38747,38747,6637010,HunterTruth8642,2024-08-13T22:43:45.856Z,hello i m david hunter from nashville a former journalist turned independent researcher i m dedicated to uncovering the truth and sharing it with the world i focus on deepdive investigations and providing honest perspectives outside of work i enjoy fishing and spending quiet evenings with a good book,2,9,7
