,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
69981,69981,3674469,chefgj,2021-01-14T22:42:42.545Z,usn retired,52,82,394
14493,14493,2028608,HighwayStar1340,2020-12-26T15:48:14.754Z,where we go one we go all,135,525,62
8519,8519,6441831,Elizabeth773,2023-09-04T23:48:04.140Z,easy going person and love my country,144,857,4
10814,10814,6149948,Skyrider196260z,2022-11-15T02:07:17.619Z,im 59 married 40+ years strong in my beliefs christian conservative soldier in the army of god pureblood saxon blood runs through my veins i stand for god family and country im not influenced by man but only my lord and savior jesus christ only he is my guide the bible gods holy word is our only truth i live the simple life out in the country loving every minute of it thank you jesus praise you lord,287,637,1382
27475,27475,6200362,19Angela,2023-01-05T20:34:14.580Z,welcome to the official account of the angela everybody say love focus own business and very interested in travel i dont like politics love to read newsdivorced 36 no kids,109,426,21
32864,32864,3488896,Blues_age,2021-01-13T04:49:09.828Z,ma studio art welcome to the many ways that the universal language of art can influence and complete both you and your living spacesi have always been inspired from within to create art and attaining a master of art has allowed me to express myself and engage through this beautiful languagemy outer inspiration for the paintings comes from things i see around me painting is the way in which i express what i,692,700,17504
94372,94372,342915,teelap,2017-12-18T02:55:24.000Z,veteran small business owner husband and father marketing content for your business httpsthewizardmarketing,42,50,181
8479,8479,975720,Mtpexlibris,2019-01-27T04:58:02.000Z,the oldest and strongest emotion of mankind is fear and the oldest and strongest kind of fear is fear of the unknown hp lovecraft,441,943,1977
58196,58196,3362441,darkangel20675,2021-01-12T14:47:56.388Z,second generation americanborn descendent of proud european ancestry driven by a hardwork ethic faith in the united states constitution and fear of our god above,1,32,430
30186,30186,8888,artjlynch3,2016-09-03T22:30:29.000Z,telecom refugee conservative patriot send money guns and lawyers horse mumbler pro 1a 2a kag16+1anon nra trump2020 i might disagree with your opinion but im willing to give my life for your right to express it voltaire,246,800,4
30623,30623,3021882,sjbooth549,2021-01-11T06:50:26.115Z,christian conservative americanprolifegod created man and womanthats itfree speech and 2a are part of american exercise the strong will god gave you,256,394,2408
76085,76085,6084221,Jane099,2022-09-18T08:01:46.749Z,god blessed american,16,90,0
19562,19562,1944078,Fdacusone,2020-11-28T14:23:43.193Z,usmc veteranpatiently waiting on the collapse of society,1118,1224,2044
39893,39893,6729743,NiggerDestroyer8000,2025-06-29T14:42:06.133Z,do not resist an evil man if he strikes you on the left cheek offer him your right cheek as well if he takes your coat offer him the shirt off your back as well rabbi jesuscuckstianity is responsible for the pacificity of the white man christianity is what neutered the aryan removed his claws and his fangs and his sense of duty to his race and family to remove the jews and other shitskin subhumans we must first destroy this christian mentality within ourselves,2,19,32
90383,90383,91328,DevilsAdvocate,2016-11-27T08:24:38.000Z,when you have strict censorship of the internet young students cannot receive a full education their view of the world is imbalanced there can be no true discussion of the issues ai weiwei,44,3,2
27286,27286,400977,Aragmar,2018-02-05T16:42:54.000Z,i am a philosopher and fantasyaltscifi writernationalist and conservative my four scifi books are available on amazon httpswwwamazoncomblackknighteb079lcypqgref=dbspebkr00abau000000my patreon pagehttpswwwpatreoncomstarshatter,5159,13095,2830
46075,46075,6168179,Wunna164,2022-12-02T00:14:19.137Z,i do giveaways for gift cards and cash here is my link to get to the give away its absolutely free httpsheylinkmeemma213,59,320,9
52344,52344,2722406,2020patriots,2021-01-10T15:11:38.664Z,trump maga wwg1wga istandwithtexasbanned on twitter,356,534,2595
34725,34725,212217,Heartpure606,2017-08-10T03:15:34.000Z,life is a road not a resting place,59,121,150
38429,38429,6144263,Naturealth,2022-11-09T19:31:21.214Z,one of the most important things in life is to be close to nature,48,203,7
84932,84932,649414,ClowersJ,2018-08-24T00:53:28.000Z,im one bad dude,13,26,537
2863,2863,6164378,RealDerekJohnson,2022-11-28T13:41:45.746Z,service beyond service,614,2029,17
68277,68277,2260248,AnotherTruePatriot,2021-01-09T13:51:33.245Z,trump | ultra maga | deplorable | america first | 1a 2a | ifb all patriots | christ follower | originalist | iii | anti globalist | hoosier | i do not compromise with marxists | gettr truth mod3rndayp8triot,455,692,428
30319,30319,3446087,AnUlstermaninIdaho,2021-01-12T23:02:16.172Z,writer editor ulsterman ameriphile honorary idahoan freethinker father wherever the scotchirish went they carried the love of order and liberty and the courage to defend both theodore roosevelt if you re interested in reading my work please see my substack linked below snek merica snek,2013,106,2419
54256,54256,6668074,Codysteven48,2024-11-20T02:40:20.589Z,professional minerpolitical news and politics ultra maga trumpmypresidentgrateful heartgod bless america,5,12,40
72329,72329,6526960,Rileygreen,2023-11-27T03:57:18.891Z,singersongwriter hunteroutdoorsman alabama to nashville,0,8,33
100323,100323,241640,xIBM,2017-08-26T11:48:44.000Z,an attack upon our ability to tell stories is not just censorship it is a crime against our nature as human beings salman rushdie,13,39,2
93772,93772,226614,DACNM4390,2017-08-18T17:02:42.000Z,dona ana county nm 4390 feet is the approximate altitude im a native of florida and woke up to the nwo in late 1997 supportive of public safety pdso emsfire usbpice boston red sox florida state seminoles classic rock and classic metal registered independent voter,327,223,917
2063,2063,2653281,Biggerlozza,2021-01-10T12:07:01.220Z,trump commander in chief derek johnson tom fitton jim caviezel mel gibson eo13961 eo13848 eo13818 cog donkey only animal with a cross on its back we don t live on no spinning ball psalm 91 romans 1620,378,352,7130
21135,21135,5831309,AlbinoFlea3,2022-03-09T08:03:43.848Z,i will need three months to review you for approval of your requests on my side but to be honest i will never know you well enough to accept uyouyourself into my account to criticize my personal footage i stand firm and also stand without you 52 yrs without you and as like the hardest wood tree of the forest green sea in 2022 trust flew the chickencoop some says trust was flushed down the toilet httpsyoutubeccecw1pvk8,329,922,25300
20398,20398,34229,khonfaring,2016-10-16T23:16:09.000Z,thai filipino tsinoy chinese american greekcatholic monarchist oicwr catholicgab,308,93,1468
