,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
12447,12447,3078591,jjjgonzo,2021-01-11T12:18:28.798Z,president maine chapter newndm me for possible membershipwe will know immediately if youre falsesay your prayers lock and load parabellum its always been the jewsat some point any rational person would wonder why their people have been kicked out of a 109 countries,327,489,3570
57735,57735,572531,LiQuiDQuB,2018-08-08T00:51:44.000Z,antisophist | intpt | antimarxist | maga | libslaya | safety | laughsec | oppedohunt,1594,2512,268
63091,63091,1038816,Wiicki006,2019-03-13T07:21:47.000Z,keeping it in patriots life prolife progun twitter is a twat,93,106,658
24424,24424,438089,TruthDoesNotHaveVersions,2018-03-06T15:51:35.000Z,christian sola scriptura husband father patriot censorship is to free speech as lynching is to justice luk 817 for nothing is secret that shall not be made manifest neither any thing hid that shall not be known,3614,8501,14
10179,10179,6225382,Iamkari1,2023-02-02T06:51:53.585Z,aircraft maintenance technician tammi am an intelligent trustworthy honest compassionate insightful caring loving romantic woman who additionally possesses substance character integrity family values high morals and devout faithgym lover golf lover easy goingcountry music loverufcsoccer christian choirdirector payout manager kenosha wi,42,331,16
53717,53717,3700916,J_M_W_55,2021-01-15T05:52:56.273Z,god family and country my presidenttrump ultra maga god bless and watch over all those helping in this movement save the children,17,30,7
283,283,1307658,eseewalt,2019-11-10T14:01:21.201Z,live laugh love,70,108,1836
87639,87639,203607,HansGurnade,2017-07-23T05:41:55.000Z,the difference between nazi and modern liberals nazis knew they were fascistold style liberals i have no problems with,1173,1017,592
27857,27857,1768376,MIMSCUP,2020-11-07T06:34:32.581Z,mama told me there would be days like this,206,430,139
7471,7471,5828863,Fashylady,2022-03-08T06:38:21.349Z,immortality is only achieved through our continued existence,111,67,265
57948,57948,4859523,MugiCommunityFoundation,2021-03-10T01:42:50.067Z,here at mugi community foundation we devote 95 of our energy support and knowledge on making the lives of our dear orphans a success providing the best platform for our children to help them stay happy and contented with our possible help given to them and external support solicited globally we thank you all in africa generally food water clothes and other basic needs have always been a problem that majority of children who have lost their parents experience in centuries and in the aid,54,103,34
65840,65840,6373140,knivesedgelover,2023-06-29T06:13:15.779Z,working till darkcustom handmade knives my shop link httpswwwetsycomshopnjbladesstore,3,32,8
83119,83119,5348103,RealAmericasVoice,2021-09-07T14:16:44.356Z,real americas voice delivers news programs and liveevent coverage that capture the authentic voice and passion of real people all across america just real news honest views,7308,5,32677
48829,48829,1890423,Serpentgurl,2020-11-14T05:56:19.263Z,just a girl who loves freedom wine chocolate guns and dogs sick of the bs passionately pursuing the truth unapologetic trumpster not born american chose america ifbap 100,4422,6412,1381
12626,12626,168183,PatrickKWhite,2017-05-04T06:19:08.000Z,patrick k white in the real worldusa fenix on squad eve onlinefreedom loving patriot living in arizonawhen not into politics i mainly like to discuss real estate space news crypto finance video games gardeningi speak 3 languages mostly fluentenglish german some spanishi use to live in chile south america where i headed up fort galt chile as one of its cofounders i left after chile began its collapse in 2020,203,72,2749
23492,23492,1857598,afronism,2020-11-11T13:08:50.551Z,twitter ds,72,93,19
43915,43915,239193,Joe1888cfc,2017-08-24T07:10:29.000Z,i wish britain had trump,279,511,1209
73612,73612,316187,KatVar,2017-11-21T21:58:37.000Z,think for yourselves and let others enjoy the privilege to do so too evelyn beatrice hall,153,186,3808
18967,18967,5392060,Runner6789,2021-09-24T21:18:18.101Z,live a life of action governed by virtue strive for perfectionamong competing alternatives all other things being equal prefer the one for which discussion or research is embargoed the ethical skeptic s razori disapprove of what you say but i will defend to the death your right to say it evelyn beatrice hallit is the mark of an educated mind to be able to entertain a thought without accepting it aristotlecoincidence is the hand of god tom dunklee pluribus unum,311,200,2703
76449,76449,2109548,dnmg432,2021-01-08T03:28:39.364Z,biomass,254,66,18437
35258,35258,6318626,deelovesyou,2023-05-06T07:10:42.183Z,just a freedom lover fighting for us all to be free and to remove liberalsfrom positions of influence,230,286,6
19617,19617,2847361,DKParker,2021-01-10T21:15:12.434Z,i love god and my wonderful family,5081,5115,20366
18700,18700,2941487,Jamescanplay,2021-01-11T02:13:55.391Z,god leads the way and im happy to followaway from home but donald j trump is still my presidentamerica is the greatest country this world has ever seenpatriotanononce a marine always a marinewill not stand for any kind of censorship against anyone for anything except nancy i just want her to shut the hell up,2139,2464,1256
42873,42873,99685,Tash,2016-12-01T02:01:51.000Z,prohumanity profreedom prosovereigntycancel culture needs to be cancelled,339,491,173
22802,22802,2090313,CraftyGrannyNJ,2021-01-07T18:37:22.878Z,maga conservative grandma,599,746,4412
41068,41068,415399,Deeochoa,2018-02-26T05:55:24.000Z,god family country here for trump banned from twatter for quoting a leftist so fuckem,1673,2648,9121
72762,72762,3668646,BigMott,2021-01-14T21:38:41.368Z,wwg1wga free speech and jesus christ is lord of all,446,328,3890
100646,100646,3482723,GulagPrisoner1776,2021-01-13T03:37:45.816Z,far right just means you re 0 communistbiden s not myyou know the thing,144,72,1304
82167,82167,892915,loverboy12390,2018-11-23T03:25:46.000Z,censorship is saying im the one who says the last sentence whatever you say the conclusion is mine ai weiwei,103,240,189
30363,30363,1064197,dakaroo,2019-03-27T05:40:20.000Z,christian patriot veteran retired father rider im all about freedom and delivering a fail to the great reset,767,1284,3197
96941,96941,847876,DancesWithPepe,2018-11-05T07:11:04.000Z,an attack upon our ability to tell stories is not just censorship it is a crime against our nature as human beings salman rushdie,118,146,1730
14555,14555,5161417,ooliver,2021-06-10T16:27:57.599Z,httpslinktreetheolivr,105,382,218
67251,67251,274817,Bendrinkin,2017-09-17T19:53:22.000Z,two wrongs dont make a right but three rights do make a left ben drinkin,221,15,2192
54713,54713,609073,fisherman0707,2018-08-20T02:44:35.000Z,censorship is the tool of those who have the need to hide actualities from themselves and from others charles bukowski,16,19,35
22603,22603,1852962,Sugarkaine,2020-11-11T03:34:39.531Z,2a maga spiritual warrior,1061,1627,1925
11402,11402,527451,bigmattoidchimpin,2018-06-09T18:43:27.000Z,the prototype and superior model,688,133,22477
84759,84759,387969,dris0015,2018-01-16T01:26:12.000Z,in a time of universal deceit telling the truth is a revolutionary act george orwell,211,172,61
13037,13037,2328423,PaulaSmith,2021-01-09T18:07:00.043Z,i am a constitutional conservativetrump is my presidentwe are the newsmagahappily marriedi do not respond to private dm messagesfilm agentexecutive producerhuntsville alabama,2876,2232,115769
120,120,6562349,DTOM_EVER2,2024-01-19T02:11:31.802Z,american,370,541,6857
39010,39010,4615324,PatriotPatsyJ9,2021-02-19T19:49:04.079Z,trumpwonhttpsrumblecomvrs7imlondonnye2021childtraffickinghubsaregoingdowncnltbyjaninelhtmlhttpsrumblecomvrjklaconspiraciesnolongertheoriesbyjaninelinehanpart9newgodslaworderhtmlhttpswwwbitchutecomvideo5d3phgb6banhhttpswwwbitchutecomvideo3b7qooazhjjbhttpswwwbitchutecomvideoddx8shfvxrp1httpswwwbitchutecomvideoulfluamk5vephttpswwwamazoncomdp1677589809ref=cmswrcpawdbimm17qm087wy8n2fyj3kcxp,5466,5213,2253
91073,91073,2387318,Jack86301527,2021-01-09T22:29:44.217Z,its easier to fool people than it is to convince them that they have been fooled mark twain only at the precipice moment of destruction will people find the will to change sometimes you can t just tell the people you need to show them,2911,69,21310
68857,68857,715842,NigelACR,2018-09-08T20:03:47.000Z,ding dong the covid jab looks to be dead,512,853,3576
4427,4427,2402116,canelonelsa,2021-01-09T23:26:42.391Z,god rules my agenda against religions > god is spirita mother horse woman animal lover nature worshipper proud of my lineage neither right nor left but common sensetelegram elsacanelonkrespect tolerance compassion peace freedom endthenwo socialismisdeath termlimitsneededcerotolerancewithcorruptioni do not reply to messages,5485,9023,45844
15677,15677,6460174,happyhungrypets,2023-09-22T14:28:14.804Z,happy hungry pets is a website dedicated to providing pet owners with the information and resources they need to keep their furry friends happy and healthy we cover a wide range of topics including pet food and nutrition pet grooming pet training and pet behavior we also offer a variety of tools and resources such as a pet food calculator a pet grooming checklist and a pet training guidehope you like my blog post,310,461,97
65644,65644,6407566,healthieliving,2023-08-01T19:17:09.447Z,our mission is to help you live a healthier happier life we do this by providing you with the tools and resources you need to make healthy choices and adopt positive habits we believe that everyone deserves to feel good both physically and mentally and we are committed to helping you achieve your health goals,71,91,6
27568,27568,6304096,businessguide,2023-04-20T10:52:00.314Z,melio is a free business to business payment solution that allows small businesses in the us to pay virtually any domestic business expense by free bank transfer or through debit card or credit card even where cards are not accepted,0,19,3
66611,66611,2169353,Krak3n,2021-01-09T02:42:09.733Z,conservative christian 2a supporter love america and all that it stands for self employed 27 years married 40 years test common men as you will sooner or later you will find those willing to let their inner demons rage free upon this earth krak3n comes from playing video games with my kids i may be slow but when i catch you i bring a lot of hurt,99,228,209
66216,66216,4035629,rostyslav_ivanyk,2021-01-22T22:20:45.286Z,folks if you support ukraine share the link to my profile there will be a relevant videos and photos of the struggle of the ukrainian nation against the russian occupiers,205,75,8656
80259,80259,730119,Lilmcred,2018-09-13T15:49:20.000Z,stopping leaks is a new form of censorship julian assange,108,167,1978
77716,77716,2769246,Pa_Groyp,2021-01-10T17:51:18.819Z,cartoon zionist grape impersonator proud uper traight,173,226,270
28177,28177,6330383,topcarnews,2023-05-18T11:22:27.797Z,top car news networkhttpstopcarnewsnet,109,555,12308
66856,66856,423854,CeeCee10,2018-03-01T22:39:09.000Z,red pilled and qdified,835,1275,2
97522,97522,6071942,Sarah_369,2022-09-09T18:17:02.104Z,god please save all americansrecently joined god fearing woman with a good heartanalysing the creation of funds to make individuals financially buoyant with digital products lunchestrumpsupporter,21,29,16
38611,38611,3306950,Nominoone,2021-01-12T06:45:29.043Z,proud white australian woman exscientist post2020 my drive has always been to understand everything and educate others so my interests cover medical science politics history religion esoteric religious studies philosophy astrotheology and astronomy in order to understand whats happening and why in order to prepare my interests cover homesteading bushcraft hunting fishing archery homepreseving survival skills etcim not your average woman,9,49,28
7931,7931,87262,lyatc7,2016-11-24T07:17:28.000Z,conservative christian pro life lost 30k followers in the great twitter purgehonored to have been followed by gen flynnmy comments opinions anything else i author repost or post are for entertainment educational religious andor personal opinion statement purposes no post is a call to action meant to incite or a order to commit any criminal act,6925,7125,157355
