,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
10313,10313,3512886,1176Patriot,2021-01-13T11:58:28.966Z,christian patriot john 316 for god so loved the world that he sent his only begotten son that whoever believes in him shall not perish but have everlasting life i kneel only to god i stand for the usa national anthem and i salute our great flag i love jesus i love the usa prolife pro animal rights todays democrats are full blown communists,2997,2987,17674
80797,80797,253068,calidoug,2017-09-04T21:02:32.000Z,the constitutions of most of our states assert that all power is inherent in the people that it is their right and duty to be at all times armedthomas jefferson to john cartwright 1824,536,1017,4
19974,19974,4195734,mhulderman,2021-01-30T19:10:37.347Z,trump believer father grandfather married retired ass scene stuntman when you see a guy jumpin out a windowyeah thats my ass your seeing,575,604,3342
91091,91091,6302397,Kike_kicker_,2023-04-18T18:26:47.644Z,national socialist orion gtkrwnwe are everywherehass lebt hier6 gorillion soap bar salesmanlamp shade maker,2,13,410
20141,20141,3393895,ahbenshaut,2021-01-12T17:25:52.896Z,not much to say until later,64,107,1716
38924,38924,3297415,BennytheBB,2021-01-12T05:32:07.191Z,probiotic microbiome warriorlove god love<>love proud patriot truth seeker save children from trafficking and torture all over the world love of animals animal rescue stop animal crueltyspeak softly to your roses tell them you will care for them and they will reward you with more beautiful and aromatic blooms the scent of a rose is pure monoatomic oxygensaynonowpresidentinexiledonaldjtrumpendhumantraffickingvets4childrescueorgourrescueboycottboycottboycott,1996,2847,6480
43758,43758,798907,monalane,2018-10-14T01:49:38.000Z,mom grammie and funeral service professional i might disagree with your opinion but im willing to give my life for your right to express it voltaire,230,462,153
5921,5921,1627789,MacCarolus,2020-09-03T23:06:08.482Z,feral philosopheralways remember that it didnt have to be this way the options we are given are the results of the actions of people who wish your extinction which way western manfounding stock american army vet ponderer of timestreamsmy opinions are meant only to provoke discussion and the testing of ideashttpsmediagabcomsystemmediaattachmentsfiles069000271originalcd0beff6d0f18564png,1484,1185,23565
41527,41527,6362521,John_Wildbore,2023-06-19T04:53:06.442Z,permanently suspended from twitter truth social i pride myself in studying the writings of such extremists as the founding fathers i search for those who can agree with me when i say that i hate globalists the new world order,0,11,48
13793,13793,5087665,mudtruckjunkie,2021-04-27T22:27:39.639Z,trump,1105,2102,8470
15222,15222,2108610,MarieAnna,2021-01-08T02:55:02.470Z,we fought we failed we suffered we prayed time in the communist bondage stopped then the iron curtain was lifted for a brief moment we were free mine eyes have seen the glory of the coming of the lordhis truth is marching on sounded through the austrian mountains the beautiful land of the free was just around the corner but its not free any more thus we have to fight againand again wwg1wga,2904,3510,40793
35198,35198,5431371,KMSquire,2021-10-06T19:28:21.155Z,im a christian conservative pro trump non compliant person to the stupid mandates of our government i love spending time with my children grandkids and family and friends i love going to church,22,90,200
56975,56975,4845153,hassan543,2021-03-04T17:15:10.704Z,social media journalist providing news and analysis about iran the middle east,0,22,23
70756,70756,3127048,RobinQPublic,2021-01-11T14:57:48.429Z,follower of christ us navy vet 17+yrs patriot mother of 4 grown patriots twitter acct in a permanently suspended state since jan 2021 no dms,1548,1107,89960
83638,83638,208998,ArchangeI,2017-08-08T01:42:02.000Z,on gab since august 2016 original account is herearchangel one of first 100 people on gab charter supporter owner of group 13 i run the largest prowhite groups on this platform 100 italian neopolitan and etruscan world traveller speak five languages promethean fascist former radio host klav and kgo blocked by celebs yes archangel is my legal name doxxed not vaxxed intjenneagram 13,2771,41,53173
98029,98029,6110795,Viola_wallen,2022-10-10T21:08:48.062Z,i am a very liberated woman who is passionate i live to take in every moment and spend time close to the ocean while listening to music because it helps me relaxsinglemom,6,8,1
57198,57198,1992774,FarmerFrank,2020-12-13T14:59:48.022Z,bible believer retired usda range mgtspecialist nmsu 76 christian patriot trump supporter farmerrancher advocate gardnerherbalist soil scienceagronomyplant id nra supporter sheep and cattle herder lgdog owner 3500 dodge cummins 4630 jd 4020 fan,349,233,5895
1732,1732,3255989,SSWAAN,2021-01-12T00:44:49.720Z,eph 24 but because of his great love for us god who is rich in mercy made us alive with christ even when we were dead in our trespasses,512,242,7309
66814,66814,302172,Hydro75,2017-11-11T15:41:01.000Z,the thing that sets the american christian apart from all other people in the world is that he will die on his feet rather before he will live on his knees george washington,1326,2128,59
98746,98746,6690125,universalystus,2025-02-01T13:15:14.119Z,learn across the globe,3,2,19
6489,6489,1532687,ConservativeMainer,2020-06-09T00:24:51.779Z,i believe in god liberty justice and the pursuit of happiness respect morals and practice what you preach wwg1wga maga kag kek usa first ps joe biden is a human excrement satchel i follow back all people i dont even care if you are a democrat because i can teach you a few things ifbap,2137,3248,7675
73723,73723,1421640,Tuueyes,2020-03-21T13:03:33.913Z,brit living in philippines always been centre right politically valuing hard work rule of law small government democracy and freedom,44,145,660
46785,46785,6408754,80scooter80,2023-08-02T22:21:37.249Z,i m a native americansioux and made simple life in arizona it has been great journey for the past 24 years migrating state to state i met a lot of awesome people in my life i spend a most of my time working and staying home with my,68,221,25
47991,47991,520803,Globalistreason,2018-05-25T10:07:08.000Z,my allegiance is to god family and the constitutional republic of the united states of america governments derive their power from the consent of the governedwithout our consent they are powerlessifbap maga,1854,2005,23106
10597,10597,4342956,DozerT,2021-02-05T22:16:44.244Z,love godlove my country and my family president trump won in landslidetruth seekermagaqpreserve and follow the constitution satanic cults and pedophiles deserve a lead vitamin,1451,2034,5720
6801,6801,6213797,Sandra717,2023-01-20T09:15:06.734Z,i m cool,82,370,1
21901,21901,468919,PissedoffAmerican,2018-03-28T15:10:59.000Z,fafo,479,616,5283
11639,11639,1059007,Seaxwulf,2019-03-21T19:19:52.000Z,husband craftsman nationalisthttpsspergboxwordpresscom,20,19,297
60259,60259,5694985,ChuckDye,2022-01-22T00:42:15.956Z,conservative pureblood,137,75,5442
1424,1424,6662884,keithgevera,2024-11-01T03:37:47.168Z,we offer backlink service for your website in this way you will have more visitors and more customers your website ranking will be improvedbacklinkservicehome goodbacklinkcomgo httpsbitly4eufjww,15,195,0
46606,46606,532036,CZ4ever60,2018-06-19T00:26:36.000Z,wwg1wga,2532,996,119221
80515,80515,6710655,Britrebel70,2025-03-27T13:09:27.431Z,anglo saxon with a bit of celt swedish and swiss heterosexual male marrieddrives an old audi tdi,0,2,14
80276,80276,5750616,Kathystones739,2022-02-09T13:01:17.492Z,i m kathystones a single hardworking lady spend most of my time working i enjoy working out going to the beach and eating lol down to earth,1,10,1
88310,88310,2792054,Powerfader,2021-01-10T18:47:19.562Z,christian patriot retired and fed up with all this socialistcommunist idiocy,6091,228,6221
64951,64951,6451923,thechristianpoet,2023-09-14T17:16:32.169Z,catalan can speak multiple languages such as russian or catalan i love poetry psychology nature and european folklore im bipolar,13,34,5
63403,63403,769396,Ilovenike1,2018-09-30T04:04:09.000Z,i might disagree with your opinion but im willing to give my life for your right to express it voltaire,11,87,60
4350,4350,5341572,Anonmoose90,2021-09-04T03:44:11.098Z,i m praying for ai hitler to manifest in our timelinegoddammit i love being white some prowhite books you must readhttpwwwcolchestercollectioncomaryanarchivefundraiserhtmlracemixing is genocidehttpesautodaymiscegenationandthesufferingitcauses,972,1050,15077
83776,83776,5558808,ChristogeneaGroyper,2021-11-29T15:51:22.836Z,gab wont let me upload my groyper as my avi,17,40,13
63711,63711,2752787,Dexter63,2021-01-10T16:56:56.730Z,single dad to 2 wonderful teenagers maga to the end god always wins wwg1wga ky is a beautiful state come visit us,815,1044,109
47305,47305,6194911,Gift_card_free,2022-12-30T11:04:08.319Z,gift card amazon google play paypal,1,23,3
86475,86475,1544774,Manyava,2020-06-19T22:03:37.523Z,nooit meer lockdown,156,436,65
36428,36428,1990024,SweetIceTea,2020-12-12T15:58:38.900Z,born free,19,72,858
6911,6911,3596814,MissySpivey,2021-01-14T03:32:13.152Z,im a chef and use food for natural healing i love helping people better their lives with premium nutrition i love jesus my family friends and my country usa i live off grid love growing and preserving food i believe in homeopathic and natural healing remedies with the power of prayer,4436,6936,734
71888,71888,5070560,Robodust,2021-04-22T04:24:45.707Z,censorship is the child of fear and the father of ignorance laurie halse anderson,13,58,127
77532,77532,6139199,wizzer150,2022-11-05T16:57:30.184Z,brazilianspring freedomfortheworld resistenciacivilfueramaduro cubalibre chinaprotests bidenout trudeaumustgo bolivialibre perusincomunismo nomorecommunism nomoreglobalism nonwo,17,68,31
24187,24187,172883,monettenom,2017-05-18T13:43:50.000Z,klaut meine gabs und verbreitet sie auf twitter,382,485,1278
62130,62130,3719816,Bob36,2021-01-15T13:05:59.056Z,those who dare win,6,22,5
23282,23282,709700,Mike_Lawson_55,2018-09-06T01:50:47.000Z,an attack upon our ability to tell stories is not just censorship it is a crime against our nature as human beings salman rushdie,83,210,958
37635,37635,2090891,FollowingSeas,2021-01-07T18:52:02.796Z,retired navy and would do it all again love my god family and this country wwg1wga we will do it together one way or another savethechildren httpstmefollowingseasdavidj,263,362,174
32203,32203,5105731,Awickham,2021-05-07T03:52:02.085Z,all americaall the time,3,21,6
