,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
52545,52545,4345904,Pinera,2021-02-05T23:23:47.865Z,in god we trust never will i be able to thank president trump enough for the wake up call to save our country,363,406,1106
76975,76975,2190362,Leadfarmer1776,2021-01-09T04:48:23.884Z,i mostly repost good gabs when i see them,373,207,7118
38934,38934,189701,Solaris,2017-06-08T18:52:41.000Z,wer den islam aus europa haben will muss zuvor die dominanz der linken brechen und sie aus den kinderga rten schulen universita ten kirchen den verlagen medien und vor allem der politik verjagen gelingt dies nicht ist europa verloren wem geho rt deutschland multiculturalism is a suicide cult for whites im not joining,381,129,12777
61093,61093,5483972,Jhmurray7,2021-10-25T21:54:45.375Z,a new fourstar army command acom headquartered in austin texas murray was previously the g8 a deputy chief of staff to the chief of staff of the united states of america stationed in baghdad iraq,204,518,18
53764,53764,6215712,LGB35,2023-01-22T00:46:14.896Z,freedom loving patriot love family republican minded person farming and resourcing for the greater good,4,7,1
96091,96091,6221997,MaxIgno,2023-01-30T04:23:52.076Z,yooper residing in cheeselandia married 40 years grandchildren are the best into anything with an engine,5,3,1
49604,49604,332174,Andrea65,2017-12-05T22:34:05.000Z,happily married mother of 3 grand of 1 born and raised in the panhandle of texas god s country trump 2020+ impeach46 resistmagakag,108,271,74
43633,43633,1380575,justiceautomotivecollision,2020-01-31T09:57:48.866Z,welcome to justice automotive collision centers we provide auto repair services to the customers for their satisfactionwe perform highquality guaranteed service you can trust at a fair price call us 6305148480,143,362,214
12765,12765,1106936,helper2,2019-05-14T20:53:02.000Z,united states coast guard disabled veteran idaho native north carolina transplanti follow back,1511,1555,6125
49240,49240,2213927,Timbooktwo,2021-01-09T08:02:04.898Z,strength and honour never give up in life keep going and conduct yourself with honour and integrity when engaging with others its our deeds that are remembered when we are gone they show who we are as a person,491,168,20761
98980,98980,59912,Gr8LakesCzarina,2016-11-18T22:09:02.000Z,artist,204,275,4107
99966,99966,283127,salmayweather,2017-09-29T01:09:33.000Z,antistate,188,2,1
12222,12222,2044497,WayneClarke,2021-01-01T17:09:23.308Z,have a passionate dislike for left wing fascism stop the political sexual indoctrination of our children lets start a revolution,483,804,440
9557,9557,145308,ClassLeaf4116,2017-02-17T01:26:31.000Z,my posts are randomcheck out my youtubehttpswwwyoutubecomchannelucnrbnpp46u5bcsdkfrhcxlw,1917,4712,49
21524,21524,892960,Alfredole,2018-11-23T03:54:18.000Z,catholic paleoconservative,464,926,2026
98575,98575,2985749,Dave14w,2021-01-11T04:26:07.498Z,national socialist pureblood orion,146,140,678
