,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
16143,16143,402830,CarolTom,2018-02-09T15:57:05.000Z,we write fantasy love our family cats and birds we support indie authors and retweet,3792,6936,83
24159,24159,3558900,StillePost,2021-01-13T22:13:37.264Z,ich freue mich hier sein zu du rfen thank you freedom of speech,131,149,209
33279,33279,4160609,Tim1971,2021-01-28T15:20:02.089Z,married retired christian consevative fed up never back down except if live to fight another day applies,638,891,3220
31303,31303,600142,FabioMTeixeiraTeixeira,2018-08-17T22:10:10.000Z,censorship is saying im the one who says the last sentence whatever you say the conclusion is mine ai weiwei,79,53,114
44886,44886,6066168,AnnMcDonald_10,2022-09-05T20:34:44.936Z,hello im a cryptocurrency mining investor,13,270,2
59358,59358,6681557,GasChamberOperator88,2025-01-04T05:01:33.423Z,docholocaustholocaustdoc on x also known as gay twitter,17,47,17
26079,26079,6547826,Ali_na,2023-12-27T08:12:09.987Z,staying happy and committed to my profession has always been a source of focus to me i try as much as possible to understand nature as i love the beautiful things about life understanding ones limit and working towards getting better each day is a great trait to have its why i stay focused in life and try not to take part i n any negative deals whatsoever,50,493,1
52196,52196,6068408,tthelaurenchen,2022-09-07T13:06:05.117Z,,22,85,10
53291,53291,583377,greenpuma,2018-08-10T14:45:50.000Z,in a time of universal deceit telling the truth is a revolutionary act george orwell,4,16,0
46659,46659,736997,Redsontop,2018-09-17T10:59:55.000Z,stopping leaks is a new form of censorship julian assange,690,1885,192
100955,100955,6596376,KingRagnarlb,2024-03-25T01:34:18.218Z,maga deplorable 4 life,1,3,163
74924,74924,547187,brimacrocon1985,2018-07-24T20:28:19.000Z,im a ali ive found the most honest casino and win there 600 dollars every day its a musttry for everyone httpkv4iijmighttrackcombcbc1be000dd23a411c54bb0ade681a6,11,89,0
70504,70504,401270,Maxjones,2018-02-06T08:40:39.000Z,love the lord jesus christ,7,26,0
77441,77441,133079,StudentX,2017-01-15T02:00:45.000Z,antiwhites want to deny the right of whiteethnics to exist collectively as a group with the same rights as everyone else i want to stop that,294,380,338
17307,17307,901269,daler1,2018-11-26T17:06:42.000Z,fat retard,464,916,2150
58367,58367,6512175,GermanicSoul,2023-11-12T02:36:32.032Z,proud germananglo saxon man from canada race over religion,16,4,296
48502,48502,711196,egyptcat,2018-09-07T00:32:18.000Z,im a christian first and foremost but i am very very angry this will almost assuredly be reflected in my posts just a fair warning thank god for gab and the patriots therein stopping leaks is a new form of censorship julian assange,939,1223,3920
76535,76535,3240550,GeradelPiero,2021-01-11T23:00:45.560Z,clase 87,6,16,58
45905,45905,5909206,Lisaciuffa,2022-04-25T22:15:46.330Z,proud americansenior account manager | no risk = no rewardi earn over $10000 weekly more,8,175,66
61186,61186,33578,djtmetz,2016-10-16T03:26:32.000Z,catholic traditionalist software engineer gamer christ is my master and my king,1648,1027,3526
35797,35797,232093,libertariansailor1,2017-08-20T14:41:31.000Z,conservative patriot if you are racist dont follow me i will just mute you i like all people as long as they love our country work for a living and love their families while not expecting a hand out maga all the way the left can suck it,2356,3262,11171
42161,42161,6724516,simeon1475,2025-05-21T16:04:23.008Z,catholic feudalist and traditionalist,3,40,0
6088,6088,66732,Ullie,2016-11-20T14:41:49.000Z,think for yourselves and let others enjoy the privilege to do so too evelyn beatrice hall,4183,5759,57314
72190,72190,6005686,Christieforyou,2022-07-24T18:43:15.335Z,feel free to enter my dmseriousmindedonly,0,60,0
97008,97008,2763365,WildWillJ,2021-01-10T17:33:03.145Z,freedom loving american bleed red white and blue,160,85,3576
66935,66935,3081217,Q_the_GunR,2021-01-11T12:28:04.950Z,just here to express my first amendment show all fellow patriots some maga love wwg1wga savethechildren constitutionalist armyoifvet leinstructor qknows,300,330,1417
99877,99877,2538573,GrandmaGloria,2021-01-10T05:32:41.202Z,bible believing christiansave protect and love all childrenpro lifelove all you patriotswwg1wgalove president trump,884,252,27095
23030,23030,2558243,MsAmericanAF,2021-01-10T06:12:24.676Z,im a trumpsupporting conservative who was a lifelong republican until january 6th i love my country but hate my government socialism the msm and the fascist tech oligarchy i have a salty mouth but a good heart i love our veterans currentlyserving patriots i back the blue i got your 6 i love my guns2a i loathe antimale fake feminists racism against any race im a nurse who promises you that covid testing vaxxing masking its all a lie to seize power control us,332,368,1093
39473,39473,1366721,Daniela_baguera,2020-01-18T10:09:57.433Z,u071,11,18,8
65446,65446,1348743,Joe_Dalton,2019-12-28T17:54:28.571Z,be nice or i will call my brothers,34,22,24
34757,34757,44962,IHateTheMedia,2016-11-01T20:38:57.000Z,we hate the media guess why,365,549,2077
44453,44453,372306,Davon,2017-12-31T15:17:46.000Z,censorship is the tool of those who have the need to hide actualities from themselves and from others charles bukowski,616,497,334
49340,49340,6559262,NoahSu,2024-01-14T04:56:28.345Z,wondfo usa finance and it manager,3,19,1
60040,60040,2687502,kat_1968,2021-01-10T13:46:27.248Z,i am what i am take it or leave itput your big girl panties on and get over it,54,38,1091
51662,51662,3581280,SketchbookAxe,2021-01-14T01:21:06.758Z,genius billionaire philanthropisthttpsketchbookerclescom,5,18,34
94055,94055,65857,Jaydub6734,2016-11-20T13:50:30.000Z,anything that gets your blood racing is probably worth doinghunter s thompson retired leoproud nra memberan armed society is a polite society living the life in bama,679,688,576
