,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
21006,21006,3434443,Wrs1260,2021-01-12T21:15:54.155Z,made in america,2164,2177,78959
95984,95984,478865,rmclean65,2018-04-05T12:18:19.000Z,so they hanged haman on the gallows that he had prepared for mordecai then was the kings wrath pacifiedesther 710,371,1,0
87736,87736,166279,jgrismer,2017-04-23T23:51:43.000Z,your virtue honor and reputation are concerned with supporting with dignity the character you now bear,64,16,255
50380,50380,30479,DevaneyMke,2016-10-11T17:39:32.000Z,freelance writer reformed christian precision in the written spoken word is a rare jewel,207,201,242
78669,78669,3979564,Counterfitdebtslave2,2021-01-21T02:55:10.501Z,38 and ready for war i d rather die on my feet then live on my knees,59,83,589
57096,57096,2447515,jonhorton,2021-01-10T02:31:47.957Z,follower of yeshua doing my best in this crazy world i help people follow the way of jesus and equip them as they discover their purposedad of 3 and likely more cos i wont stop loving khorton1984,152,182,1516
53232,53232,1526511,HazeGray,2020-06-04T12:26:09.517Z,retired nfo aerospace engineer and now hobby farmer anticollectivist but some who have seen my place might say i collect many things freedom the more the better and the only good communist is a dead communist i do all my own stunts,78,189,1994
68018,68018,6334461,Denise_00,2023-05-22T17:49:18.973Z,when all of this is over everyone s getting a hug,3,10,0
97813,97813,1390284,Mack619,2020-02-12T10:41:22.132Z,author veteran maga brexit leave voter rightywhitey cumbrian pureblood defundthebbc was willing to lay down my life for my country and flag politically homeless facebook deleted trumpwon,844,940,3165
1409,1409,4501053,Bigchungas,2021-02-09T01:59:41.454Z,an sufi a seeker student of the muhammadan waywwwnurmuhammadcom sufi realities the muhammadan way youtube httpsyoutubecomplaylistlist=plt983l6lslzgakklgdnz3a35hwcej6lh2,64,140,3292
41651,41651,1981927,maimossQberry,2020-12-10T13:51:06.278Z,qberry wwg1wga eriqmapjapanqajfofficialwebsite httpsbenibaruwixsitecomqajfofficial,356,389,1095
82111,82111,2738298,BIGDAVE2021,2021-01-10T16:07:28.944Z,meme warrior digital soldier mostly stupid sometimes brilliant i good food smart women honest menpronouns nopenot,675,490,1654
17700,17700,4852060,Glassblower,2021-03-07T00:39:56.519Z,born again christian saved by grace,415,558,6303
3018,3018,6695007,KatieO21_,2025-02-19T16:48:49.120Z,christiandog lovermusic off is essentialpatriot constitutional independent maga no communism no sharia law never give in never give up never bow down except to jesus he is the way the truth the life lord of lord king of kings eagerly awaiting his return,21,96,19
30022,30022,3394149,TWBess,2021-01-12T17:26:57.844Z,retired it guy happily married 28 years proud dad engineer cop backtheblue obviously conservative hunter foodie no crypto living the dream pronouns fafo,391,676,308
33310,33310,364126,BCD,2017-12-23T18:47:12.000Z,luke 210 kjv ~ and the angel said unto them fear not for behold i bring you good tidings of great joy which shall be to all peoplethe word of our lord,2212,2442,93757
70600,70600,727906,whocanbeagainstus,2018-09-12T22:01:48.000Z,in a time of universal deceit telling the truth is a revolutionary act george orwell,126,113,3504
85961,85961,10574,Travis_Hawks,2016-09-07T00:52:23.000Z,this man hawks hes a lunatic you know that right deplorablegreg,4244,441,57320
77740,77740,308518,Paulbattbk,2017-11-19T13:17:31.000Z,a new york city native conservative trump supporter always wanting to know and share the truth,1773,3650,409
14961,14961,6004906,NancyGeorge,2022-07-24T00:07:05.000Z,live healthy,20,262,0
97797,97797,2177903,RedDfender356,2021-01-09T03:30:04.036Z,christfollower armor bearer racerunner defender of the faith and mankind proverbs 356patriot i play tunes on the typewriter jimmy stewart,51,163,657
57951,57951,6489133,Cecilia_rob,2023-10-22T07:59:10.661Z,i think a good relationship requires being each others best friend and trusting one another i think each should respect the others opinion and that stupid arguments over stupid things are healthy as long as they are not taken too far,25,130,1
29715,29715,6592553,Andrew_Martinez,2024-03-13T18:48:33.861Z,long live donald trump long live america am very happy being a patriot citizenproudly christian,46,62,40
5496,5496,2263676,MommabearlovesPresTrump,2021-01-09T14:03:25.627Z,it s all about the childrenwwg1wgaenjoy the show i follow all patriots,4710,9260,4084
60385,60385,6108213,Affiliatemmarketing,2022-10-07T21:50:59.783Z,affiliate marketing,10,24,6
50681,50681,35594,hfl,2016-10-17T21:43:41.000Z,great lakes lover conservative in a blue state a not for profit will do just about anything for money if theres a cause worth promoting it can be attached to those dollars just saying,313,321,583
46703,46703,317743,RisingPhoenix,2017-11-22T02:53:30.000Z,when you have strict censorship of the internet young students cannot receive a full education their view of the world is imbalanced there can be no true discussion of the issues ai weiwei,1551,5612,7
47832,47832,3727809,ForbyGraceAlone,2021-01-15T14:59:19.568Z,three ways to know if the web is safe1 there is no one over the age of 40 2 there are no men under 6 tall 3 there are no fat ugly housewives keep those in mind and you will be safe,1017,794,30227
4753,4753,2169094,SarahQT,2021-01-09T02:40:47.690Z,wide awake lover of the truth praying for trump wwg1wga wwg1wgauk savethechildren,442,919,637
27876,27876,1209244,ph3102,2019-07-23T23:38:37.854Z,white nationalistsaved by christreformed droog,166,419,3049
72730,72730,2595529,MellieMelW,2021-01-10T08:03:39.029Z,follower of christ patriot marine mom grandma dog lover,336,420,77
15495,15495,583089,UKPureevil,2018-08-10T11:58:43.000Z,the only valid censorship of ideas is the right of people not to listen power stewart,326,436,3359
53233,53233,12068,Davem123,2016-09-11T03:18:47.000Z,think for yourselves and let others enjoy the privilege to do so too evelyn beatrice hall,14,16,18
61396,61396,389091,EarthWaken,2018-01-17T08:17:14.000Z,the revolution will not be televisedalso on twitter earthwaken although have issues with posting some links there,20,13,53
72946,72946,6186868,Tammi505050,2022-12-21T00:57:28.693Z,i like to meet new people share and get to learn from each other,6,22,2
4047,4047,2343135,Docjustaguy,2021-01-09T19:06:27.014Z,just a freedom loving guy living the american dream run the race fight the good fight keep the faith,3678,4276,136126
76234,76234,808144,Bullswift,2018-10-18T01:47:05.000Z,if liberty means anything at all it means the right to tell people what they do not want to hear george orwell,15,110,9
92340,92340,320662,GetREAList,2017-11-22T19:54:09.000Z,a nation that forgets its past has no futurehttpswwwyoutubecomuserlibertarianrealist2,285,152,165
31441,31441,4193745,1supercracker,2021-01-30T16:18:08.198Z,godcountryfamilygoyim afnuke hollywood,136,188,1403
63015,63015,3612563,Ms_American_Patriot,2021-01-14T06:28:24.546Z,i am a woman who can t be swayed by the storms of the seas i love god my family and country,124,150,631
48625,48625,3374226,Luca_Manfra,2021-01-12T15:54:30.762Z,technological informant web developer lover of justice order and freedom of thought,172,227,84
101797,101797,585454,keepyerdistance,2018-08-11T05:03:47.000Z,what is freedom of expression without the freedom to offend it ceases to exist salman rushdiewestern chauvinist race doesnt matter,94,105,505
76320,76320,199991,CrankyYankee,2017-07-09T20:40:52.000Z,dont threaten me with a good time,526,793,2081
80267,80267,2232696,Catfixer,2021-01-09T11:32:35.611Z,diesel mechanic,5,17,3
71959,71959,5754500,Kellyyy,2022-02-10T16:55:40.250Z,i like swimming fishing camping cooking reading playing games sometime and shopping,78,163,2
60209,60209,2330218,Promises22,2021-01-09T18:15:48.128Z,lover of jesus spiritual discerner fur mom we the people 2a maga patriot ephesians 320,110,160,434
52733,52733,3845655,KCMike,2021-01-17T18:41:13.109Z,we are approaching the brink already a universal spiritual demise is upon us a physical one is about to flare up and engulf us and our children while we continue to smile sheepishly and babble but what can we do to stop it we haven t the strength but we can do everything even if we comfort and lie to ourselves that this is not so it is not they who are guilty of everything but we ourselves only we aleksandr solzhenitsyn live not by lies,15,11,3
27297,27297,184386,DerGelbeStrich,2017-06-02T09:40:48.000Z,the devil whispers you cannot withstand the storm the warrior replies i am the storm,1235,1997,357
199,199,4268027,Papaj47,2021-02-03T18:32:17.854Z,1true texan native born love the ideal of the maga as the republicans have left us dont think they were ever with usserved during the cold warviet nam era love this country,3147,4962,13632
8268,8268,2202053,Dr_Fister_MD,2021-01-09T06:13:42.385Z,we are a constitutional republic when you use the word democracy it makes you look illiterate and retarded at the same time,2280,1861,24936
