,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
77820,77820,1062747,christinemcardle79,2019-03-26T05:35:06.000Z,mum of four grandmother of eleven and great grand mother fourretired but never a dull moment,39,32,113
1412,1412,151143,DeplorableNomo,2017-03-07T16:19:00.000Z,,228,351,2006
72301,72301,286163,NeverSayDie88,2017-10-08T18:22:56.000Z,the deal with multiculturalism is that the only culture youre allowed to disapprove of is your own martin amis,163,185,26
74415,74415,122745,Anngee,2016-12-15T19:10:57.000Z,i dont fit inside your box politically incorrect pro gun sbnrfreethinker support lgb proud southerner america first antiglobalism occasional conspiracy realist wfpb whole food plant based enthusiast vegan,2193,247,20907
88124,88124,143200,MassResistance,2017-02-10T18:52:29.000Z,the only sensible way to live in this world is without rules joker,78,0,203
59177,59177,5603902,RayCis,2021-12-16T20:50:36.329Z,darkness is the constant light must be created or some shit like that im the goy your mother warned you about wronging a book is hardthe omega countdown solomons keep httpswwwamazoncomdpb0851lxtrqref=cmswrapangltfabc5045vtsf0p6yfne5gqtr,127,133,1399
71400,71400,2221489,Hopmeister,2021-01-09T09:30:35.600Z,retired trauma nurse and k9 trainerhander,520,771,1181
76458,76458,2318291,QuriousAnge,2021-01-09T17:21:26.961Z,deplorable ultra maga q anon conspiracy realist wwg1wga,534,212,14477
94703,94703,1748735,Revelation7,2020-10-29T23:50:30.856Z,it is a wicked thing to be neutral between right and wrong jesus church was made for trouble,253,2,14901
49303,49303,762846,kbee391,2018-09-27T02:58:19.000Z,the only valid censorship of ideas is the right of people not to listen power stewart,70,107,599
45075,45075,6682011,The_White_man,2025-01-04T18:52:56.784Z,we must secure a future for white children and the white race,30,13,10
39577,39577,3909322,Manny22,2021-01-19T10:18:57.519Z,nothing lasts forever fides omnia vincit,44,81,5578
69568,69568,2079504,debrajoh,2021-01-07T12:58:15.520Z,lawful person digital magpie follows bouncing ball of curiosity now questioning everything,131,42,673
61052,61052,4268269,BarbieKag,2021-02-03T18:55:50.820Z,love my life love trump prolife backtheblue the great awakening is coming love the lake life,19,48,3
38420,38420,3229179,PARLERTRUMPTHOMY,2021-01-11T21:25:53.535Z,maga guns freedom bbqdivorced 2 kids dog and cats are the better humans usuallylove arizona my secret love is the north west coast outdoor is here some one with hunting experience and would like to take me with to a hunt one dayor just for a hike and or campingi need new friends new to the desert and arizona,1444,1804,8661
95313,95313,548923,Darius1954,2018-07-26T13:21:31.000Z,censorship is the child of fear and the father of ignorance laurie halse anderson,444,412,4763
97581,97581,2931713,Marae422,2021-01-11T01:48:51.198Z,in a world where everything seems like a lie search for the truth and shout it outmom of 3 | wife | homeschool | natural health educator | truth seekerwwwinessencenjcom,4,24,46
39850,39850,6572959,gokstad,2024-02-05T12:01:14.983Z,gokstad search is a new alternative search engine and ai systems platform our goal is to open a pathway to the parts unknown of the internet and ai,41,22,502
35703,35703,37032,robbg,2016-10-18T14:36:34.000Z,lets go brandon maga law enforcement trump is my president trump 2024 can you handle my opinions 1776 not 1619 no dms fight like flynn oann never fox sky boss theyre sick and getting sicker i am not a cat audit all 50 states rinos are worse than socialist democrats racists need not apply trump won,4505,6293,17567
11372,11372,1867678,rangergreen,2020-11-12T03:07:26.933Z,you are not in kansas anymore you are on zogland ladies and gentlemen respect that fact every second of every day if there is a hell you might want to go there for a little rr after a tour on zogland,163,448,94
28116,28116,3189940,AirborneEngineer,2021-01-11T18:18:50.524Z,former airborne engineer patriot oath keeper ultra maga supports 45 disabled vet pureblood fjb happily married with awesome kids,2716,1845,65134
3625,3625,1299735,antifabasher,2019-11-03T00:49:58.704Z,long live the republic fafo pureblood never argue with stupid people just tell them they are right and stop talking to them s,158,295,849
72191,72191,6012729,Anna3069,2022-07-30T12:14:02.809Z,i am a very open minded person someone who accepts people as they are i am a fair individual who adapts to changes in life and enjoys life to the fullest and looking to meet a man that i can spend the rest of my life with in good times and in bad times as well,3,87,30
84344,84344,525656,zerohedgeTweets,2018-06-04T02:02:12.000Z,a fan account of zerohedge,3421,13,15617
4844,4844,3317626,starknightz,2021-01-12T08:24:35.867Z,sharing news always looking for truth sharing banned from twit w24000 followers same day as president trump know your enemy were in a good vs evil info war woe to those who call evil good good evil,3428,4078,96441
97952,97952,393957,DaTroof,2018-01-23T23:24:26.000Z,token negro,626,299,24913
6433,6433,1321879,TruthEverything,2019-11-26T21:27:01.918Z,dedicated to waking people up to the enemy at large the international hyenas the blue people,95,236,48
73389,73389,4795844,rezolute_roze,2021-02-26T08:05:06.271Z,it is the glory of god to conceal a matter to search out a matter is the glory of kingsproverbs 252,77,139,838
61960,61960,946741,myzzi,2018-12-23T04:41:27.000Z,all censorships exist to prevent anyone from challenging current conceptions and existing institutions george bernard shaw,2,15,0
28932,28932,4068925,izzygriffin,2021-01-24T03:27:55.408Z,writer | host of duh heads the couch philosopher | faggotbabycom,38,61,0
49189,49189,6485180,Jboy94888,2023-10-18T05:11:04.513Z,always been a politics fan and wish to become a politics someday,0,82,4
52698,52698,5375118,cwcakes,2021-09-18T01:04:12.982Z,giag god is absolutely good shalom shalomluke 137 and jeremiah 333,88,33,852
