,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
59720,59720,3751381,Marrowtooth,2021-01-15T22:59:38.925Z,pureblood radical conservative ready to rock and roll i love jesus the bible the constitution mark levin and thomas sowell i could care less about the super bowl or pop music done with hollywoodand marvel,80,151,767
98658,98658,4837093,littleflow3r,2021-03-02T06:15:11.501Z,part of the great twitter exodus 2021 22 4 10 coptic nice girl i like cooking baking homemaking and woodland animals jesus christ supremacist,54,42,150
90570,90570,491189,Invasivecookie,2018-04-11T10:41:07.000Z,censorship is saying im the one who says the last sentence whatever you say the conclusion is mine ai weiwei,4,3,6
72838,72838,5160164,High_Hopes28,2021-06-09T21:16:44.722Z,love jesus love my family love america faithfamilyfreedomtrying hard to be who god created me to beflorida patriot constitutional conservativedogcatanimal lover wwg1wgalivefreeordiealllivesmatterlgbfjb,64,122,807
39740,39740,3507299,Leslw,2021-01-13T10:20:14.188Z,red white and blue through and through,3274,1557,131343
9314,9314,473837,airstrip1news,2018-03-31T09:00:38.000Z,we need to restore basic human rights such as the freedom to speak our minds without fear of being arrested,4018,4209,26348
47510,47510,941459,Ragingriver,2018-12-18T23:57:29.000Z,if liberty means anything at all it means the right to tell people what they do not want to hear george orwell,10,5,366
53184,53184,130602,GilaMonster_AZ,2017-01-08T02:31:44.000Z,tolerance will reach such a level that intelligent people will be banned from thinking so as not to offend the imbeciles dostoievski,42,40,25
5668,5668,2179637,Bumzym,2021-01-09T03:41:14.947Z,st7,22,73,39
90089,90089,5324813,ConejazoCosmico,2021-08-28T01:56:55.039Z,argentinian artist and white positivehugs this is my art account if you need illustration work done please send me a message here my nonart account masumirabbit,22,5,3
33024,33024,4273329,Godsgirl3074,2021-02-03T22:37:00.437Z,disciple of jesus born again believer prayerwarrior godblessamerica heaven is my home be strong and courageous joshua 19,189,202,803
24171,24171,2131908,bholtz,2021-01-08T22:24:39.198Z,spirit traveler vegetarier freiheit ist eine geisteshaltung,66,128,421
52775,52775,4518957,cstrobush,2021-02-09T21:52:00.976Z,christian american patriot wife mother author podcaster business coach entrepreneur,71,74,391
12936,12936,3191348,TheMindOfSam,2021-01-11T18:23:51.255Z,christian husband and father major trump fan always will be retired rd guy enjoy raising livestock and growing vegetables and fruit organically,85,67,393
30459,30459,3204060,trahdyoll,2021-01-11T19:09:55.928Z,trudeau cant order fries with out his blackmailers say so1 corinthians 6 910romans 1 271tim 1 10,4092,5178,37672
88095,88095,2704216,gregkellynewsmax,2021-01-10T14:33:16.999Z,host of greg kelly reports on newsmax fan account reposting him until he gets on gab,12935,19,458
75060,75060,5710044,urvashi420,2022-01-26T15:51:28.593Z,you will be sent $1000 to take the offer you need to go to the link below and sign up httpssitesgooglecomviewfreecashinusahome,0,8,11
39759,39759,6166086,alienjuggalo,2022-11-30T03:06:00.887Z,gen x tired of the lies tired of the bs,7,34,47
96551,96551,3286851,SweetLadyUSA85,2021-01-12T03:36:44.308Z,trump2024 walkaway marchforlife humanityfirst operationlegend savethechildren endhumantrafficking backtheblue alllivesmatter abrahamaccords usa httpsyoutubecomplaylistlist=plbvuxavzppdrrfrar5snbsjhlhvvwcby,138,42,3964
2083,2083,5991924,Sukh123,2022-07-11T12:19:45.685Z,xtream forex is the fastest growing ecn broker operated by xtream markets ltd xtreamforex provides trading services in forex commodities indices stocks and cryptocurrencies with best possible trading conditions we offer you an unparalleled variety of the account types that customers can select to adapt to the better trading experience,105,495,140
