,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
66873,66873,423167,TruthKnown,2018-03-01T21:17:01.000Z,wide awake not woke hardworking truther,924,1491,28
96335,96335,2216722,Dustynoal,2021-01-09T08:32:10.996Z,1st am 2nd am believer of god,306,460,658
53455,53455,5137005,MrNJPhil,2021-05-25T14:09:44.943Z,conservative pro 2nd amendment usaf 197074 vietnam combat veteran of the 1972 easter offensive american patriot go trump follow mefollow you,710,722,20719
26113,26113,1974856,Churdboy33,2020-12-09T12:26:36.228Z,father husband son constitutional conservative 2a i would mention the others but without the second the rest are already gone law and order freedom,158,244,2154
33599,33599,466165,QuitePossiblyLucky,2018-03-26T05:55:26.000Z,male 32 yrs gay hispanic texan aquarius former democrat discord quitepossiblylucky,11,13,41
34103,34103,764072,cbrissette,2018-09-27T20:43:21.000Z,if you tell the truth you don t have to remember anything mark twainthe best is yet to come digital soldier,2043,2469,5993
15810,15810,1527301,Teakalmia,2020-06-04T23:58:15.723Z,psalm 119105 thy word is a lamp unto my feet and a light unto my path,369,670,10609
62262,62262,1513060,ginabinah,2020-05-30T03:46:53.060Z,friend to the deep self with faith in humanity rooting for yall and me right there with yuns,9,112,14
95640,95640,2045217,SCPATRIOT143,2021-01-01T22:17:17.857Z,scpatriot143 from the upstate of sc,53,56,483
82327,82327,329140,JSinghF,2017-11-30T15:19:34.000Z,6 foot 300 pound irishman degree in mechanical engineering who became a sikh while chasing steam on indian and pakistani railways likes anything powered by steam also likes heavy metal that is classic heavy engineering bullmastiffs landrovers motorcycles weightliftingtwitter refugee never done facebook or the rest of social media detest the eu and islam also detest the useful idiots of both islam and the eu also enjoys listening to metal and rock and a fair bit of classical too,1121,1135,10381
17213,17213,1308291,TruthSeeekersteve,2019-11-11T04:59:45.257Z,save the white race,1597,3329,1367
97717,97717,3574557,SteveRiley29,2021-01-14T00:14:31.659Z,hello everyone im steve im in the upper part of dixie i love god so im putting that up front because he comes first and foremost my interests include american patriotism confederate history heritage bible prophecy spring summer fall beach ocean trains 80s music country music lite rock music seafood baseball football as long as the players do their job and keep their political views out of the games,17,27,721
36151,36151,599093,Thomaspeaec3120,2018-08-17T17:06:06.000Z,maga retired military strong trump supporter it s time to start finding ways to resist the attacks on our freedoms and to get the word out about what we have lost and are losing,536,487,10632
58842,58842,706384,Star2saint,2018-09-04T14:39:07.000Z,if you make yourself more than just a man if you devote yourself to an ideal and if they cant stop you then you become something else entirely henry ducardhttpswww2saintcreationscom,263,601,191
100945,100945,6435179,ChristianYP,2023-08-28T20:35:18.490Z,christian yellow pages is a premier faithdriven resource for discovering local christian businesses deals coupons events get listed now at httpswwwchristianyellowpagescom,6,18,1
96951,96951,1524923,Mandalay,2020-06-03T13:51:26.861Z,father of antoine gallez aka amandus kamran august lorenz etc born on the 4th of may 1991 abducted deutschlegal to germany on the 4th of may 1997 teacher too and author,4,13,5
10491,10491,3088657,jstines3,2021-01-11T12:54:53.030Z,~reagan conservative ~trump patriot ~love jesus ~proisrael ~prolife ~pro2apolicemil ~proconstitution pray4usa trump2024 letsgobrandon parler clouthub = jstines3,6324,6338,2426
33996,33996,993565,KendraV,2019-02-28T16:38:08.000Z,trusting the plan godwins trumpwonwas suspended from twitter 8 times now 9 times twitter is a dumpster fire qelection fraud is treasonous,1310,1898,6629
87225,87225,4830089,TLMGroyper,2021-02-28T03:38:49.497Z,wg4lnjfg4luxg4l,836,474,3
26406,26406,6133057,Bradleypatrick15,2022-10-31T16:34:39.155Z,secure life and propertiesatrauma and bone related caseshealth is wealth,23,182,0
35492,35492,2399904,Gsurfah,2021-01-09T23:17:04.399Z,surfdive carnivore diet travel relax and live life,85,116,473
7884,7884,787706,ARTLEDOUX,2018-10-08T22:03:34.000Z,i know you wont believe me but the highest form of human excellence is to question oneself and others socrates,2087,3131,6470
20516,20516,2241274,DonBelda,2021-01-09T12:33:04.450Z,catholic father grandfather american constitutional conservative anticommunist all oppressors vs oppressed marxism is a cult religion,184,176,5634
74327,74327,1051126,ouspensky,2019-03-17T05:31:38.000Z,all study all thinking and investigation must have one aim one purpose in view and this aim must be attaining consciousness,116,30,1084
56717,56717,5841215,Frederickkent,2022-03-12T18:56:40.058Z,meeting the best people,14,34,16
2119,2119,2271281,Dashdog_Patriot,2021-01-09T14:33:13.785Z,we the people are the rightful masters of both congress and the courts not to overthrow the constitution but to overthrow the men who would pervert the constitution lincolntrump fan lover of god and country verified descendent of revolutionary war patriots everything posted is for opinion and entertainment for the fbi,2449,1959,59201
86989,86989,691463,Rickoski,2018-08-30T02:11:54.000Z,conservative retired army disabled vet 1a 2a maga all the way patriot think for yourselves and let others enjoy the privilege to do so too evelyn beatrice hall,124,243,36
78994,78994,32427,Coppercraft,2016-10-13T22:44:16.000Z,the only sensible way to live in this world is without rules joker,11,4,1
22212,22212,6405354,Hstlr,2023-07-30T17:57:29.067Z,as an affiliate marketer i am passionate about sharing the products that i love with others,1,19,6
88238,88238,2021608,Kimjongunique2,2020-12-23T20:22:38.412Z,pillule bleue continue de tinformer via les media mainstreampillule rouge lis mes posts mais c a va secouer,1608,664,1361
83273,83273,1721156,videorik12,2020-10-24T20:16:36.057Z,i block all private accountsstay in your bubble,1220,35,69124
61448,61448,2886408,Slipdagger,2021-01-10T23:38:29.147Z,american,519,57,6847
44864,44864,1385373,JustChecking2020,2020-02-06T01:04:41.739Z,was suspended from twitter for supporting president trump so grateful for gabwwg1wgaliberty kindnesswe are the great awakeningresist globalism,477,459,4643
10859,10859,4466434,Donnalewi,2021-02-07T19:05:28.834Z,live free or dieseek godsearching for truthlove my trumphold the line,290,495,109
61356,61356,748327,pkahannibal,2018-09-22T01:42:29.000Z,there was times when people would burn books because they didnt like what people were doing michael berryman,249,367,5959
70206,70206,4272626,Oldchief61,2021-02-03T21:56:40.973Z,old white guy retired marine engineer veteran us naval officer fundamental premillennial temperamental baptist nra lifetime member unvaxxed husband dog lover full maga enjoys repairing and restoring antiques diy projects and just about anything outdoors,52,169,10
89146,89146,508594,NordicFrost,2018-04-29T16:55:39.000Z,censorship is the tool of those who have the need to hide actualities from themselves and from others charles bukowski,18,2,15
97794,97794,4573653,Pooberkitty,2021-02-14T04:03:39.561Z,suspended from twitter same day as gen flynn others i was given no reason no time limit etc just suspended i miss all of my followers those that i followed hope to reconnect here with all was proudly followed by general flynn charles payne mike lindell other inspirational individuals trump is still my president,126,159,1300
84896,84896,845806,PsychicFocus,2018-11-05T01:17:04.000Z,when you have strict censorship of the internet young students cannot receive a full education their view of the world is imbalanced there can be no true discussion of the issues ai weiwei,84,0,1510
1143,1143,5595099,035RV3R,2021-12-13T05:06:43.094Z,i observe thingswe must secure the existence of our people and a future for white children,25,34,1504
96964,96964,3242887,CHARLOTTEWWG1WGANZ,2021-01-11T23:08:43.739Z,wwg1wga,36,36,14
81079,81079,883865,zwicartinare1989,2018-11-18T14:23:44.000Z,there was times when people would burn books because they didnt like what people were doing michael berryman,5,62,0
18703,18703,6322912,jehovahlives,2023-05-11T01:28:48.143Z,in everything in life give thanks to god,82,359,3
71919,71919,5441046,CaptS,2021-10-09T10:04:09.803Z,your blood is your nation,227,211,6742
92043,92043,1376131,RPCTDS,2020-01-26T07:06:55.443Z,ultra super duper maga,132,190,2864
18132,18132,1324488,iamrosario,2019-11-30T11:43:46.148Z,you can blow out a candlebut you cant blow out a fireonce a fire begins to catchthe wind will blow it higher,10,62,15
94146,94146,228369,Charannhare,2017-08-18T23:01:05.000Z,1 corinthians 1534 kjv3 for i delivered unto you first of all that which i also received how that christ died for our sins according to the scriptures4 and that he was buried and that he rose again the third day according to the scriptures,206,210,18
11530,11530,6413423,Nigwaffen1488,2023-08-07T21:45:02.382Z,natsocname the jewwhite activist,166,318,379
82648,82648,6107807,ElMartian,2022-10-07T11:48:00.123Z,bitcoin only death to shitcoins,1,4,3
41387,41387,598801,TR_neverland,2018-08-17T15:41:22.000Z,twitter and gab suck,825,270,27393
10346,10346,2526738,Wordpecker,2021-01-10T05:09:52.353Z,direct descendant of 4 puritans 13 revolutionary war patriots numerous union soldiers wwi and wwii heroesthe constitution is in my vaxfree dnaproudly defiant and noncompliant gab,8461,9547,90771
