,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
29968,29968,439807,Moesha,2018-03-07T20:55:44.000Z,there is a fine line between censorship and good taste and moral responsibility steven spielbergwhy stand in the spot light when you can control it george orwell,245,680,1718
11364,11364,3157659,Demon13M,2021-01-11T16:34:02.396Z,os rioghal mo dhreamroyal is my race,485,573,12403
70369,70369,3418603,flowergazer888,2021-01-12T19:41:17.979Z,love president trump and america,70,190,83
90140,90140,41121,AnAnglo-American,2016-10-26T13:55:39.000Z,wa re es da nicht doch einfacher die regierung lo ste das volk auf und wa hlte ein anderes bertolt brecht,1189,324,11489
71494,71494,6116223,Harrison074,2022-10-15T16:24:38.426Z,loving myself,12,31,2
88795,88795,4251684,BillyHuckleberry,2021-02-02T16:22:45.866Z,im a lover fighter and wild bull rider i love what is good and righteous in this world and ill fight for what i believe in i dont really ride wild bulls so two out of three aint bad,315,242,1545
61460,61460,6628971,LegendaryMetalGames,2024-07-19T23:48:13.474Z,~doom veteran since 1994 specialize in uvmax guided walkthroughs playtesting metal singer sing with me on smule isajoeg~pokemon go fc = 5191 6717 3635yugioh duel links = 087148103hay day = 2qqurvoll greenfeders farm,11,109,667
95602,95602,93801,Radcancoin,2016-11-27T21:09:05.000Z,if liberty means anything at all it means the right to tell people what they do not want to hear george orwell,32,6,14
33376,33376,1964700,RGSTucson,2020-12-04T22:15:19.427Z,the people that survive are the ones that defy authority,156,99,4084
35213,35213,6576988,Duttonrobert,2024-02-12T22:30:59.650Z,petroleum engineer living each day with gratitude and purpose here for a good time not a long time single dad to the most wonderful girl,0,10,0
49231,49231,3886970,seussc,2021-01-18T17:37:25.148Z,there are two kinds of people those who think the government cares about them and those who think,189,300,2793
39731,39731,3584795,DemonWaggerJunction,2021-01-14T01:49:34.765Z,the internet was designed by evilfor evilyet your all told some guy gave it to the world for free lol lol lol wakingupyet group demon wagger junctionthegreatawakeningwwg1wgawakingupyet,496,134,7346
47843,47843,445725,OurMotherGoose,2018-03-14T04:42:38.000Z,intelligence is the ability to entertain all worthy thoughts without acceptance or rejection know it all keep walking otherwise lets explore it together me,188,221,690
28893,28893,3803255,PamHardy,2021-01-16T22:32:28.121Z,kind heart fierce mind brave spirit patriot 2a a well regulated militia being necessary to the security of a free state the right of the people to keep and bear arms shall not be infringed,1899,1214,26795
95679,95679,4383564,Matthew_Peter,2021-02-06T10:30:33.931Z,australian,87,29,1150
15054,15054,1420321,edstrasser,2020-03-19T22:25:36.234Z,i guess you cant gab anymore without paying for it that sucks,2300,2810,33084
99277,99277,3660480,John1973,2021-01-14T18:12:21.310Z,freedom of speech is not a given right its a human right,104,76,3190
46890,46890,59446,Norsu,2016-11-18T19:55:50.000Z,patriot party,829,1324,194
83695,83695,1112264,antileftalliance,2019-05-19T15:01:33.000Z,we are the antileft alliance an organization of people united in one goal we believe that in order to effectively counter the left one has to understand their ideology rhetoric and psychology we ve made it our mission to study the extent of leftist thought and educate you on its flaws,4,1,12
59471,59471,810828,joanie513,2018-10-19T09:26:57.000Z,conservativetrump won 2020america firstbiden is not my president,2696,3527,1480
22089,22089,6587359,LeopoldRemington,2024-02-29T11:32:55.241Z,farleft radical nazi,7,18,94
10836,10836,2096014,KLovejoy2014,2021-01-07T21:11:59.734Z,refuge from twitter trump2020 constitution must be protected no dms please meme thief typo queen christian married,3860,4950,15988
45256,45256,6621386,JennieJGriffin,2024-06-21T17:46:50.929Z,tranparency $ trust forex trader entrepreneur world traveler,2,5,20
32129,32129,2152485,TheFrankEdmands,2021-01-09T01:06:41.193Z,retired senior chief us navyhusband father of 4clever sometimes patriotic all the timemaga when ygonna wake up and fightdont just drain the swamp hangtheswamp,96,235,597
64370,64370,31998,mittenz4kittenz,2016-10-13T14:36:11.000Z,well maybe he just realized that its a cold cruel world and the only thing you can legitimately expect from your fellow human beings is disappointment and the best thing is tonot care and isolate yourself from everything and everyone ddk pennsylvaniawwwinstagramcommittenz4kittenz889,345,119,480
12640,12640,3843174,303Gates,2021-01-17T17:38:16.175Z,buckeye nation got the liberal boot off the bird,358,498,2544
88150,88150,1715394,Huntin4Truth17,2020-10-21T21:07:34.170Z,proud husband and father hunting golf love for and searching for truth are my hobbies kag2020 wwg1wga truth social httpstruthsocialcomwoolgar11telegram link httpstmehuntin4truth17,962,305,254
7409,7409,6582858,messengerofthruth,2024-02-21T21:16:42.746Z,i took an oath to defend the constitution im still a proud irishman a boxer of course but lve become an american citizen it was an extraordinary upliftment im very very proud of more also my family country and friends fully support military veterans police and first responders wwg1wga seek truth freedom and justice,2,109,8
84055,84055,4132292,GJJdude,2021-01-26T23:17:12.956Z,you can also find my memes on truth by searching under profiles for gjjdude,967,5,35805
63567,63567,2066233,MuscleCarMayhem,2021-01-07T02:27:50.223Z,america 1a 2a maga kag trump 202q bbq hotrods hold my beer wwg1wga,429,502,2146
70383,70383,4637734,DesertZ,2021-02-21T18:50:21.685Z,conservative traditional value old guy maga,636,705,60
3328,3328,2091508,sking1440,2021-01-07T19:06:09.683Z,america is dead the democrats are rooting for the maggots the republicans are rooting for the corpse watch europa the last battle and the greatest story never told on bitchute,112,1132,25951
89111,89111,306965,Wordofbeak,2017-11-18T08:31:18.000Z,dont walk behind me i may not lead dont walk in front of me i may not follow just walk beside me and be my friend albert camus,202,87,62
55912,55912,2426382,Nightknome27,2021-01-10T01:08:16.781Z,nine most dangerous words in the english language im from the government and im here to help,970,1018,15904
52265,52265,6138582,Love0yn,2022-11-05T04:54:44.591Z,im an easy going lady whom loves staying away that way i dont get engaged into troubles and stuffs around it i was taught that way by my grandma and lived with it moreover also it helped me in a lot of ways,22,79,4
