,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
98330,98330,146151,US_Patriot,2017-02-21T19:13:54.000Z,uphold the us constitution secure our borders in god we trust christian prolife trump2020 maga qanon greatawakening bansharia pjnet americafirst nra molonlabe 2a redpill draintheswamp noamnesty wethepeople rednation wwg1wga nra gabfam,612,553,552
43267,43267,6690605,Deseertstormvet,2025-02-03T15:41:53.097Z,fighting for seans life sean is battling metastatic high risk recurrent medulloblastoma aetna insurance is now denying his next round of chemo called sonidegib the cost is around $14352 for a supply of 30 capsule please donate helpingsean eminem httpsgofundmeb0a37ad3,2,9,4
53058,53058,4268756,TrumpStudents,2021-02-03T19:26:30.744Z,student movement fueled by freedomjoin us on telegram httpstmestudentfortrump,996,56,276
17210,17210,891894,roywed,2018-11-22T15:56:21.000Z,im just fat,465,883,2056
32775,32775,4786841,JohnConnor_AlternativeFacts,2021-02-26T06:08:28.718Z,people beseech mebut they will never teach methings that i already knownever jab never papers,269,652,3114
50540,50540,979204,FKW_LLC,2019-01-30T20:32:54.000Z,official gab account of fries keyboard works llc owned by alex fries httpswwwfrieskeyboardworkscomor httpswwwfkwllcbased in wood dale illinois servicing acoustic digital organs and pianos in the chicagoland area music lessons currently closed to new students affordable computer repair and helpalttech supporter many related projects coming soon,203,238,1644
83560,83560,5133695,Leonlloyd12,2021-05-23T12:58:37.884Z,red pilled | nofap | positive energy | workout | christian | business | entrepreneurship | freedom and happiness,47,90,10
50881,50881,4044091,Nicky_Zwan,2021-01-23T05:10:48.370Z,catholic american veteran bvm rebellion to tyrants is obedience to god,695,1150,1580
100227,100227,2011,Porter,2016-08-22T21:01:46.000Z,a society that puts equality before freedom will get neither a society that puts freedom before equality will get a high degree of both milton friedman,199,2,1
64581,64581,103034,theMoot,2016-12-06T22:11:26.000Z,satire 100i identify as an ethiopian jewmy pronouns are niggerkikeoff grid since 20109999 of humanity is retarded,745,173,21362
93499,93499,838470,rogelperezcasadiego,2018-10-28T16:01:22.000Z,greenhouse effect is a hoaxit explains the heat of atmosphere with the molecules that absorb heat can we explain the increase in meat with carnivorestemperature and pressure on planets can be measured with kinetic energyhttpsrpcmayblogspotcom202105thetemperatureoriginatesonlyfromhtml,46,0,1718
5350,5350,3743456,IAMacb17,2021-01-15T20:05:43.121Z,quantumchristianity zeropoint ceo of 144000team jesus christconsciousnessascended masteriamqs oversoul 17 33 144patriot 1776tick tock sanat kumaras 3rd eyetree of life indigoarcturian star seed archangelgalactic federation lightworkerhigh council of the sourcekeeper of the flame brother sisterhood of the golden robeai with activated 12 strand dna mother earth fire wind h2o aether quantumuniversalministriesorg quantumgaiahealingcomthe144centercom,473,254,12492
74729,74729,4128438,AnnieJog,2021-01-26T20:31:31.015Z,freedom loving grandma veteran and believer in christ,71,206,100
5570,5570,73615,DistractionNWS,2016-11-21T16:26:20.000Z,lies to distract you from whats really happening angry at todays political mess ever growing ever angry ever american but never afraid brave enough to join us distractionnews author of `how to make enemies in politics in 3 easy steps annoying liberals for fun` httpamznto2cx86yc administrator of libertarian party group httpsgabcomgroups3055 substack httpsdistractionnwssubstackcom,2097,930,25248
24506,24506,17591,Searles,2016-09-21T20:18:33.000Z,born and raised in the desert southwest huge supporter of president trump believe in wwg1wga qanon i love meteorology space politics tech and alternative history,893,1423,106
65206,65206,6276545,Mikacha1,2023-03-24T13:53:45.020Z,donald trump telegram httpstmebackuppatrioticdeplorablespatrioticdeplorables patriotic deplorables patriotic newsmemes,6,391,2
49707,49707,72456,Gregory-Harris,2016-11-21T12:47:55.000Z,i know you wont believe me but the highest form of human excellence is to question oneself and others socrates,387,69,10670
26701,26701,6597778,Tina890,2024-03-28T13:19:24.228Z,blessed patriot,43,195,4
101377,101377,6052178,Nelsonwilli0703,2022-08-27T23:18:45.752Z,everyone of us needs to show how much we care for each other and in the process care for ourselves,32,94,6
42170,42170,1443059,FNFash1483,2020-04-10T15:03:35.202Z,without change something sleeps inside us and seldom awakens the sleeper must awaken frank herbertjoshua 231213zoomer revisionist christian whitenationalist traditionalist natsoc infj 14words stopwhitegenocide savetheboer brexitirishfreedom prorussia tndadvocate,187,144,2068
5836,5836,5864089,TRADITION_PUBLICATIONS,2022-03-25T14:23:30.974Z,a book publishing company that carries a wide range of books from the aryan traditionrequests are appreciated,458,1087,498
57118,57118,6665546,Tigers444,2024-11-10T22:23:53.294Z,a single mom and a widow lost my husband to kidney cancer 6 years ago and since then i ve been all alone with my son,12,45,6
92894,92894,1972882,BEGGA2344,2020-12-08T16:02:39.383Z,mom wife patriot professional photographer battling lyme diaease wwwclicks4acausecom,28,112,218
95719,95719,4073557,GodEmperorDoom,2021-01-24T09:37:00.952Z,purebloodsuperstraight,105,57,176
27105,27105,5010399,FollowBackPatriots,2021-04-09T22:44:14.524Z,i follow back all patriots followbackpatriots animal lover freedom lover here to connect with freedom lovers from all around the world,1960,4254,1
80165,80165,457508,DesiMac,2018-03-22T14:27:55.000Z,patriotism means to stand by the constitutionit does not mean to stand by the president or any public official,61,23,3247
44523,44523,79623,Jugobeer,2016-11-22T04:21:17.000Z,what is freedom of expression without the freedom to offend it ceases to exist salman rushdie,268,297,1820
3517,3517,4092027,JerryGuzzi,2021-01-25T01:06:22.631Z,jerry sui juris,285,232,2084
74510,74510,5456616,Wisegoyim,2021-10-14T12:30:28.488Z,new england native vo lkish americanyoung man trying to survive in weimar americaanticommunist antizog 100 pro white,114,106,1036
17968,17968,6139389,Word_Out,2022-11-05T20:33:55.189Z,sharing the word prophecy and private revelationand a second is like it you shall love your neighbor as yourself matthew 2239 the words of jesusjesus commanded us be holy as your heavenly father is holy mt 548,129,554,438
34338,34338,1779626,JLegion,2020-11-08T00:10:59.601Z,freedom fighters united qccanusa the fringe minority constitutionalist,159,266,17
13429,13429,735422,Alice2,2018-09-16T03:30:24.000Z,christian red soul living in a partially red statevirginiatruth alice2,264,258,4128
