,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
49025,49025,5587433,El_iana,2021-12-10T06:33:10.264Z,married,29,35,320
71918,71918,12192,LordMandelslime,2016-09-11T05:14:18.000Z,god bless america you are a beacon to the worldgod bless donald j trumpthis message is sent to you from your still enslaved brothers and sisters in englandarrestmatthancockhttpswwwcommonlawconstitutionorg,1048,283,39007
84828,84828,65037,EddyP,2016-11-20T13:09:48.000Z,think for yourselves and let others enjoy the privilege to do so too evelyn beatrice hall,82,48,3995
27511,27511,2505233,Ronhanson35,2021-01-10T04:23:19.688Z,,2608,4275,1295
12328,12328,905343,CapaiBeard,2018-11-27T16:19:47.000Z,all censorships exist to prevent anyone from challenging current conceptions and existing institutions george bernard shaw,492,879,1987
36308,36308,6271168,carriunderwood,2023-03-19T17:11:28.158Z,mother musicianband guitarist award winning best song writer best female country singer actor song albums some hearts carnival ride play on blown away decade 1 storyteller cry pretty my gift my savior denim rhinestonesmovies soul surfer popstar never stop never stopping,24,115,5
24814,24814,2387673,Montana47,2021-01-09T22:31:02.566Z,post doctoral associate at the university of florida i love the united states very much and wish all the best for this great country,158,390,7
55112,55112,2173604,SeaHartman,2021-01-09T03:04:46.710Z,christian conservative patriotic truth seeker,202,441,1482
10317,10317,5032659,75millionclothescom,2021-04-15T02:31:14.740Z,clothes for the nonwoke antipc trumploving freedom craving crowd 75millionclothescom,3403,5853,46
21594,21594,6447085,Rosessmith055,2023-09-10T15:18:17.717Z,show love learn to respect patriotism i love america,19,281,0
90213,90213,6211757,dbscintilla,2023-01-18T13:32:27.664Z,nano is kill,7,11,170
41156,41156,1015792,CherieJay,2019-03-05T04:36:01.000Z,may the lord god of all creation watch over you always and hold you safely in the palm of his hands his word holds life for all who seek truth,296,394,558
625,625,5996641,SusanFayekirby18,2022-07-16T08:07:07.579Z,i was banned by twitter from saying the damn truth god love us all,51,121,5
92306,92306,4596861,andersondano13,2021-02-16T23:44:42.992Z,i love my country but i fear this government it is no longer of by and for the people and we need a leader like donald trump to help us take it back,44,40,1238
