,Unnamed: 0,id,username,created_at,note,followers_count,following_count,statuses_count
42949,42949,4607858,Esaunders58,2021-02-18T18:17:33.586Z,i am a wife mom grandmother christian conservative who loves god family and country in that order,185,201,682
46401,46401,344145,tristram1024,2017-12-18T12:01:09.000Z,there is a fine line between censorship and good taste and moral responsibility steven spielberg,54,381,6
8054,8054,979974,Maryjames101,2019-02-12T12:17:57.000Z,trump supporter,597,1405,18
25800,25800,4001443,AlwaysClaudia,2021-01-21T20:22:18.259Z,maga trump ifbap kag patriotpartywas deplorable claudia on the big tech site that shall not be named before being suspended for my conservative views hoping to reconnect with all my friendspresident trump will always be my presidentbiden is a dangerous moron notmypresident chinavirus,4942,5193,661
32955,32955,2475433,Redlinepatriots,2021-01-10T03:30:58.322Z,freedom loving former marine father husband paramedic antimandate antimask and not necessarily in that order,334,489,1742
3613,3613,90065,MeanGuitar,2016-11-27T02:50:48.000Z,i am a private american citizen on social media to recieve info and share info because we cannot trust the msm and knowledge is power,2298,2172,22413
19537,19537,468800,hammersthor,2018-03-28T14:31:10.000Z,who is john galtplease dont kill your unborn baby we all have the right to our livespureblood will defend myself my wife and my family from vaccine pushers and all other enemies with whatever force necessary decentralization we need to completely disentangle ourselves from big tech big government big media and big medicine dont be stupid the world is roundprivacy selfexplanatorya like on a post is not necessarily an endorsementno dm,1352,1568,18438
38726,38726,6255126,Tinawood,2023-03-02T19:57:44.332Z,i love playing basketball and video game,3,36,0
66525,66525,6029263,kvngpisces231,2022-08-13T21:18:29.172Z,im outgoing i love to laugh and tease and play i typically wake up with a smile on my face i like to give and i dont need much in return im pretty content what you see is what you get my best features are my cool eyes and my smile,47,95,1
60227,60227,5784922,LabelsNSystems,2022-02-21T14:32:28.204Z,we ship before others begin is not just a motto its our mandatevisit us at wwwlabelssystemscommanufacturer of custom roll labels inserts engraved specialties and custom printed signage,20,31,89
47994,47994,3413301,lakewoodbob2,2021-01-12T19:06:04.382Z,retired civil engineer christian nra member and outspoken american patriot,434,471,6141
73192,73192,5926126,JessicawY,2022-05-09T15:25:35.063Z,sports mom i love my,65,71,24
31913,31913,394030,OcAugust,2018-01-24T01:18:49.000Z,my posts and retweets are for entertainment purposes my display name represents an example of what refugees must feel like that our freedoms and civil liberties are being attacked the us constitution and bill of rights are being dismantled andor ignored in many cases,731,556,14418
16243,16243,1192012,Tiina_Liina,2019-07-15T11:22:12.706Z,scandinavian archaeologist and ethnologist but most of all crazy cat lady httpstiinamcedringwixsitecomminsida,752,768,1073
